"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.01566715410788,0,0.809173593712687,0.623231962511588,-0.999731146654638,-0.42174116783665,0.124646392502318,-0.232210182006412,0.626783170528009,0.232210182006412,0.161834718742538,-0.288675134594813
-0.595998870490514,1.6583123951777,0.809173593712687,0.623231962511588,0.845926354861617,NA,0.124646392502318,-0.232210182006412,0.626783170528009,0.232210182006412,0.161834718742538,-0.288675134594813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.941103720561306,-1.6583123951777,-1.13284303119776,-0.872524747516223,0.845926354861617,1.12464311423107,-1.37111031752549,-0.232210182006412,-0.626783170528009,-1.16105091003206,0.161834718742538,1.44337567297406
1.62736997584035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0.809173593712687,0.623231962511588,0.845926354861617,-0.42174116783665,0.124646392502318,1.16105091003206,-1.88034951158403,0.232210182006412,0.161834718742538,1.44337567297406
0.163508597134534,0,-1.13284303119776,0.623231962511588,-0.999731146654638,1.12464311423107,-1.37111031752549,-0.232210182006412,0.626783170528009,0.232210182006412,0.161834718742538,-0.288675134594813
-0.534513262790115,0,0.809173593712687,0.623231962511588,-0.0769023958965108,1.12464311423107,1.62040310253013,1.16105091003206,0.626783170528009,1.62547127404488,2.10385134365299,1.44337567297406
1.05045503855158,-1.6583123951777,-1.13284303119776,-2.36828145754403,-0.0769023958965108,1.12464311423107,-1.37111031752549,-0.232210182006412,-0.626783170528009,-2.55431200207053,-1.78018190616791,-0.288675134594813
-1.81959125281515,0,0.809173593712687,0.623231962511588,-0.999731146654638,-0.42174116783665,0.124646392502318,-1.62547127404488,0.626783170528009,0.232210182006412,0.161834718742538,-2.02072594216369
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.318041689658108,0,0.809173593712687,0.623231962511588,0.845926354861617,-0.42174116783665,1.62040310253013,1.16105091003206,0.626783170528009,0.232210182006412,0.161834718742538,-0.288675134594813
-0.121976507415563,1.6583123951777,-1.13284303119776,-0.872524747516223,0.845926354861617,-0.42174116783665,0.124646392502318,-1.62547127404488,-1.88034951158403,0.232210182006412,0.161834718742538,-0.288675134594813
0.779852457848699,0,0.809173593712687,0.623231962511588,0.845926354861617,-1.96812544990437,0.124646392502318,1.16105091003206,0.626783170528009,0.232210182006412,-1.78018190616791,-0.288675134594813
-0.792584431975356,0,-1.13284303119776,-0.872524747516223,-1.92255989741277,-0.42174116783665,0.124646392502318,-0.232210182006412,0.626783170528009,0.232210182006412,0.161834718742538,-0.288675134594813
