"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num"
0.618205673342971,0.687184270936277,0.793492047615872,0.785950200532908,-0.807139345406042,0,0.25304175905716,1.52472499972497
-0.276402950724613,0.687184270936277,0.793492047615872,0.785950200532908,0.310438209771555,-1.30384048104053,0.25304175905716,-0.190590624965622
0.245738611344233,-1.37436854187255,-1.58698409523174,-0.50015012761185,0.310438209771555,-1.30384048104053,0.25304175905716,-0.190590624965622
NA,NA,NA,NA,NA,NA,NA,NA
0.409677951198854,-1.37436854187255,-0.396746023807936,-0.50015012761185,0.310438209771555,0,0.25304175905716,-0.190590624965622
0.217253736630867,-1.37436854187255,0.793492047615872,0.785950200532908,0.310438209771555,0,-0.885646156700061,-0.190590624965622
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.265374218817705,0.687184270936277,-1.58698409523174,-0.50015012761185,1.42801576494915,1.30384048104053,-0.885646156700061,1.52472499972497
0.0186055685944605,0.687184270936277,0.793492047615872,0.785950200532908,0.310438209771555,0,-0.885646156700061,-0.190590624965622
0.641035395150717,-1.37436854187255,0.793492047615872,-1.78625045575661,-1.92471690058364,-1.30384048104053,-0.885646156700061,-1.90590624965622
1.01049158336467,0.687184270936277,0.793492047615872,-0.50015012761185,-1.92471690058364,1.30384048104053,1.39172967481438,-0.190590624965622
1.10002576470422,0.687184270936277,0.793492047615872,-1.78625045575661,0.310438209771555,-1.30384048104053,-0.885646156700061,-0.190590624965622
0.425813644013474,0.687184270936277,0.793492047615872,0.785950200532908,0.310438209771555,-1.30384048104053,0.25304175905716,-0.190590624965622
-1.84566613300311,0.687184270936277,-1.58698409523174,-1.78625045575661,-1.92471690058364,1.30384048104053,1.39172967481438,-0.190590624965622
-0.903114644673526,0.687184270936277,0.793492047615872,0.785950200532908,0.310438209771555,0,1.39172967481438,-0.190590624965622
0.10467494539094,-1.37436854187255,-0.396746023807936,0.785950200532908,0.310438209771555,0,0.25304175905716,-0.190590624965622
1.79832596033455,-1.37436854187255,0.793492047615872,-0.50015012761185,0.310438209771555,0,-0.885646156700061,-1.90590624965622
NA,NA,NA,NA,NA,NA,NA,NA
-0.344272691104292,0.687184270936277,-0.396746023807936,0.785950200532908,0.310438209771555,0,0.25304175905716,-0.190590624965622
-0.63483042789053,0.687184270936277,-1.58698409523174,0.785950200532908,1.42801576494915,1.30384048104053,-2.02433407245728,1.52472499972497
NA,NA,NA,NA,NA,NA,NA,NA
-2.32018776785617,0.687184270936277,-0.396746023807936,0.785950200532908,0.310438209771555,1.30384048104053,1.39172967481438,1.52472499972497
NA,NA,NA,NA,NA,NA,NA,NA
