"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.0502954513242403,0.12974982402692,0.301511344577763,0.301511344577763,0.301511344577763,0.688395100442577,0,0.301511344577763,0.572077553547355,0,1.08980882931709,0.583874208121143,1.47513235809124,2.02259958738973
0.703062052227365,0.12974982402692,0.301511344577763,0.301511344577763,0.301511344577763,0.688395100442577,-1.22474487139159,0.301511344577763,0.572077553547355,-1.29099444873581,-0.242179739848241,0.583874208121143,-0.688395100442577,-0.449466574975495
-1.12285073348181,-1.29749824026921,-3.01511344577764,-3.01511344577764,0.301511344577763,-0.39336862882433,0,-3.01511344577764,-2.28831021418942,-1.29099444873581,-1.57416830901357,-1.55699788832305,1.47513235809124,-0.449466574975495
0.778077395562699,0.12974982402692,0.301511344577763,0.301511344577763,0.301511344577763,-2.55689608735814,-1.22474487139159,0.301511344577763,0.572077553547355,0,-0.242179739848241,-1.55699788832305,0.39336862882433,-0.449466574975495
-1.83523114372897,-1.29749824026921,0.301511344577763,0.301511344577763,0.301511344577763,-0.39336862882433,1.22474487139159,0.301511344577763,NA,-1.29099444873581,-1.57416830901357,0.583874208121143,1.47513235809124,2.02259958738973
-0.468595622886675,-1.29749824026921,0.301511344577763,0.301511344577763,0.301511344577763,0.688395100442577,1.22474487139159,0.301511344577763,-0.858116330321033,0,-0.242179739848241,0.583874208121143,-0.688395100442577,-0.449466574975495
-0.662624177940881,0.12974982402692,0.301511344577763,0.301511344577763,-3.01511344577764,-0.39336862882433,NA,0.301511344577763,0.572077553547355,1.29099444873581,1.08980882931709,-1.55699788832305,-0.688395100442577,-0.449466574975495
0.97408580608613,1.55699788832305,0.301511344577763,0.301511344577763,0.301511344577763,0.688395100442577,1.22474487139159,0.301511344577763,0.572077553547355,1.29099444873581,1.08980882931709,0.583874208121143,-0.688395100442577,-0.449466574975495
-0.47874255909225,0.12974982402692,0.301511344577763,0.301511344577763,0.301511344577763,-0.39336862882433,0,0.301511344577763,0.572077553547355,0,-0.242179739848241,0.583874208121143,-0.688395100442577,-0.449466574975495
1.29682481957613,1.55699788832305,0.301511344577763,0.301511344577763,0.301511344577763,0.688395100442577,-1.22474487139159,0.301511344577763,0.572077553547355,1.29099444873581,1.08980882931709,0.583874208121143,-0.688395100442577,-0.449466574975495
0.866289615002517,0.12974982402692,0.301511344577763,0.301511344577763,0.301511344577763,0.688395100442577,0,0.301511344577763,-0.858116330321033,0,-0.242179739848241,0.583874208121143,-0.688395100442577,-0.449466574975495
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
