"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
-0.48739366328385,-1.76743020337707,0.581781459213948,-1.19428100641036,2.00608829414421
-1.3721464141472,0.883715101688537,0.581781459213948,1.37801654585811,-0.486324434944052
1.33059417506774,0.883715101688537,0.581781459213948,-1.19428100641036,-0.486324434944052
0.237260735695825,-1.76743020337707,0.581781459213948,0.091867769723874,-0.486324434944052
-0.350856607362642,-0.441857550844269,0.581781459213948,0.091867769723874,-0.486324434944052
0.145459083451145,-0.441857550844269,0.581781459213948,1.37801654585811,-0.486324434944052
0.48721858930224,0.883715101688537,0.581781459213948,0.091867769723874,-0.486324434944052
0.203021750357055,0.883715101688537,-0.187671438456112,0.091867769723874,-0.486324434944052
-0.998090073479268,-0.441857550844269,0.581781459213948,1.37801654585811,-0.486324434944052
-0.972391594216079,-1.76743020337707,0.581781459213948,0.091867769723874,-0.486324434944052
1.38141560864227,-0.441857550844269,0.581781459213948,0.091867769723874,-0.486324434944052
1.51587454206461,0.883715101688537,0.581781459213948,0.091867769723874,-0.486324434944052
-0.725562641781716,0.883715101688537,0.581781459213948,1.37801654585811,2.00608829414421
0.760997292272623,0.883715101688537,NA,0.091867769723874,NA
-0.409868345626631,0.883715101688537,0.581781459213948,0.091867769723874,-0.486324434944052
-0.350419846624871,-0.441857550844269,0.581781459213948,0.091867769723874,-0.486324434944052
-0.634773250295965,-0.441857550844269,0.581781459213948,1.37801654585811,-0.486324434944052
-0.0689988902977772,-1.76743020337707,0.581781459213948,0.091867769723874,-0.486324434944052
-0.414909131464369,-0.441857550844269,0.581781459213948,0.091867769723874,-0.486324434944052
0.911839527588279,0.883715101688537,-1.72657723379623,0.091867769723874,-0.486324434944052
1.86139197529786,0.883715101688537,0.581781459213948,-2.48042978254459,-0.486324434944052
-2.5714534306264,-0.441857550844269,0.581781459213948,1.37801654585811,-0.486324434944052
-0.393071618120301,-1.76743020337707,-1.72657723379623,1.37801654585811,-0.486324434944052
-2.81916420645568,-0.441857550844269,0.581781459213948,0.091867769723874,2.00608829414421
-0.826577828977874,0.883715101688537,0.581781459213948,0.091867769723874,-0.486324434944052
-0.673804437574059,-1.76743020337707,0.581781459213948,-1.19428100641036,-0.486324434944052
0.725520772470572,0.883715101688537,-1.72657723379623,-1.19428100641036,-0.486324434944052
0.831701747978309,0.883715101688537,-1.72657723379623,0.091867769723874,-0.486324434944052
0.979871114282157,0.883715101688537,0.581781459213948,0.091867769723874,-0.486324434944052
-1.45725769166573,-0.441857550844269,0.581781459213948,0.091867769723874,2.00608829414421
-0.022479272013109,-0.441857550844269,0.581781459213948,0.091867769723874,-0.486324434944052
0.142403004821193,0.883715101688537,0.581781459213948,1.37801654585811,2.00608829414421
-0.279469524465856,0.883715101688537,0.581781459213948,-1.19428100641036,2.00608829414421
0.791089655859556,0.883715101688537,0.581781459213948,0.091867769723874,-0.486324434944052
-0.00954488161378426,-0.441857550844269,-1.72657723379623,-1.19428100641036,-0.486324434944052
-0.232654627102577,-0.441857550844269,-1.72657723379623,0.091867769723874,2.00608829414421
NA,NA,NA,NA,NA
0.603646003130745,0.883715101688537,0.581781459213948,0.091867769723874,-0.486324434944052
0.255593044050506,0.883715101688537,-1.72657723379623,-1.19428100641036,2.00608829414421
1.06005556414163,-0.441857550844269,-1.72657723379623,1.37801654585811,-0.486324434944052
0.220518955427696,0.883715101688537,0.581781459213948,-1.19428100641036,-0.486324434944052
0.391963911999912,-1.76743020337707,-1.72657723379623,-2.48042978254459,-0.486324434944052
1.23345092329379,0.883715101688537,-1.72657723379623,0.091867769723874,-0.486324434944052
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
