"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num"
0.439535413110853,0.12192798849579,0.581781459213948,0.0599077254970481,-0.680746843828569
-0.912646015190575,0.12192798849579,0.581781459213948,1.31796996093506,0.418921134663734
0.117884927434091,0.12192798849579,0.581781459213948,0.0599077254970481,-0.680746843828569
0.562482045328831,0.12192798849579,0.581781459213948,-1.19815450994097,-1.78041482232087
-1.38288596542589,-1.12783389358606,0.581781459213948,0.0599077254970481,1.51858911315604
0.303266055373234,1.37168987057764,0.581781459213948,1.31796996093506,1.51858911315604
-1.43511297815636,-1.12783389358606,0.581781459213948,0.0599077254970481,-0.680746843828569
0.0259876259781851,1.37168987057764,-0.187671438456112,0.0599077254970481,1.51858911315604
-1.33632521499079,0.12192798849579,0.581781459213948,-1.19815450994097,0.418921134663734
-0.0528963519377568,-1.12783389358606,0.581781459213948,1.31796996093506,-1.78041482232087
0.370610757255951,0.12192798849579,0.581781459213948,1.31796996093506,0.418921134663734
1.06038152024963,0.12192798849579,0.581781459213948,-1.19815450994097,-0.680746843828569
-1.39725091357122,2.62145175265949,0.581781459213948,1.31796996093506,1.51858911315604
1.58640374964467,NA,NA,-1.19815450994097,0.418921134663734
0.0946905531207775,1.37168987057764,0.581781459213948,-1.19815450994097,-0.680746843828569
-1.38408870531321,0.12192798849579,0.581781459213948,1.31796996093506,0.418921134663734
-0.884061688491025,-1.12783389358606,0.581781459213948,0.0599077254970481,-0.680746843828569
1.2016040624014,0.12192798849579,0.581781459213948,0.0599077254970481,-0.680746843828569
-0.195705448716217,0.12192798849579,0.581781459213948,-1.19815450994097,0.418921134663734
0.795022836900886,2.62145175265949,-1.72657723379623,0.0599077254970481,-0.680746843828569
-0.221574923260785,-1.12783389358606,0.581781459213948,0.0599077254970481,-0.680746843828569
-1.73516227440034,-1.12783389358606,0.581781459213948,1.31796996093506,1.51858911315604
1.46710997290473,-1.12783389358606,-1.72657723379623,-1.19815450994097,-1.78041482232087
-1.81836914822424,0.12192798849579,0.581781459213948,1.31796996093506,1.51858911315604
0.0639803716826436,0.12192798849579,0.581781459213948,1.31796996093506,0.418921134663734
0.124489193052535,-1.12783389358606,0.581781459213948,-1.19815450994097,0.418921134663734
0.916991743471423,0.12192798849579,-1.72657723379623,0.0599077254970481,0.418921134663734
2.1856767867308,0.12192798849579,-1.72657723379623,-1.19815450994097,-0.680746843828569
-0.127273829193037,0.12192798849579,0.581781459213948,0.0599077254970481,-0.680746843828569
0.840399080646728,1.37168987057764,0.581781459213948,-1.19815450994097,0.418921134663734
-1.51323595684744,0.12192798849579,0.581781459213948,0.0599077254970481,0.418921134663734
0.00976975867778968,-1.12783389358606,0.581781459213948,1.31796996093506,1.51858911315604
-0.501859373592417,-1.12783389358606,0.581781459213948,-1.19815450994097,0.418921134663734
-0.24639554492581,0.12192798849579,0.581781459213948,-1.19815450994097,0.418921134663734
0.141628517640728,-1.12783389358606,-1.72657723379623,-1.19815450994097,-1.78041482232087
0.267703593696653,0.12192798849579,-1.72657723379623,0.0599077254970481,-0.680746843828569
NA,NA,NA,NA,NA
-0.181904634535355,-1.12783389358606,0.581781459213948,1.31796996093506,1.51858911315604
0.955477495908256,0.12192798849579,-1.72657723379623,0.0599077254970481,-0.680746843828569
1.68730910933086,1.37168987057764,-1.72657723379623,0.0599077254970481,-0.680746843828569
-1.07253488267001,-1.12783389358606,0.581781459213948,-1.19815450994097,-0.680746843828569
0.477491751617855,0.12192798849579,-1.72657723379623,0.0599077254970481,0.418921134663734
0.703386927282972,0.12192798849579,-1.72657723379623,1.31796996093506,-0.680746843828569
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
