"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q19_num"
0.652967148271213,0.980606814655346,-0.350736187206101
-0.10892633852484,0.980606814655346,-0.350736187206101
NA,NA,NA
-1.58211446735386,-1.59348607381494,2.80588949764881
NA,NA,NA
-0.560835965184258,0.980606814655346,-0.350736187206101
0.130982257984066,-0.306439629579796,-0.350736187206101
0.217547969181637,-0.306439629579796,-0.350736187206101
0.665414299065608,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.106160157650376,-0.306439629579796,-0.350736187206101
0.0508722795962303,-0.306439629579796,-0.350736187206101
0.133051373284502,0.980606814655346,-0.350736187206101
-0.377913002884278,0.980606814655346,-0.350736187206101
1.08593096169221,-0.306439629579796,-0.350736187206101
-0.693723170607237,-0.306439629579796,-0.350736187206101
1.04487522338933,0.980606814655346,-0.350736187206101
0.379251825413817,2.26765325889049,-0.350736187206101
-0.779110608769119,-0.306439629579796,-0.350736187206101
1.57736430877864,0.980606814655346,-0.350736187206101
-1.34287040762291,0.980606814655346,-0.350736187206101
1.02368473707773,-0.306439629579796,-0.350736187206101
2.75340584113724,-0.306439629579796,-0.350736187206101
-1.90029933026188,-1.59348607381494,2.80588949764881
-0.733324932223088,2.26765325889049,-0.350736187206101
-1.12724748915584,-1.59348607381494,-0.350736187206101
NA,NA,NA
-0.251597265772913,NA,NA
-1.34074407607818,-0.306439629579796,-0.350736187206101
0.0172463463417438,0.980606814655346,-0.350736187206101
0.723576926565028,-1.59348607381494,-0.350736187206101
0.392464985146144,-1.59348607381494,-0.350736187206101
-0.5628348341075,-1.59348607381494,-0.350736187206101
0.661692241602366,NA,NA
NA,NA,NA
-0.14228696896622,-1.59348607381494,-0.350736187206101
-0.29262180156111,-0.306439629579796,-0.350736187206101
NA,NA,NA
-0.90269918560044,-0.306439629579796,-0.350736187206101
-0.27839554899571,0.980606814655346,-0.350736187206101
-0.448531902271123,-0.306439629579796,-0.350736187206101
NA,0.980606814655346,-0.350736187206101
-0.331422442684478,NA,NA
NA,NA,NA
2.46983008154729,-0.306439629579796,-0.350736187206101
-0.555087722054871,-1.59348607381494,-0.350736187206101
-0.869350259010578,-0.306439629579796,-0.350736187206101
0.366491253386957,0.980606814655346,-0.350736187206101
-0.910047063688212,-0.306439629579796,2.80588949764881
NA,NA,NA
-0.39397299070649,0.980606814655346,2.80588949764881
-0.542619746315928,-0.306439629579796,-0.350736187206101
0.790971845318782,0.980606814655346,-0.350736187206101
-1.11236707738261,-1.59348607381494,-0.350736187206101
-1.36322466188749,-0.306439629579796,-0.350736187206101
NA,-0.306439629579796,-0.350736187206101
-0.282650794843653,-0.306439629579796,-0.350736187206101
-0.112463717122303,-0.306439629579796,-0.350736187206101
NA,NA,NA
0.744577521957696,0.980606814655346,-0.350736187206101
-0.51861235468392,0.980606814655346,2.80588949764881
NA,NA,NA
-0.757710756143501,-0.306439629579796,2.80588949764881
NA,NA,NA
0.582210408692748,0.980606814655346,-0.350736187206101
-0.544414437710226,-0.306439629579796,-0.350736187206101
2.01816237326604,0.980606814655346,-0.350736187206101
0.697982930107536,0.980606814655346,-0.350736187206101
-1.60539096160248,-0.306439629579796,-0.350736187206101
0.217398401870407,-1.59348607381494,-0.350736187206101
0.504053786835378,0.980606814655346,-0.350736187206101
1.77500380566252,-0.306439629579796,-0.350736187206101
-0.51861235468392,0.980606814655346,2.80588949764881
2.44059467484198,-0.306439629579796,-0.350736187206101
-1.32711346346303,-1.59348607381494,-0.350736187206101
0.0721576764651678,0.980606814655346,-0.350736187206101
0.646365757190116,-0.306439629579796,-0.350736187206101
0.441169015904449,-0.306439629579796,-0.350736187206101
NA,NA,NA
NA,NA,NA
