"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num"
0.584572769207229,0.980606814655346,-0.325083307643849,-0.867759785940889,-0.429019945086045
0.163550689059264,0.980606814655346,-0.325083307643849,-0.867759785940889,-1.475828611096
NA,NA,NA,NA,NA
-0.914618265879179,-1.59348607381494,-2.41246033567277,-0.867759785940889,-1.475828611096
NA,NA,NA,NA,NA
0.0200643693965905,0.980606814655346,0.718605206370613,-0.867759785940889,-1.475828611096
-0.167698942972514,-0.306439629579796,0.718605206370613,0.28296514758942,-0.429019945086045
-1.69905794679862,-0.306439629579796,-0.325083307643849,1.43369008111973,1.66459738693386
1.43046823326683,NA,NA,-0.867759785940889,-0.429019945086045
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.07329262959695,-0.306439629579796,0.718605206370613,1.43369008111973,-0.429019945086045
-0.0450579425865596,-0.306439629579796,-0.325083307643849,0.28296514758942,-0.429019945086045
-0.248166771806107,0.980606814655346,0.718605206370613,1.43369008111973,1.66459738693386
0.455322528957245,0.980606814655346,-0.325083307643849,-0.867759785940889,-0.429019945086045
1.82042373806384,-0.306439629579796,0.718605206370613,0.28296514758942,-0.429019945086045
-0.894598735113982,-0.306439629579796,0.718605206370613,0.28296514758942,-0.429019945086045
0.380702778721819,0.980606814655346,-0.325083307643849,-0.867759785940889,-0.429019945086045
0.857911020320826,2.26765325889049,0.718605206370613,-0.867759785940889,-0.429019945086045
0.105560553419835,-0.306439629579796,0.718605206370613,0.28296514758942,-0.429019945086045
0.455995865332708,0.980606814655346,-0.325083307643849,-0.867759785940889,-1.475828611096
-0.995991627418542,0.980606814655346,0.718605206370613,1.43369008111973,1.66459738693386
0.194902947253166,-0.306439629579796,0.718605206370613,-0.867759785940889,-0.429019945086045
0.741263459445944,-0.306439629579796,-0.325083307643849,-0.867759785940889,-0.429019945086045
-1.31613264765577,-1.59348607381494,-2.41246033567277,1.43369008111973,1.66459738693386
0.0387866827372134,2.26765325889049,-2.41246033567277,1.43369008111973,-0.429019945086045
-1.35266468705524,-1.59348607381494,0.718605206370613,0.28296514758942,-0.429019945086045
NA,NA,NA,NA,NA
0.599530650848732,NA,NA,-0.867759785940889,-1.475828611096
-1.87687760524029,-0.306439629579796,NA,0.28296514758942,-0.429019945086045
-1.22723240166416,0.980606814655346,-0.325083307643849,NA,0.617788720923906
0.0220944748122742,-1.59348607381494,0.718605206370613,1.43369008111973,1.66459738693386
-0.672535396223503,-1.59348607381494,-2.41246033567277,1.43369008111973,1.66459738693386
0.974567651364863,-1.59348607381494,0.718605206370613,-2.0184847194712,-0.429019945086045
0.797301199947216,NA,NA,0.28296514758942,0.617788720923906
NA,NA,NA,NA,NA
-0.937696624154139,-1.59348607381494,-0.325083307643849,0.28296514758942,1.66459738693386
-0.465129084212269,-0.306439629579796,-0.325083307643849,-0.867759785940889,-0.429019945086045
NA,NA,NA,NA,NA
-1.32380287742777,-0.306439629579796,-0.325083307643849,-0.867759785940889,-0.429019945086045
0.462099356229497,0.980606814655346,-0.325083307643849,1.43369008111973,1.66459738693386
-1.47196119541205,-0.306439629579796,0.718605206370613,1.43369008111973,-0.429019945086045
NA,0.980606814655346,0.718605206370613,0.28296514758942,-0.429019945086045
1.38264786445857,NA,NA,NA,NA
NA,NA,NA,NA,NA
2.08674691879544,-0.306439629579796,0.718605206370613,-0.867759785940889,-0.429019945086045
0.115224552960189,-1.59348607381494,0.718605206370613,NA,NA
-1.78385655235794,-0.306439629579796,-1.36877182165831,1.43369008111973,1.66459738693386
0.936427461812837,0.980606814655346,-0.325083307643849,-0.867759785940889,-1.475828611096
-0.791346329868105,-0.306439629579796,-2.41246033567277,1.43369008111973,1.66459738693386
NA,NA,NA,NA,NA
-1.26558257937475,0.980606814655346,0.718605206370613,NA,NA
-0.872021105146972,-0.306439629579796,-2.41246033567277,0.28296514758942,1.66459738693386
0.15476695401607,0.980606814655346,-0.325083307643849,0.28296514758942,-0.429019945086045
-0.991802162095855,-1.59348607381494,-1.36877182165831,-2.0184847194712,-0.429019945086045
-1.00340545541892,-0.306439629579796,0.718605206370613,0.28296514758942,0.617788720923906
NA,-0.306439629579796,0.718605206370613,0.28296514758942,0.617788720923906
-0.916997673586898,-0.306439629579796,-0.325083307643849,1.43369008111973,0.617788720923906
-0.155319371434997,-0.306439629579796,0.718605206370613,-0.867759785940889,-0.429019945086045
NA,NA,NA,NA,NA
-0.650127350934287,0.980606814655346,-0.325083307643849,0.28296514758942,0.617788720923906
0.550353513000248,0.980606814655346,0.718605206370613,0.28296514758942,0.617788720923906
NA,NA,NA,NA,NA
0.126400815390118,-0.306439629579796,0.718605206370613,1.43369008111973,-0.429019945086045
NA,NA,NA,NA,NA
0.545811740319383,0.980606814655346,0.718605206370613,0.28296514758942,1.66459738693386
-0.0930963619259677,-0.306439629579796,0.718605206370613,-0.867759785940889,-1.475828611096
1.69095341336599,0.980606814655346,0.718605206370613,0.28296514758942,-0.429019945086045
1.07336713494042,0.980606814655346,0.718605206370613,-0.867759785940889,-0.429019945086045
0.466083872376482,-0.306439629579796,0.718605206370613,0.28296514758942,-0.429019945086045
-0.345897184777538,-1.59348607381494,0.718605206370613,-0.867759785940889,NA
0.320796583591567,0.980606814655346,-0.325083307643849,NA,NA
2.17849397022153,-0.306439629579796,0.718605206370613,0.28296514758942,0.617788720923906
0.0506221540670144,0.980606814655346,0.718605206370613,-2.0184847194712,-0.429019945086045
1.46476624419506,-0.306439629579796,0.718605206370613,0.28296514758942,0.617788720923906
-0.686786610908355,-1.59348607381494,NA,NA,NA
0.0690507038685359,0.980606814655346,-1.36877182165831,-0.867759785940889,-0.429019945086045
1.29306620139534,-0.306439629579796,0.718605206370613,-0.867759785940889,-0.429019945086045
1.62805505188836,-0.306439629579796,0.718605206370613,-0.867759785940889,-1.475828611096
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
