"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q20_num"
1.57926342556015,1.98826969354487,0.942809041582063,-1.82931824152009,-0.666666666666667,-1.4213381090374,-0.228664780190012,-1.63784604970665,-1.25765629104507,0.333333333333333,-1.98826969354487,0.18490006540841,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.764947951081622,0.611775290321498,-0.471404520791032,-0.800326730665041,1.33333333333333,1.13707048722992,1.82931824152009,0.629940788348712,0.800326730665041,0.333333333333333,-0.611775290321498,0.18490006540841,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0326686404634777,-0.764719112901873,0.942809041582063,1.25765629104507,-0.666666666666667,-1.4213381090374,-0.228664780190012,-0.50395263067897,-1.25765629104507,0.333333333333333,0.764719112901872,-1.47920052326728,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0964575390407869,-0.764719112901873,-0.471404520791032,0.228664780190012,1.33333333333333,-0.14213381090374,0.800326730665041,0.629940788348712,0.800326730665041,0.333333333333333,0.764719112901872,0.18490006540841,-0.333333333333333
-1.11715383603542,-0.764719112901873,0.942809041582063,1.25765629104507,1.33333333333333,-0.14213381090374,-1.25765629104507,0.629940788348712,-0.228664780190012,0.333333333333333,0.764719112901872,1.8490006540841,-0.333333333333333
-0.903489865378022,-0.764719112901873,-0.471404520791032,0.228664780190012,-0.666666666666667,1.13707048722992,-1.25765629104507,0.629940788348712,0.800326730665041,0.333333333333333,0.764719112901872,0.18490006540841,-0.333333333333333
-0.815599419410465,0.611775290321498,-1.88561808316413,-0.800326730665041,-0.666666666666667,-0.14213381090374,-0.228664780190012,0.629940788348712,0.800326730665041,0.333333333333333,-0.611775290321498,0.18490006540841,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.09659174379084,-0.764719112901873,0.942809041582063,0.228664780190012,-0.666666666666667,1.13707048722992,-0.228664780190012,0.629940788348712,-1.25765629104507,-2.66666666666667,0.764719112901872,-1.47920052326728,2.66666666666667
0.989124801131845,0.611775290321498,-0.471404520791032,0.228664780190012,-0.666666666666667,-0.14213381090374,0.800326730665041,-1.63784604970665,0.800326730665041,0.333333333333333,-0.611775290321498,0.18490006540841,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
