"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.382472565877846,0.18490006540841,0.942809041582063,0.50395263067897,-0.105409255338946,-0.471404520791032,-1.4213381090374,-0.596284793999944,-0.843274042711568,0.333333333333333,0,-0.228664780190012,-0.228664780190012,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.57524348983662,0.18490006540841,-0.471404520791032,0.50395263067897,-0.105409255338946,0.942809041582063,1.13707048722992,1.19256958799989,1.05409255338946,0.333333333333333,0,0.800326730665041,0.800326730665041,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.909034647593058,0.18490006540841,-0.471404520791032,0.50395263067897,-1.05409255338946,0.942809041582063,-1.4213381090374,-1.49071198499986,-0.843274042711568,0.333333333333333,1.41421356237309,0.800326730665041,-0.228664780190012,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.30689457133721,0.18490006540841,0.942809041582063,-1.76383420737639,0.843274042711568,0.942809041582063,-0.14213381090374,-0.596284793999944,-0.843274042711568,0.333333333333333,1.41421356237309,0.800326730665041,0.800326730665041,-0.333333333333333
-0.55945126326449,1.8490006540841,0.942809041582063,0.50395263067897,-1.05409255338946,-0.471404520791032,-0.14213381090374,-0.596284793999944,-0.843274042711568,0.333333333333333,-1.41421356237309,-2.28664780190012,-0.228664780190012,-0.333333333333333
-0.809056951773797,0.18490006540841,-0.471404520791032,0.50395263067897,1.79195734076208,-0.471404520791032,1.13707048722992,-0.596284793999944,-0.843274042711568,0.333333333333333,0,-0.228664780190012,-0.228664780190012,-0.333333333333333
0.968953656847638,-1.47920052326728,-0.471404520791032,-1.76383420737639,-1.05409255338946,0.942809041582063,-0.14213381090374,1.19256958799989,1.05409255338946,0.333333333333333,0,0.800326730665041,0.800326730665041,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.918899227303795,0.18490006540841,-1.88561808316413,0.50395263067897,0.843274042711568,-1.88561808316413,1.13707048722992,1.19256958799989,1.05409255338946,-2.66666666666667,-1.41421356237309,-0.228664780190012,-2.28664780190012,2.66666666666667
0.295295490522962,-1.47920052326728,0.942809041582063,0.50395263067897,-0.105409255338946,-0.471404520791032,-0.14213381090374,0.298142396999972,1.05409255338946,0.333333333333333,0,-0.228664780190012,0.800326730665041,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
