"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.03139694351465,-1.24101045598805,-0.0701592448871267,-0.258342453222111,-0.258342453222111
-0.164227906200987,-0.103417537999004,-1.22778678552472,-0.258342453222111,-0.258342453222111
0.755295367798606,2.17176829797908,1.08746829575047,-0.258342453222111,-0.258342453222111
1.04553974896998,2.17176829797908,1.08746829575047,-0.258342453222111,-0.258342453222111
-0.667060190684865,-0.103417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
0.390526911235458,-1.24101045598805,1.08746829575047,-0.258342453222111,-0.258342453222111
NA,NA,NA,NA,NA
0.752239070408966,1.03417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
-1.06179301997929,-0.103417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
1.18078087533944,-0.103417537999004,1.08746829575047,-0.258342453222111,-0.258342453222111
0.214752137330535,1.03417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
NA,NA,NA,NA,NA
1.02211132798707,-0.103417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
-0.429444278098793,-0.103417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.16835756010606,-0.103417537999004,-1.22778678552472,-0.258342453222111,-0.258342453222111
1.82758625080306,1.03417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
1.84361222748565,-0.103417537999004,1.08746829575047,-0.258342453222111,-0.258342453222111
0.847649361936673,-0.103417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
-0.0528260471005633,-0.103417537999004,-1.22778678552472,-0.258342453222111,-0.258342453222111
0.548690750663235,-1.24101045598805,-1.22778678552472,-0.258342453222111,-0.258342453222111
0.867553309654253,-1.24101045598805,1.08746829575047,-0.258342453222111,-0.258342453222111
-0.0934827573601482,-0.103417537999004,-1.22778678552472,-0.258342453222111,-0.258342453222111
NA,NA,NA,NA,NA
-1.61236955320887,-0.103417537999004,1.08746829575047,3.74596557172061,-0.258342453222111
-1.83157263628622,-0.103417537999004,-2.38541432616231,-0.258342453222111,NA
NA,NA,NA,NA,NA
-0.000176721068015584,1.03417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
-1.45979276524132,-0.103417537999004,1.08746829575047,3.74596557172061,-0.258342453222111
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.57292974818568,-1.24101045598805,-1.22778678552472,NA,3.74596557172061
0.441524543213041,-0.103417537999004,1.08746829575047,-0.258342453222111,-0.258342453222111
0.110045764844914,-1.24101045598805,-0.0701592448871267,-0.258342453222111,-0.258342453222111
0.388104627246682,-0.103417537999004,1.08746829575047,-0.258342453222111,-0.258342453222111
-1.17367348367902,-1.24101045598805,-1.22778678552472,-0.258342453222111,-0.258342453222111
-0.906550964440642,-1.24101045598805,1.08746829575047,-0.258342453222111,3.74596557172061
NA,NA,NA,NA,NA
0.565877306118524,2.17176829797908,1.08746829575047,NA,NA
0.871832739231408,-0.103417537999004,-0.0701592448871267,-0.258342453222111,-0.258342453222111
-0.448067745112389,1.03417537999004,-1.22778678552472,-0.258342453222111,-0.258342453222111
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
