"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num"
-0.265426950107783,-0.70539507017629,-1.47862618796189,0.725688864655712,0.0468386293548441
-0.977746623318281,1.51156086466348,1.07200398627237,0.725688864655712,-2.10773832096798
-1.03176957950901,0.403082897243595,1.07200398627237,0.725688864655712,1.12412710451625
-0.505211012393373,-0.70539507017629,1.07200398627237,-0.466514270135814,0.0468386293548441
-1.60643555979052,1.51156086466348,1.07200398627237,0.725688864655712,0.0468386293548441
NA,NA,NA,NA,NA
-0.994602411819473,0.403082897243595,1.07200398627237,0.725688864655712,0.0468386293548441
0.445230560191554,-0.70539507017629,-0.628416129883803,-2.85092053971887,0.0468386293548441
1.22109726739173,0.403082897243595,-0.628416129883803,-0.466514270135814,0.0468386293548441
0.686786489984216,-1.81387303759617,-1.47862618796189,-0.466514270135814,1.12412710451625
1.26734639354506,-1.81387303759617,-1.47862618796189,-0.466514270135814,1.12412710451625
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
2.66172475761609,-0.70539507017629,0.221793928194283,-1.65871740492734,0.0468386293548441
-0.0871953738997642,-0.70539507017629,-0.628416129883803,-0.466514270135814,-2.10773832096798
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.14325077235711,-0.70539507017629,0.221793928194283,0.725688864655712,0.0468386293548441
0.376953054509922,0.403082897243595,-1.47862618796189,-1.65871740492734,1.12412710451625
0.0423869572807596,0.403082897243595,0.221793928194283,0.725688864655712,0.0468386293548441
-0.418292557682503,0.403082897243595,1.07200398627237,0.725688864655712,1.12412710451625
-0.614736256605571,-0.70539507017629,0.221793928194283,0.725688864655712,0.0468386293548441
-0.495100197896852,-0.70539507017629,-0.628416129883803,-0.466514270135814,0.0468386293548441
-0.309374004568485,NA,-1.47862618796189,0.725688864655712,-2.10773832096798
NA,NA,NA,NA,NA
-0.659403037450183,0.403082897243595,1.07200398627237,0.725688864655712,-1.03044984580657
0.97317867920433,1.51156086466348,1.07200398627237,0.725688864655712,0.0468386293548441
1.25127513118774,1.51156086466348,0.221793928194283,0.725688864655712,1.12412710451625
-1.10393649822671,0.403082897243595,0.221793928194283,-0.466514270135814,0.0468386293548441
