"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
0.342582257210869,0.308957190326662,0.725688864655712,0.0468386293548441,0.208514414057075,1.1929250175951,0.248160387073783
-1.15060120598344,NA,0.725688864655712,-2.10773832096798,1.40747229488525,-1.85566113848126,-2.48160387073783
1.38365524818927,0.308957190326662,0.725688864655712,1.12412710451625,1.40747229488525,1.1929250175951,1.61304251597959
0.827484942138857,-3.08957190326662,-0.466514270135814,0.0468386293548441,0.208514414057075,0.17672963223631,0.248160387073783
-0.872217713283917,0.308957190326662,0.725688864655712,0.0468386293548441,-0.990443466771105,1.1929250175951,1.61304251597959
NA,NA,NA,NA,NA,NA,NA
-0.0937699449371023,0.308957190326662,0.725688864655712,0.0468386293548441,-0.990443466771105,0.17672963223631,0.248160387073783
1.89977215026099,-3.08957190326662,-2.85092053971887,0.0468386293548441,0.208514414057075,0.17672963223631,0.248160387073783
0.558447131381892,0.308957190326662,-0.466514270135814,0.0468386293548441,0.208514414057075,0.17672963223631,-1.11672174183203
-0.661439403599296,0.308957190326662,-0.466514270135814,1.12412710451625,0.208514414057075,-0.839465753122475,0.248160387073783
0.499325717351054,0.308957190326662,-0.466514270135814,1.12412710451625,0.208514414057075,-0.839465753122475,-1.11672174183203
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.11497559703233,0.308957190326662,-1.65871740492734,0.0468386293548441,0.208514414057075,-0.839465753122475,-1.11672174183203
-1.15741292014805,0.308957190326662,-0.466514270135814,-2.10773832096798,-2.18940134759929,-1.85566113848126,-1.11672174183203
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.478063175963763,0.308957190326662,0.725688864655712,0.0468386293548441,0.208514414057075,0.17672963223631,0.248160387073783
1.01706699477026,0.308957190326662,-1.65871740492734,1.12412710451625,0.208514414057075,1.1929250175951,0.248160387073783
0.400093881335924,0.308957190326662,0.725688864655712,0.0468386293548441,0.208514414057075,0.17672963223631,0.248160387073783
-0.49203520241911,0.308957190326662,0.725688864655712,1.12412710451625,1.40747229488525,1.1929250175951,0.248160387073783
-1.33507019483585,0.308957190326662,0.725688864655712,0.0468386293548441,-0.990443466771105,0.17672963223631,0.248160387073783
0.172074833437665,0.308957190326662,-0.466514270135814,0.0468386293548441,0.208514414057075,0.17672963223631,0.248160387073783
-1.664576623442,0.308957190326662,0.725688864655712,-2.10773832096798,-2.18940134759929,-1.85566113848126,NA
NA,NA,NA,NA,NA,NA,NA
-1.90028388390506,0.308957190326662,0.725688864655712,-1.03044984580657,0.208514414057075,-0.839465753122475,-1.11672174183203
1.04550853388717,0.308957190326662,0.725688864655712,0.0468386293548441,-0.990443466771105,0.17672963223631,0.248160387073783
0.522306765542108,0.308957190326662,0.725688864655712,1.12412710451625,1.40747229488525,1.1929250175951,1.61304251597959
0.0660498640516508,0.308957190326662,-0.466514270135814,0.0468386293548441,0.208514414057075,0.17672963223631,0.248160387073783
