"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q22b_num","TX_RESP_Q19_num"
0.504362164749947,0.857492925712544,-0.418121005003545,1.20869440249245,-0.288926047405846
1.15583829892079,0.857492925712544,-0.418121005003545,0.0863353144637465,NA
0.590961161997848,0.857492925712544,0.940772261257977,-1.03602377356496,-0.288926047405846
NA,NA,NA,NA,NA
-0.666678156247726,0.857492925712544,0.940772261257977,-1.03602377356496,-0.288926047405846
-0.981901694582989,2.57247877713763,-0.418121005003545,0.0863353144637465,-0.288926047405846
-0.403479513803516,-0.857492925712544,-0.418121005003545,-1.03602377356496,-0.288926047405846
0.616861183579165,0.857492925712544,-0.418121005003545,1.20869440249245,-0.288926047405846
-0.273922935530334,0.857492925712544,0.940772261257977,0.0863353144637465,-0.288926047405846
-1.08586935266013,-0.857492925712544,-0.418121005003545,0.0863353144637465,-0.288926047405846
1.34922751731906,0.857492925712544,0.940772261257977,-2.15838286159366,-0.288926047405846
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.10444343720943,-0.857492925712544,-1.77701427126507,1.20869440249245,3.32264954516723
-0.495682561160217,-0.857492925712544,-0.418121005003545,-1.03602377356496,-0.288926047405846
0.744008971888188,-0.857492925712544,0.940772261257977,0.0863353144637465,-0.288926047405846
-0.651458492303778,-0.857492925712544,-1.77701427126507,1.20869440249245,-0.288926047405846
0.2498684091095,0.857492925712544,0.940772261257977,1.20869440249245,-0.288926047405846
0.410495758312568,-0.857492925712544,0.940772261257977,-1.03602377356496,-0.288926047405846
NA,NA,NA,NA,NA
1.28977504141017,0.857492925712544,0.940772261257977,0.0863353144637465,-0.288926047405846
-1.13269269217438,-0.857492925712544,-1.77701427126507,0.0863353144637465,-0.288926047405846
NA,NA,NA,NA,NA
-1.48122226535201,-0.857492925712544,-0.418121005003545,1.20869440249245,-0.288926047405846
NA,NA,NA,NA,NA
0.87585728444044,-0.857492925712544,0.940772261257977,-1.03602377356496,-0.288926047405846
-1.43933866840038,-0.857492925712544,-0.418121005003545,-1.03602377356496,-0.288926047405846
1.60402315244367,-0.857492925712544,0.940772261257977,-1.03602377356496,-0.288926047405846
0.580613472502549,-0.857492925712544,0.940772261257977,0.0863353144637465,-0.288926047405846
1.48564594320612,0.857492925712544,-1.77701427126507,0.0863353144637465,-0.288926047405846
NA,NA,NA,NA,NA
-1.48189581316961,-0.857492925712544,0.940772261257977,1.20869440249245,3.32264954516723
-0.25895277728552,0.857492925712544,-0.418121005003545,1.20869440249245,-0.288926047405846
NA,NA,NA,NA,NA
