"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num"
-0.616050321120568,-0.822482069915142,-0.442530601578392,-2.20692741374828,-2.54662523560205,-0.491614441417242
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.919187733250252,1.72455917885433,2.21265300789196,1.13905931032169,1.23310274565994,1.60891999009279
0.187797727322652,0.451038554469593,-0.442530601578392,1.13905931032169,-0.0268065814273901,-0.491614441417242
NA,NA,NA,NA,NA,NA
0.00885331979478293,1.72455917885433,0.885061203156783,1.13905931032169,1.23310274565994,1.60891999009279
NA,NA,NA,NA,NA,NA
1.17317137908684,-0.822482069915142,0.885061203156783,0.0237304022983687,1.23310274565994,1.60891999009279
-1.08752828196833,0.451038554469593,0.885061203156783,0.0237304022983687,-0.0268065814273901,-0.491614441417242
-1.54075654011725,1.72455917885433,0.885061203156783,0.0237304022983687,1.23310274565994,-0.491614441417242
0.843350643986603,0.451038554469593,-0.442530601578392,-1.09159850572495,1.23310274565994,1.60891999009279
1.58178553194255,-0.822482069915142,-0.442530601578392,0.0237304022983687,-0.0268065814273901,-0.491614441417242
-0.226431629627405,-0.822482069915142,-0.442530601578392,1.13905931032169,-0.0268065814273901,-0.491614441417242
-1.56918673604498,-0.822482069915142,-0.442530601578392,1.13905931032169,-1.28671590851472,-0.491614441417242
0.570218919625257,-0.822482069915142,-0.442530601578392,0.0237304022983687,-2.54662523560205,-0.491614441417242
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.185353916676329,-0.822482069915142,-0.442530601578392,-1.09159850572495,-0.0268065814273901,-0.491614441417242
-0.729965210852621,1.72455917885433,0.885061203156783,1.13905931032169,-1.28671590851472,-2.59214887292728
1.73950065451516,-0.822482069915142,-1.77012240631357,-1.09159850572495,-0.0268065814273901,1.60891999009279
-0.968861978213319,0.451038554469593,-0.442530601578392,1.13905931032169,-0.0268065814273901,-0.491614441417242
-0.129699489033035,-0.822482069915142,-0.442530601578392,1.13905931032169,-0.0268065814273901,-0.491614441417242
-0.379122923637684,-0.822482069915142,-0.442530601578392,-1.09159850572495,-1.28671590851472,-0.491614441417242
1.6302429689471,-0.822482069915142,-1.77012240631357,-1.09159850572495,1.23310274565994,-0.491614441417242
-0.41541010807695,-0.822482069915142,-0.442530601578392,-1.09159850572495,-1.28671590851472,-0.491614441417242
-0.0513782578330225,0.451038554469593,-0.442530601578392,-1.09159850572495,-0.0268065814273901,-0.491614441417242
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.594813095649066,0.451038554469593,0.885061203156783,0.0237304022983687,-1.28671590851472,-0.491614441417242
0.826021472541712,-0.822482069915142,-0.442530601578392,1.13905931032169,1.23310274565994,-0.491614441417242
NA,NA,NA,NA,NA,NA
-1.21399710757358,0.451038554469593,0.885061203156783,0.0237304022983687,-0.0268065814273901,-0.491614441417242
-1.25717304524828,-0.822482069915142,0.885061203156783,1.13905931032169,-1.28671590851472,-0.491614441417242
-1.68367257123401,0.451038554469593,0.885061203156783,NA,-0.0268065814273901,NA
0.405226831774972,0.451038554469593,-0.442530601578392,0.0237304022983687,-0.0268065814273901,1.60891999009279
1.62951085741107,-0.822482069915142,-0.442530601578392,-1.09159850572495,-0.0268065814273901,-0.491614441417242
-0.0193634772974258,1.72455917885433,2.21265300789196,1.13905931032169,1.23310274565994,1.60891999009279
-0.419494092262693,-2.09600269429988,-1.77012240631357,0.0237304022983687,1.23310274565994,-0.491614441417242
0.482466345333744,-0.822482069915142,-0.442530601578392,-1.09159850572495,1.23310274565994,1.60891999009279
NA,NA,NA,NA,NA,NA
-1.02654077125576,0.451038554469593,-0.442530601578392,1.13905931032169,-0.0268065814273901,-0.491614441417242
2.75265409066298,0.451038554469593,-0.442530601578392,0.0237304022983687,1.23310274565994,1.60891999009279
1.0723552339985,-0.822482069915142,-1.77012240631357,1.13905931032169,-1.28671590851472,1.60891999009279
-0.781965235054315,0.451038554469593,0.885061203156783,0.0237304022983687,-1.28671590851472,-0.491614441417242
1.2023143937362,0.451038554469593,-0.442530601578392,-1.09159850572495,-0.0268065814273901,-0.491614441417242
0.707860274975997,-0.822482069915142,-1.77012240631357,0.0237304022983687,-0.0268065814273901,-0.491614441417242
-0.755361357862653,1.72455917885433,0.885061203156783,1.13905931032169,-0.0268065814273901,-0.491614441417242
0.292483340808795,1.72455917885433,2.21265300789196,1.13905931032169,1.23310274565994,1.60891999009279
-0.586817625346571,1.72455917885433,0.885061203156783,1.13905931032169,-0.0268065814273901,1.60891999009279
0.451598025062881,0.451038554469593,0.885061203156783,0.0237304022983687,-0.0268065814273901,-0.491614441417242
0.322863593491712,-0.822482069915142,-0.442530601578392,-1.09159850572495,NA,-0.491614441417242
-0.315629154484803,0.451038554469593,0.885061203156783,0.0237304022983687,-0.0268065814273901,-0.491614441417242
-0.310070691573025,0.451038554469593,0.885061203156783,-2.20692741374828,-0.0268065814273901,-0.491614441417242
-1.38387567945588,-0.822482069915142,-0.442530601578392,-1.09159850572495,-0.0268065814273901,-0.491614441417242
0.584720637732362,-0.822482069915142,-0.442530601578392,0.0237304022983687,1.23310274565994,-0.491614441417242
-0.512499795292772,-0.822482069915142,-0.442530601578392,0.0237304022983687,-0.0268065814273901,-0.491614441417242
0.844502749938076,-0.822482069915142,-0.442530601578392,-1.09159850572495,-0.0268065814273901,-0.491614441417242
