"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num"
-0.0493504030889894,0.791654398340149,-0.47803255481819,-0.117581731515499
-0.224510453596488,0.791654398340149,-0.47803255481819,-0.117581731515499
0.425588614229162,-0.308436778574084,-0.47803255481819,-0.117581731515499
-1.32496160305209,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
-0.196921924343439,-1.40852795548832,-0.47803255481819,-0.117581731515499
1.1087309894174,0.791654398340149,0.86800648111724,1.28033440983543
-1.00119705981602,0.791654398340149,0.86800648111724,-0.117581731515499
0.895839777919732,0.791654398340149,-0.47803255481819,-0.117581731515499
-0.00296388981300068,-1.40852795548832,-0.47803255481819,-0.117581731515499
-0.0526916281878543,-1.40852795548832,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
NA,NA,NA,NA
1.07314149591601,-1.40852795548832,-0.47803255481819,-1.51549787286643
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.222277568209404,-0.308436778574084,-0.47803255481819,-1.51549787286643
1.09302112165833,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
-0.307692496879051,0.791654398340149,-0.47803255481819,-0.117581731515499
-0.465506149992845,0.791654398340149,0.86800648111724,-0.117581731515499
0.651898756180765,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
-2.00960205585011,-1.40852795548832,-0.47803255481819,-1.51549787286643
0.740764871560135,0.791654398340149,0.86800648111724,-0.117581731515499
-0.54046333411904,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
-0.342722783201796,0.791654398340149,2.21404551705267,-0.117581731515499
0.556437832384568,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.46007483042816,-1.40852795548832,-1.82407159075362,-1.51549787286643
NA,NA,NA,NA
0.998067495347969,-0.308436778574084,-0.47803255481819,-0.117581731515499
1.5053629589837,-1.40852795548832,-1.82407159075362,-1.51549787286643
NA,NA,NA,NA
-0.649972701376097,1.89174557525438,-0.47803255481819,-0.117581731515499
-0.499559693797677,-0.308436778574084,-0.47803255481819,-0.117581731515499
1.26573122706869,-0.308436778574084,-0.47803255481819,-0.117581731515499
-0.732027672141559,-0.308436778574084,-0.47803255481819,-0.117581731515499
-0.0931853115139107,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.925046460304971,-0.308436778574084,-1.82407159075362,-0.117581731515499
1.26308444135879,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.962641328901984,-0.308436778574084,-0.47803255481819,-0.117581731515499
-0.492818855012042,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
0.46379461933065,-1.40852795548832,-0.47803255481819,-0.117581731515499
0.343237283095703,NA,NA,NA
NA,1.89174557525438,0.86800648111724,-0.117581731515499
NA,NA,NA,NA
0.625407025335017,-0.308436778574084,0.86800648111724,-0.117581731515499
0.968692067195062,-0.308436778574084,0.86800648111724,-0.117581731515499
0.906585967817366,0.791654398340149,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
1.56007601080299,-1.40852795548832,-0.47803255481819,-1.51549787286643
-2.22399892330152,-0.308436778574084,0.86800648111724,-0.117581731515499
0.221734577901507,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.179306905123951,-0.308436778574084,0.86800648111724,-1.51549787286643
0.575151453340182,-0.308436778574084,-0.47803255481819,-0.117581731515499
-0.320233144387485,-1.40852795548832,-0.47803255481819,-0.117581731515499
-1.04749163168072,1.89174557525438,0.86800648111724,1.28033440983543
1.20483980272296,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
1.406117359169,-0.308436778574084,-0.47803255481819,-1.51549787286643
NA,NA,NA,NA
NA,NA,NA,NA
0.722960926741708,0.791654398340149,-0.47803255481819,1.28033440983543
0.245142551012811,1.89174557525438,-0.47803255481819,-0.117581731515499
-1.32345918654589,0.791654398340149,0.86800648111724,1.28033440983543
NA,NA,NA,NA
-2.35149177930316,1.89174557525438,2.21404551705267,2.67825055118637
-0.707044817064086,1.89174557525438,2.21404551705267,2.67825055118637
-1.88182687708651,0.791654398340149,0.86800648111724,1.28033440983543
NA,NA,NA,NA
NA,NA,NA,NA
-0.766938962757749,-1.40852795548832,-0.47803255481819,-1.51549787286643
NA,NA,NA,NA
-1.75293110470089,-1.40852795548832,0.86800648111724,1.28033440983543
-1.35791510900207,1.89174557525438,2.21404551705267,2.67825055118637
-1.49389785023544,NA,NA,NA
-0.119069164935747,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
0.797951644058267,-0.308436778574084,-0.47803255481819,-1.51549787286643
-0.489321900834744,0.791654398340149,2.21404551705267,-0.117581731515499
NA,NA,NA,NA
2.22382332270287,-1.40852795548832,-0.47803255481819,-0.117581731515499
0.301974535289009,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
-1.11918223543274,-0.308436778574084,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
0.944564818930266,-0.308436778574084,-0.47803255481819,-0.117581731515499
-1.98107031726951,-0.308436778574084,0.86800648111724,-0.117581731515499
0.659405400366475,-0.308436778574084,-0.47803255481819,-1.51549787286643
0.646064354084769,-1.40852795548832,-0.47803255481819,-0.117581731515499
1.29520291589627,-1.40852795548832,-0.47803255481819,-1.51549787286643
1.28346486605884,-0.308436778574084,0.86800648111724,-1.51549787286643
NA,NA,NA,NA
NA,NA,NA,NA
0.399107681541903,0.791654398340149,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
1.32510293822161,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.337716538054303,-1.40852795548832,-0.47803255481819,-0.117581731515499
NA,NA,NA,NA
NA,NA,NA,NA
-0.290511586172453,0.791654398340149,0.86800648111724,-0.117581731515499
0.624534121835742,0.791654398340149,2.21404551705267,-0.117581731515499
-0.409422654797109,-1.40852795548832,-0.47803255481819,-0.117581731515499
0.0115107275139158,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.952576581337098,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.806850367203426,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.994521851292389,-0.308436778574084,-0.47803255481819,-1.51549787286643
NA,NA,NA,NA
NA,NA,NA,NA
0.989958372817591,-0.308436778574084,-0.47803255481819,-0.117581731515499
0.295015220307608,-0.308436778574084,-0.47803255481819,-0.117581731515499
