"PROFICIENCIA_LP_SAEB","TX_RESP_Q23b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
1.37990245821252,0.160065980184493,-0.118602260364981,-0.398409536444798
NA,NA,NA,NA
0.745682031895655,0.160065980184493,1.24532373383231,-0.398409536444798
-0.977006938699756,1.38723849493227,1.24532373383231,2.39045721866879
0.256144247238259,0.160065980184493,-0.118602260364981,-0.398409536444798
1.49760431737928,0.160065980184493,-1.48252825456227,-0.398409536444798
-1.84779062642403,0.160065980184493,-0.118602260364981,-0.398409536444798
-0.758601406763594,1.38723849493227,-0.118602260364981,-0.398409536444798
0.147712133502987,0.160065980184493,-0.118602260364981,NA
-0.291811420712143,-1.06710653456328,1.24532373383231,-0.398409536444798
NA,NA,NA,NA
0.140908187681684,0.160065980184493,-1.48252825456227,NA
-0.524870127627378,0.160065980184493,1.24532373383231,-0.398409536444798
-0.369424515663291,-1.06710653456328,-0.118602260364981,2.39045721866879
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.64347895583758,-1.06710653456328,-1.48252825456227,-0.398409536444798
0.554291056009092,-2.29427904931106,1.24532373383231,-0.398409536444798
-1.58439591208175,0.160065980184493,1.24532373383231,2.39045721866879
-0.653580351567849,-1.06710653456328,-0.118602260364981,-0.398409536444798
-1.36338826074965,0.160065980184493,-0.118602260364981,-0.398409536444798
0.834547613394533,-1.06710653456328,-1.48252825456227,-0.398409536444798
-0.920495199133008,1.38723849493227,-0.118602260364981,-0.398409536444798
0.625233932397648,0.160065980184493,-0.118602260364981,-0.398409536444798
0.575515744975593,1.38723849493227,1.24532373383231,-0.398409536444798
-0.355271250603944,1.38723849493227,-0.118602260364981,-0.398409536444798
1.24561533150156,-1.06710653456328,-1.48252825456227,-0.398409536444798
