"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
0.919099295260865,-0.845085818414811,0.596106963095032,0.959797958537171,-0.525172782627683
-1.70741663002834,1.44871854585396,0.596106963095032,-0.239949489634293,1.22540315946459
-2.03209493724411,-0.845085818414811,0.596106963095032,0.959797958537171,2.97597910155687
NA,NA,NA,NA,NA
1.40121524108252,-0.845085818414811,0.596106963095032,-0.239949489634293,-0.525172782627683
0.0442077785322518,0.301816363719575,-1.10705578860506,-0.239949489634293,1.22540315946459
0.394178369426576,-0.845085818414811,0.596106963095032,-1.43969693780576,-0.525172782627683
-0.642426519362878,1.44871854585396,0.596106963095032,0.959797958537171,-0.525172782627683
-0.944148439086563,-0.845085818414811,0.596106963095032,0.959797958537171,-0.525172782627683
0.139807160534473,0.301816363719575,0.596106963095032,-0.239949489634293,-0.525172782627683
0.844693264859759,-1.9919880005492,-2.81021854030515,-2.63944438597722,1.22540315946459
0.260858714318255,-0.845085818414811,-1.10705578860506,-1.43969693780576,-0.525172782627683
-0.147036516775956,1.44871854585396,0.596106963095032,-0.239949489634293,-0.525172782627683
0.721340794616336,-0.845085818414811,-1.10705578860506,-0.239949489634293,-0.525172782627683
0.261911219703145,0.301816363719575,-1.10705578860506,0.959797958537171,-0.525172782627683
-1.08997127081548,0.301816363719575,0.596106963095032,0.959797958537171,1.22540315946459
0.649679385055931,0.301816363719575,0.596106963095032,0.959797958537171,-0.525172782627683
0.0555387883507989,1.44871854585396,0.596106963095032,-0.239949489634293,-0.525172782627683
1.61238860150261,0.301816363719575,-1.10705578860506,-0.239949489634293,-0.525172782627683
-1.3158746518613,NA,0.596106963095032,0.959797958537171,-0.525172782627683
0.574050351931098,0.301816363719575,0.596106963095032,-0.239949489634293,-0.525172782627683
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
