"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.57043486059727,-0.862536826012571,-0.0405687024462189,-0.809007993525874,1.19805326786961,-0.707106781186547
1.92475682371565,1.64421082458646,-0.0405687024462189,1.44214468411134,1.19805326786961,-0.707106781186547
0.603743394878863,0.808628274386786,1.21706107338657,0.316568345292733,0.0363046444808974,-0.707106781186547
-1.23647673211593,-0.862536826012571,-0.0405687024462189,0.316568345292733,0.0363046444808974,2.12132034355964
-0.207348896563325,NA,-0.0405687024462189,0.316568345292733,0.0363046444808974,-0.707106781186547
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.547310500043524,-0.862536826012571,-0.0405687024462189,-0.809007993525874,0.0363046444808974,0.707106781186547
-0.954025754780719,-0.862536826012571,-2.55582825411179,-1.93458433234448,-2.28719260229654,-0.707106781186547
0.260937174609968,-0.0269542758128928,-0.0405687024462189,-0.809007993525874,0.0363046444808974,0.707106781186547
0.22726122633397,-0.862536826012571,-0.0405687024462189,0.316568345292733,0.0363046444808974,-0.707106781186547
NA,NA,NA,NA,NA,NA
-1.18030158911833,NA,NA,NA,NA,NA
-0.530904988398973,NA,NA,NA,NA,NA
-0.623839353136831,-0.0269542758128928,-1.29819847827901,0.316568345292733,1.19805326786961,0.707106781186547
1.6156893128559,-0.0269542758128928,-0.0405687024462189,0.316568345292733,0.0363046444808974,-0.707106781186547
-0.758486037819128,-0.862536826012571,1.21706107338657,1.44214468411134,1.19805326786961,0.707106781186547
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.789774497265969,-0.0269542758128928,NA,NA,NA,0.707106781186547
3.02716556859747,1.64421082458646,-0.0405687024462189,1.44214468411134,1.19805326786961,-0.707106781186547
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.22238427937374,-0.0269542758128928,-0.0405687024462189,0.316568345292733,0.0363046444808974,0.707106781186547
0.123440280562753,1.64421082458646,-0.0405687024462189,0.316568345292733,0.0363046444808974,2.12132034355964
-0.512676637672789,-0.862536826012571,-1.29819847827901,0.316568345292733,-1.12544397890782,-0.707106781186547
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.364601235366174,0.808628274386786,-0.0405687024462189,0.316568345292733,0.0363046444808974,-0.707106781186547
0.0872311558447962,-0.862536826012571,1.21706107338657,-0.809007993525874,-1.12544397890782,2.12132034355964
NA,NA,NA,NA,NA,NA
1.47041258402365,NA,NA,NA,NA,-0.707106781186547
-0.24334849010123,0.808628274386786,1.21706107338657,-1.93458433234448,1.19805326786961,0.707106781186547
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.35710653655217,1.64421082458646,-2.55582825411179,-1.93458433234448,-2.28719260229654,0.707106781186547
-0.702096913634595,-0.862536826012571,1.21706107338657,-0.809007993525874,-1.12544397890782,0.707106781186547
-0.564620164888819,-0.862536826012571,-0.0405687024462189,1.44214468411134,0.0363046444808974,2.12132034355964
1.06307216345431,1.64421082458646,1.21706107338657,1.44214468411134,1.19805326786961,-0.707106781186547
0.95391826528758,-0.862536826012571,-0.0405687024462189,0.316568345292733,0.0363046444808974,-0.707106781186547
1.67638514167691,-0.0269542758128928,1.21706107338657,1.44214468411134,0.0363046444808974,-0.707106781186547
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.657152357470385,-0.862536826012571,-0.0405687024462189,0.316568345292733,0.0363046444808974,-0.707106781186547
0.0471422264751966,1.64421082458646,1.21706107338657,0.316568345292733,1.19805326786961,-0.707106781186547
-0.0890718628845071,NA,-0.0405687024462189,-0.809007993525874,-1.12544397890782,-0.707106781186547
-0.564450984446877,-0.862536826012571,-0.0405687024462189,-0.809007993525874,-1.12544397890782,-0.707106781186547
-1.02658963169421,-0.862536826012571,NA,-0.809007993525874,0.0363046444808974,-0.707106781186547
-0.490036285525578,-0.862536826012571,-0.0405687024462189,0.316568345292733,1.19805326786961,-0.707106781186547
-0.647190002554214,0.808628274386786,-1.29819847827901,-0.809007993525874,-1.12544397890782,-0.707106781186547
