"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.788321582266509,0.942809041582063,0.333333333333333,0.333333333333333,0.333333333333333,-0.471404520791032,0.651570369900294,0.764719112901872,1.16666666666667,-0.666666666666667,0.333333333333333,-1.83333333333333,0.333333333333333,0.333333333333333,0,-1.13707048722992,1.33333333333333
-1.78646483629974,0.942809041582063,0.333333333333333,0.333333333333333,0.333333333333333,0.942809041582063,1.38458703603813,-1.98826969354487,-0.333333333333333,1.33333333333333,0.333333333333333,1.16666666666667,0.333333333333333,0.333333333333333,0,1.4213381090374,1.33333333333333
0.223715156716585,0.942809041582063,0.333333333333333,0.333333333333333,0.333333333333333,-0.471404520791032,-0.814462962375368,0.764719112901872,-0.333333333333333,-0.666666666666667,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0,-1.13707048722992,1.33333333333333
0.813305472413721,-0.471404520791032,0.333333333333333,0.333333333333333,0.333333333333333,-0.471404520791032,-0.814462962375368,0.764719112901872,-0.333333333333333,-0.666666666666667,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0,0.14213381090374,-0.666666666666667
1.41082221998011,-1.88561808316413,-2.66666666666667,-2.66666666666667,-2.66666666666667,-1.88561808316413,-0.814462962375368,0.764719112901872,-1.83333333333333,-0.666666666666667,-2.66666666666667,-0.333333333333333,-2.66666666666667,-2.66666666666667,-2,0.14213381090374,-0.666666666666667
-0.640749629256345,0.942809041582063,0.333333333333333,0.333333333333333,0.333333333333333,0.942809041582063,1.38458703603813,-0.611775290321498,1.16666666666667,1.33333333333333,0.333333333333333,1.16666666666667,0.333333333333333,0.333333333333333,2,1.4213381090374,-0.666666666666667
0.87231723828221,-0.471404520791032,0.333333333333333,0.333333333333333,0.333333333333333,-0.471404520791032,0.651570369900294,0.764719112901872,-0.333333333333333,-0.666666666666667,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0,-1.13707048722992,-0.666666666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.340236274046796,-0.471404520791032,0.333333333333333,0.333333333333333,0.333333333333333,0.942809041582063,-0.814462962375368,-0.611775290321498,1.16666666666667,1.33333333333333,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0,0.14213381090374,-0.666666666666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.444860313616825,-0.471404520791032,0.333333333333333,0.333333333333333,0.333333333333333,0.942809041582063,-0.814462962375368,-0.611775290321498,-0.333333333333333,-0.666666666666667,0.333333333333333,1.16666666666667,0.333333333333333,0.333333333333333,0,0.14213381090374,-0.666666666666667
