"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0303146042254779,0.18490006540841,0.333333333333333,0.333333333333333,0.333333333333333,1.16666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,-0.50395263067897,-0.933333333333333,-1.13707048722992
0.639336748648793,-1.47920052326728,0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,-0.50395263067897,1.46666666666667,1.4213381090374
-0.712810818292515,0.18490006540841,0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,-0.50395263067897,-0.933333333333333,-1.13707048722992
1.59572150510587,0.18490006540841,0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,1.76383420737639,0.266666666666667,0.14213381090374
1.28528717929891,-1.47920052326728,-2.66666666666667,-2.66666666666667,-2.66666666666667,-1.83333333333333,-2.66666666666667,-2.66666666666667,-2.66666666666667,-2,-0.50395263067897,0.266666666666667,0.14213381090374
-0.562750920468854,1.8490006540841,0.333333333333333,0.333333333333333,0.333333333333333,1.16666666666667,0.333333333333333,0.333333333333333,0.333333333333333,2,1.76383420737639,1.46666666666667,1.4213381090374
-1.20753463154547,0.18490006540841,0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,-0.50395263067897,-0.933333333333333,-1.13707048722992
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.05217163148762,0.18490006540841,0.333333333333333,0.333333333333333,0.333333333333333,1.16666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,-0.50395263067897,0.266666666666667,0.14213381090374
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0452371729663674,0.18490006540841,0.333333333333333,0.333333333333333,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,-0.50395263067897,-0.933333333333333,0.14213381090374
