"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q23g_num"
0.212181490582186,-1.9224837270724,-1.87639664823835,1.00098765456172,0.112070551941356
0.78957119415551,1.20841834273122,-0.500372439530227,1.00098765456172,-2.35348159076848
0.0757069715353643,1.20841834273122,-0.500372439530227,-0.692991453158116,0.112070551941356
-0.280407017216952,NA,0.875651769177897,-0.692991453158116,1.34484662329627
-0.41618559341814,0.164784319463349,-0.500372439530227,1.00098765456172,0.112070551941356
-0.639317617710928,0.164784319463349,-0.500372439530227,-0.692991453158116,1.34484662329627
-0.54859373700873,0.164784319463349,-0.500372439530227,1.00098765456172,0.112070551941356
1.75467840512609,-0.878849703804527,-0.500372439530227,-0.692991453158116,0.112070551941356
-0.881516859382119,-1.9224837270724,0.875651769177897,1.00098765456172,0.112070551941356
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.55420066464443,NA,0.875651769177897,-0.692991453158116,1.34484662329627
-0.222578104300914,1.20841834273122,-1.87639664823835,1.00098765456172,1.34484662329627
-0.831315581668585,0.164784319463349,0.875651769177897,-0.692991453158116,-1.12070551941356
0.630398199551456,1.20841834273122,0.875651769177897,-0.692991453158116,-1.12070551941356
-0.455584734266052,-0.878849703804527,0.875651769177897,1.00098765456172,0.112070551941356
0.725090490236146,0.164784319463349,-0.500372439530227,-0.692991453158116,-1.12070551941356
2.05506920748186,1.20841834273122,-0.500372439530227,-0.692991453158116,0.112070551941356
0.587755874975621,-0.878849703804527,0.875651769177897,1.00098765456172,0.112070551941356
0.30779752501609,0.164784319463349,-0.500372439530227,-0.692991453158116,-1.12070551941356
1.68764159216274,0.164784319463349,-0.500372439530227,-2.38697056087796,0.112070551941356
-0.65228524881081,0.164784319463349,0.875651769177897,-0.692991453158116,-1.12070551941356
-0.653594480463767,NA,2.25167597788602,1.00098765456172,1.34484662329627
-1.69031131193164,-0.878849703804527,-0.500372439530227,1.00098765456172,0.112070551941356
