"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-1.72803699490475,0.392878985093571,-1.43301412130382,-0.88046052327294,1.54930206525002,2.45533341395365
-0.501644892284687,NA,-0.218067366285364,-0.0819033044905061,0.206573608700003,0.959114614825644
-1.93709227447983,0.392878985093571,NA,NA,0.206573608700003,NA
-0.0939515455244097,0.392878985093571,-0.218067366285364,1.51521113307436,0.206573608700003,0.959114614825644
-1.1705021733442,-1.52240606723759,-1.43301412130382,-0.88046052327294,1.54930206525002,-0.537104184302361
-1.59327585557556,-3.43769111956875,-1.43301412130382,-0.88046052327294,NA,0.959114614825644
-0.33547104083324,0.392878985093571,-0.218067366285364,0.716653914291927,1.54930206525002,-0.537104184302361
-0.254223365565663,0.392878985093571,2.21182614375155,1.51521113307436,0.206573608700003,-0.537104184302361
-1.71846839959252,0.392878985093571,-0.218067366285364,-0.88046052327294,0.206573608700003,-0.537104184302361
0.312450382856701,0.392878985093571,-1.43301412130382,-0.0819033044905061,-2.47888330440004,-0.537104184302361
2.30915881423146,0.392878985093571,0.996879388733094,1.51521113307436,-1.13615484785002,-0.537104184302361
-0.0449389337545413,0.392878985093571,-0.218067366285364,1.51521113307436,0.206573608700003,-0.537104184302361
0.0774464259696617,0.392878985093571,-0.218067366285364,-0.0819033044905061,0.206573608700003,-0.537104184302361
1.0674583983869,0.392878985093571,-0.218067366285364,-0.88046052327294,0.206573608700003,-0.537104184302361
0.202514837850925,0.392878985093571,0.996879388733094,-0.88046052327294,1.54930206525002,-0.537104184302361
1.87756846181465,0.392878985093571,0.996879388733094,-0.88046052327294,0.206573608700003,-0.537104184302361
NA,NA,NA,NA,NA,NA
-0.0505103589846585,0.392878985093571,-1.43301412130382,-0.0819033044905061,-2.47888330440004,-0.537104184302361
0.727153383553611,0.392878985093571,-0.218067366285364,-0.0819033044905061,-1.13615484785002,-0.537104184302361
0.3703691817418,0.392878985093571,-0.218067366285364,-0.88046052327294,-1.13615484785002,-0.537104184302361
1.14212491368564,0.392878985093571,-1.43301412130382,-0.88046052327294,-1.13615484785002,-0.537104184302361
-1.0653479257253,NA,NA,NA,NA,NA
NA,0.392878985093571,-0.218067366285364,-0.88046052327294,-1.13615484785002,2.45533341395365
-1.71457390064551,-1.52240606723759,-0.218067366285364,-0.88046052327294,0.206573608700003,2.45533341395365
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0603439175756888,-3.43769111956875,0.996879388733094,-0.88046052327294,0.206573608700003,2.45533341395365
0.0278131535213343,0.392878985093571,0.996879388733094,-0.0819033044905061,1.54930206525002,0.959114614825644
-0.342502177124683,-1.52240606723759,-1.43301412130382,-0.88046052327294,0.206573608700003,0.959114614825644
0.106358664596509,0.392878985093571,-0.218067366285364,0.716653914291927,0.206573608700003,-0.537104184302361
-0.246490422523919,0.392878985093571,-1.43301412130382,-0.88046052327294,0.206573608700003,0.959114614825644
1.01398433287859,0.392878985093571,0.996879388733094,-0.0819033044905061,0.206573608700003,-0.537104184302361
0.238261284065387,0.392878985093571,0.996879388733094,1.51521113307436,-1.13615484785002,-0.537104184302361
0.882893323607758,0.392878985093571,0.996879388733094,1.51521113307436,0.206573608700003,-0.537104184302361
0.985241561416521,0.392878985093571,0.996879388733094,1.51521113307436,0.206573608700003,-0.537104184302361
0.261220177068715,0.392878985093571,-0.218067366285364,1.51521113307436,0.206573608700003,-0.537104184302361
-1.5619693593905,-1.52240606723759,-0.218067366285364,-0.88046052327294,-1.13615484785002,-0.537104184302361
0.305945606966544,0.392878985093571,-0.218067366285364,1.51521113307436,0.206573608700003,-0.537104184302361
1.54646203756022,0.392878985093571,0.996879388733094,1.51521113307436,0.206573608700003,-0.537104184302361
-0.13471683357396,0.392878985093571,0.996879388733094,-0.88046052327294,0.206573608700003,-0.537104184302361
0.131726122491771,0.392878985093571,0.996879388733094,-0.0819033044905061,1.54930206525002,-0.537104184302361
0.394105069737265,0.392878985093571,-1.43301412130382,-0.88046052327294,-1.13615484785002,-0.537104184302361
-0.156618243781556,0.392878985093571,0.996879388733094,-0.88046052327294,0.206573608700003,-0.537104184302361
0.73042248118322,NA,NA,NA,NA,NA
NA,0.392878985093571,0.996879388733094,-0.0819033044905061,0.206573608700003,-0.537104184302361
