"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.726654078112411,-0.632455532033676,0,0.159908649721357,0.30175637618633,0.483045891539648,0.483045891539648,-0.165260171758799,-0.295803989154981,0.112305888592775,-1.03940622318882,-0.921132372943676,1.36626010212795,1.18321595661992,-0.356753034006338,-0.258198889747161
-0.00548615056645508,0.948683298050514,0,-1.03940622318882,-0.829830034512407,-0.724568837309472,-0.724568837309472,NA,-0.295803989154981,0.112305888592775,0.159908649721357,0.460566186471839,1.36626010212795,1.18321595661992,-0.356753034006338,-0.258198889747161
-0.255175402771533,-0.632455532033676,0,0.159908649721357,-0.829830034512407,-0.724568837309472,0.483045891539648,-0.165260171758799,-0.295803989154981,0.112305888592775,1.35922352263154,0.460566186471839,-0.683130051063974,-0.295803989154981,-0.356753034006338,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.972240039371698,0.948683298050514,1.2747548783982,1.35922352263154,1.43334278688507,-0.724568837309472,-0.724568837309472,0.991561030552797,1.18321595661992,-1.57228244029884,-1.03940622318882,-0.921132372943676,-0.683130051063974,-0.295803989154981,3.21077730605704,3.61478445646026
-1.83519422231534,-0.632455532033676,NA,1.35922352263154,0.30175637618633,0.483045891539648,-0.724568837309472,0.991561030552797,1.18321595661992,-1.57228244029884,-1.03940622318882,-0.921132372943676,1.36626010212795,1.18321595661992,1.42701213602535,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.82569173530585,-2.21359436211787,-1.2747548783982,-1.03940622318882,-0.829830034512407,-0.724568837309472,-0.724568837309472,-1.3220813740704,-0.295803989154981,-1.57228244029884,1.35922352263154,0.460566186471839,-0.683130051063974,-1.77482393492989,-0.356753034006338,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.525868491512534,0.948683298050514,0,0.159908649721357,0.30175637618633,0.483045891539648,0.483045891539648,-0.165260171758799,-0.295803989154981,0.112305888592775,0.159908649721357,0.460566186471839,-0.683130051063974,-0.295803989154981,-0.356753034006338,-0.258198889747161
1.8539751492771,-0.632455532033676,0,-1.03940622318882,-0.829830034512407,-0.724568837309472,-0.724568837309472,0.991561030552797,-1.77482393492989,0.112305888592775,1.35922352263154,0.460566186471839,-0.683130051063974,-0.295803989154981,-0.356753034006338,-0.258198889747161
-0.0118767751918085,0.948683298050514,0,0.159908649721357,-0.829830034512407,-0.724568837309472,-0.724568837309472,-1.3220813740704,-0.295803989154981,0.112305888592775,-1.03940622318882,-0.921132372943676,-0.683130051063974,-0.295803989154981,-0.356753034006338,-0.258198889747161
-0.256403856666617,-0.632455532033676,-1.2747548783982,0.159908649721357,-0.829830034512407,-0.724568837309472,-0.724568837309472,-1.3220813740704,-0.295803989154981,0.112305888592775,0.159908649721357,0.460566186471839,-0.683130051063974,-1.77482393492989,-0.356753034006338,-0.258198889747161
0.478752337659603,0.948683298050514,1.2747548783982,1.35922352263154,1.43334278688507,1.69066062038877,1.69066062038877,0.991561030552797,1.18321595661992,1.79689421748439,1.35922352263154,1.84226474588735,1.36626010212795,1.18321595661992,-0.356753034006338,-0.258198889747161
1.54746678161555,-0.632455532033676,-1.2747548783982,-1.03940622318882,-0.829830034512407,-0.724568837309472,-0.724568837309472,-0.165260171758799,-0.295803989154981,1.79689421748439,0.159908649721357,0.460566186471839,-0.683130051063974,-0.295803989154981,-0.356753034006338,-0.258198889747161
-0.30828765628344,0.948683298050514,1.2747548783982,-1.03940622318882,1.43334278688507,1.69066062038877,1.69066062038877,0.991561030552797,1.18321595661992,0.112305888592775,0.159908649721357,0.460566186471839,-0.683130051063974,-0.295803989154981,-0.356753034006338,-0.258198889747161
-0.877753971101532,0.948683298050514,1.2747548783982,1.35922352263154,1.43334278688507,1.69066062038877,1.69066062038877,0.991561030552797,1.18321595661992,0.112305888592775,-1.03940622318882,-2.30283093235919,1.36626010212795,1.18321595661992,-0.356753034006338,-0.258198889747161
1.06905464003526,-0.632455532033676,-1.2747548783982,-1.03940622318882,-0.829830034512407,-0.724568837309472,-0.724568837309472,-1.3220813740704,-1.77482393492989,0.112305888592775,-1.03940622318882,0.460566186471839,-0.683130051063974,-0.295803989154981,-0.356753034006338,-0.258198889747161
