"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23g_num"
0.315959492708398,1.14132886537902,0.235702260395515,-0.578088097310734,0.737928055521709,-1.75991052837163,-1.79729021052259,-2.19518188982411,-2.34743188029761,-2.71071580139228
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4671961861728,-0.83005735663929,0.235702260395515,-0.578088097310734,0.737928055521709,0.665912091816292,1.1595420713049,0.137198868114007,0.0711342994029576,1.12946491724678
-0.00367798253631165,1.14132886537902,NA,NA,NA,NA,NA,NA,NA,NA
-0.0154490900885261,1.14132886537902,0.235702260395515,0.825840139015334,-0.65593604935263,0.665912091816292,1.1595420713049,1.30338924708307,1.28041738925324,-0.150595322299571
0.927631978933171,1.14132886537902,0.235702260395515,0.825840139015334,-0.65593604935263,0.665912091816292,0.173931310695734,1.30338924708307,1.28041738925324,-0.150595322299571
-0.700114895432013,-0.83005735663929,0.235702260395515,-0.578088097310734,0.737928055521709,0.665912091816292,1.1595420713049,0.137198868114007,0.0711342994029576,1.12946491724678
-1.2705008569818,-0.83005735663929,0.235702260395515,-1.9820163336368,0.737928055521709,0.665912091816292,1.1595420713049,1.30338924708307,1.28041738925324,1.12946491724678
-0.818881991967356,-0.83005735663929,0.235702260395515,NA,NA,NA,NA,NA,NA,NA
-0.00181946565247579,1.14132886537902,0.235702260395515,-0.578088097310734,-2.04980015422697,-1.75991052837163,-1.79729021052259,-1.02899151085505,-1.13814879044733,-0.150595322299571
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.09156474913536,-0.83005735663929,0.235702260395515,0.825840139015334,0.737928055521709,-0.142695448246348,0.173931310695734,0.137198868114007,0.0711342994029576,-0.150595322299571
1.30538575878577,1.14132886537902,0.235702260395515,2.2297683753414,-0.65593604935263,0.665912091816292,0.173931310695734,0.137198868114007,0.0711342994029576,1.12946491724678
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.352991363538521,-0.83005735663929,0.235702260395515,0.825840139015334,0.737928055521709,0.665912091816292,0.173931310695734,0.137198868114007,0.0711342994029576,-0.150595322299571
0.275176593015237,-0.83005735663929,0.235702260395515,-0.578088097310734,-2.04980015422697,-0.951302988308988,-0.811679449913428,-1.02899151085505,-1.13814879044733,-0.150595322299571
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.960463795530689,1.14132886537902,0.235702260395515,-0.578088097310734,0.737928055521709,0.665912091816292,-0.811679449913428,1.30338924708307,1.28041738925324,-0.150595322299571
1.95925489912583,-0.83005735663929,0.235702260395515,-0.578088097310734,-0.65593604935263,-0.951302988308988,-0.811679449913428,-1.02899151085505,-1.13814879044733,-0.150595322299571
-0.00525080277486821,-0.83005735663929,0.235702260395515,0.825840139015334,0.737928055521709,0.665912091816292,0.173931310695734,-1.02899151085505,0.0711342994029576,-1.43065556184593
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0402932421830128,1.14132886537902,0.235702260395515,-0.578088097310734,0.737928055521709,0.665912091816292,1.1595420713049,0.137198868114007,0.0711342994029576,-0.150595322299571
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.343034586457329,-0.83005735663929,0.235702260395515,0.825840139015334,0.737928055521709,-1.75991052837163,-0.811679449913428,0.137198868114007,0.0711342994029576,-0.150595322299571
-0.975885696754085,-0.83005735663929,-4.00693842672377,-0.578088097310734,-0.65593604935263,0.665912091816292,0.173931310695734,0.137198868114007,0.0711342994029576,1.12946491724678
