"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.20561524221094,0.235702260395515,0.775248412452487,-1.79729021052259,-0.968245836551854,-2.28312717194157,-2.82842712474619,-2.5298221281347,-2.71071580139228,2.65684465662029,3.88057000058133
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.823586994904813,0.235702260395515,-1.21824750528248,1.1595420713049,-0.968245836551854,-0.665912091816292,0,0,1.12946491724678,-0.354245954216038,-0.242535625036333
-1.48735362394572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.21065074743411,0.235702260395515,0.775248412452487,1.1595420713049,NA,0.951302988308988,1.41421356237309,1.26491106406735,-0.150595322299571,-0.354245954216038,-0.242535625036333
0.212867544985017,0.235702260395515,0.775248412452487,0.173931310695734,0.968245836551854,-0.665912091816292,0,0,-0.150595322299571,-0.354245954216038,-0.242535625036333
1.17571207703948,0.235702260395515,-1.21824750528248,1.1595420713049,-0.968245836551854,-0.665912091816292,0,0,1.12946491724678,-0.354245954216038,-0.242535625036333
-0.259149088633583,0.235702260395515,0.775248412452487,1.1595420713049,0.968245836551854,0.951302988308988,-1.41421356237309,-1.26491106406735,1.12946491724678,-0.354245954216038,-0.242535625036333
-0.856296843066139,0.235702260395515,-1.21824750528248,NA,NA,NA,NA,NA,NA,NA,NA
-0.746763065926972,0.235702260395515,0.775248412452487,-1.79729021052259,0.968245836551854,0.951302988308988,0,0,-0.150595322299571,-0.354245954216038,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.382777246282272,0.235702260395515,-1.21824750528248,0.173931310695734,0.968245836551854,0.951302988308988,0,0,-0.150595322299571,-0.354245954216038,-0.242535625036333
-0.0841718320283442,0.235702260395515,0.775248412452487,0.173931310695734,0.968245836551854,0.951302988308988,1.41421356237309,1.26491106406735,1.12946491724678,-0.354245954216038,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.51632337442267,0.235702260395515,0.775248412452487,0.173931310695734,-0.968245836551854,-0.665912091816292,0,-1.26491106406735,-0.150595322299571,-0.354245954216038,-0.242535625036333
0.189537074818518,0.235702260395515,0.775248412452487,-0.811679449913428,-0.968245836551854,-0.665912091816292,0,0,-0.150595322299571,-0.354245954216038,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.854044427480618,0.235702260395515,-1.21824750528248,-0.811679449913428,0.968245836551854,0.951302988308988,0,1.26491106406735,-0.150595322299571,-0.354245954216038,-0.242535625036333
1.69166286485288,0.235702260395515,-1.21824750528248,-0.811679449913428,-0.968245836551854,-0.665912091816292,0,0,-0.150595322299571,-0.354245954216038,-0.242535625036333
0.755099159720129,0.235702260395515,-1.21824750528248,0.173931310695734,-0.968245836551854,-0.665912091816292,0,0,-1.43065556184593,2.65684465662029,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.35813669966012,0.235702260395515,0.775248412452487,1.1595420713049,0.968245836551854,0.951302988308988,1.41421356237309,1.26491106406735,-0.150595322299571,-0.354245954216038,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.03474657464373,0.235702260395515,0.775248412452487,-0.811679449913428,0.968245836551854,0.951302988308988,0,0,-0.150595322299571,-0.354245954216038,-0.242535625036333
-1.12278354156899,-4.00693842672377,0.775248412452487,0.173931310695734,-0.968245836551854,-0.665912091816292,0,0,1.12946491724678,-0.354245954216038,-0.242535625036333
