"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q19_num"
NA,NA,NA
1.21811639342899,1.72446013729566,2.53144078081402
1.37656719469013,0.464277729271908,-0.57161566018381
-0.0574825316578121,0.464277729271908,0.979912560315103
NA,NA,NA
0.408574672497967,0.464277729271908,-0.57161566018381
NA,NA,NA
-0.699490621487569,-2.05608708677559,-0.57161566018381
1.37205116133317,0.464277729271908,-0.57161566018381
0.190983458385617,-0.795904678751842,-0.57161566018381
-0.414175314005877,-0.795904678751842,-0.57161566018381
0.799582064439418,-0.795904678751842,-0.57161566018381
NA,NA,NA
NA,NA,NA
-0.681589315606317,-0.795904678751842,-0.57161566018381
NA,NA,NA
-0.625815568974738,0.464277729271908,0.979912560315103
NA,NA,NA
-0.240807543208519,0.464277729271908,-0.57161566018381
1.14180630628514,0.464277729271908,-0.57161566018381
-1.79298940427909,-0.795904678751842,0.979912560315103
0.946620629519639,1.72446013729566,-0.57161566018381
-0.507387230339734,0.464277729271908,-0.57161566018381
0.778937129391333,-0.795904678751842,-0.57161566018381
0.193853331377712,-0.795904678751842,-0.57161566018381
-0.335382395933467,-0.795904678751842,0.979912560315103
0.108958385668502,-0.795904678751842,0.979912560315103
-0.402623832642059,0.464277729271908,0.979912560315103
0.234867045783502,0.464277729271908,-0.57161566018381
0.0282573309457175,-0.795904678751842,0.979912560315103
-0.926639032932093,0.464277729271908,-0.57161566018381
0.771144111337701,0.464277729271908,-0.57161566018381
0.172868540412519,0.464277729271908,-0.57161566018381
0.66518769449797,0.464277729271908,-0.57161566018381
0.736319728578173,-0.795904678751842,-0.57161566018381
0.656018717276566,0.464277729271908,-0.57161566018381
-0.4705591391707,0.464277729271908,0.979912560315103
1.12674535795805,1.72446013729566,-0.57161566018381
0.802553420845849,1.72446013729566,-0.57161566018381
0.619133994164202,-0.795904678751842,-0.57161566018381
-0.650765302801446,-0.795904678751842,-0.57161566018381
1.14803222165274,NA,NA
-0.807387025091039,NA,NA
-0.290546517990763,-0.795904678751842,-0.57161566018381
NA,NA,NA
2.13448187382957,-0.795904678751842,-0.57161566018381
-2.18810218373123,0.464277729271908,2.53144078081402
-0.640595649422522,0.464277729271908,2.53144078081402
-2.48443675225605,0.464277729271908,2.53144078081402
0.392332506920183,NA,NA
NA,NA,NA
-1.45468174110122,-2.05608708677559,-0.57161566018381
-0.307929782956205,-2.05608708677559,0.979912560315103
0.705822613170851,NA,NA
0.374139709315484,0.464277729271908,-0.57161566018381
0.784207220072414,0.464277729271908,-0.57161566018381
1.46525480991735,0.464277729271908,0.979912560315103
-0.154219229568973,NA,NA
-1.05011562524474,-0.795904678751842,2.53144078081402
0.0323355805319751,-0.795904678751842,0.979912560315103
NA,NA,NA
0.494391236685866,0.464277729271908,-0.57161566018381
-0.328520420736385,0.464277729271908,-0.57161566018381
0.965442375832346,-0.795904678751842,-0.57161566018381
1.41412691744778,1.72446013729566,-0.57161566018381
-2.24199846577856,NA,NA
-1.90582548844343,-2.05608708677559,-0.57161566018381
0.45659667556714,-0.795904678751842,-0.57161566018381
-1.09479454445797,-0.795904678751842,-0.57161566018381
NA,NA,NA
1.06048926137391,0.464277729271908,-0.57161566018381
0.00749204230853341,NA,NA
-0.78280784066661,0.464277729271908,-0.57161566018381
-1.34958086499994,NA,NA
0.455413102221986,1.72446013729566,-0.57161566018381
NA,NA,NA
NA,NA,NA
-1.35245545018096,1.72446013729566,-0.57161566018381
