"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num"
-0.486591697416813,1.59912878942068
-0.787054704349641,-0.814650515365254
-1.41151295191663,-0.814650515365254
0.253184274445466,NA
-0.154187095803054,0.392239137027715
2.12089726585401,-0.814650515365254
NA,NA
-0.492809381958558,-0.814650515365254
1.16435037890742,-0.814650515365254
0.380596051332147,0.392239137027715
NA,NA
-0.826517760098584,1.59912878942068
2.48225993621951,-0.814650515365254
-1.25465383826966,1.59912878942068
-0.297064445296759,1.59912878942068
-0.930667899762117,1.59912878942068
-0.99679342637449,1.59912878942068
NA,NA
-0.297974956531506,-0.814650515365254
-1.11368421183586,0.392239137027715
NA,NA
NA,NA
NA,NA
0.288541323801592,0.392239137027715
-0.494238474826508,-0.814650515365254
NA,NA
-0.98393545452322,-0.814650515365254
0.806223178992846,0.392239137027715
NA,NA
-0.639527436423585,0.392239137027715
NA,NA
-0.41719203689903,-0.814650515365254
-0.0980413438080165,-0.814650515365254
1.56083413468381,-0.814650515365254
0.720520778323943,-0.814650515365254
2.27703384277876,-0.814650515365254
0.259520596879012,NA
-0.315717475070387,0.392239137027715
-1.05211264864202,0.392239137027715
-0.190448025647262,1.59912878942068
NA,NA
-0.135006134566391,1.59912878942068
-1.05944348766917,NA
-0.0838049399014577,1.59912878942068
NA,NA
NA,NA
1.43143733167986,-0.814650515365254
-0.281336266499802,0.392239137027715
1.90387037532643,-0.814650515365254
NA,NA
-0.135916669652746,-0.814650515365254
-0.980486679153441,-0.814650515365254
-0.175887669218297,-0.814650515365254
0.461507212798911,-0.814650515365254
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.702486316118868,-0.814650515365254
-0.720655886027524,-0.814650515365254
