"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA
0.127070131326741,0.875595035770913,-0.165353476382865,0.332298864294279,3.43844296529337
-0.972783598226157,-1.75119007154183,-1.54329911290674,-0.854482793899575,-0.419322312840655
-0.483489525930572,-1.75119007154183,1.21259216014101,1.51908052248813,-0.419322312840655
NA,NA,NA,NA,NA
-1.75602939894455,-0.437797517885457,1.21259216014101,0.332298864294279,1.50956032622636
NA,NA,NA,NA,NA
0.37704011365542,-0.437797517885457,1.21259216014101,0.332298864294279,-0.419322312840655
1.44376737498522,0.875595035770913,-0.165353476382865,0.332298864294279,-0.419322312840655
0.637387273071457,-0.437797517885457,-0.165353476382865,0.332298864294279,-0.419322312840655
-2.03894321516587,-0.437797517885457,1.21259216014101,1.51908052248813,-0.419322312840655
-1.77222853621084,-0.437797517885457,1.21259216014101,0.332298864294279,1.50956032622636
NA,NA,NA,NA,NA
1.28770610736144,0.875595035770913,-0.165353476382865,-0.854482793899575,-0.419322312840655
0.818471935395149,-0.437797517885457,-1.54329911290674,-2.04126445209343,-0.419322312840655
0.59683126139933,-1.75119007154183,-0.165353476382865,-2.04126445209343,-0.419322312840655
0.303920633115285,0.875595035770913,-0.165353476382865,0.332298864294279,-0.419322312840655
0.627290423845997,0.875595035770913,-0.165353476382865,0.332298864294279,-0.419322312840655
-0.644637592490271,0.875595035770913,-0.165353476382865,1.51908052248813,-0.419322312840655
0.122433499623144,0.875595035770913,-0.165353476382865,1.51908052248813,-0.419322312840655
-0.845660011836703,-1.75119007154183,1.21259216014101,-0.854482793899575,1.50956032622636
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.746918169468778,0.875595035770913,-0.165353476382865,-0.854482793899575,-0.419322312840655
-1.46099356158169,0.875595035770913,-0.165353476382865,0.332298864294279,-0.419322312840655
0.843603517182834,NA,-0.165353476382865,0.332298864294279,NA
NA,NA,NA,NA,NA
1.32155726438502,0.875595035770913,1.21259216014101,0.332298864294279,-0.419322312840655
0.483901402872609,0.875595035770913,-0.165353476382865,-0.854482793899575,-0.419322312840655
-0.131020364520146,-0.437797517885457,-0.165353476382865,-0.854482793899575,-0.419322312840655
0.140541492906494,0.875595035770913,-0.165353476382865,0.332298864294279,-0.419322312840655
0.22734520431189,-0.437797517885457,-2.92124474943062,-0.854482793899575,NA
