"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22h_num"
NA,NA,NA
0.0424259348436847,-1.87472031812386,-0.165353476382865
-0.0734528719696169,-1.87472031812386,-1.54329911290674
0.00829237783547036,-1.87472031812386,1.21259216014101
NA,NA,NA
-0.161567873956433,0.729057901492614,1.21259216014101
NA,NA,NA
-0.161521866802459,-0.572831208315625,1.21259216014101
1.53066605345545,-0.572831208315625,-0.165353476382865
0.29126379513914,0.729057901492614,-0.165353476382865
-1.30460917683922,0.729057901492614,1.21259216014101
-0.945565644384579,0.729057901492614,1.21259216014101
NA,NA,NA
-1.48247457661647,0.729057901492614,-0.165353476382865
0.318625829969237,-1.87472031812386,-1.54329911290674
0.747377073936538,-0.572831208315625,-0.165353476382865
-0.52509416343479,0.729057901492614,-0.165353476382865
2.53207758793678,0.729057901492614,-0.165353476382865
-0.984677073806306,0.729057901492614,-0.165353476382865
0.107748252183991,0.729057901492614,-0.165353476382865
-0.791006946057242,0.729057901492614,1.21259216014101
NA,NA,NA
NA,NA,NA
1.31571690304735,0.729057901492614,-0.165353476382865
-0.153235351551407,0.729057901492614,-0.165353476382865
0.976395483087445,-0.572831208315625,-0.165353476382865
NA,NA,NA
-1.17678080438194,0.729057901492614,1.21259216014101
1.407480095673,0.729057901492614,-0.165353476382865
-0.576130835938824,-0.572831208315625,-0.165353476382865
0.205594456980697,-0.572831208315625,-0.165353476382865
-1.14754665834948,0.729057901492614,-2.92124474943062
