"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.44124886718621,-0.906485963031906,-0.199025032970465,0.609749843620211,-1.32066656578242,0.400891862868636,-0.504366895139125,-1.07484164082228,-0.489286001646864,-0.782650147975078,-0.944620395877461,-0.51282259406837
-1.21220829150682,0.407918683364357,-0.199025032970465,0.609749843620211,0.0471666630636579,0.400891862868636,-2.0174675805565,-2.61032969913982,0.800649820876686,-0.782650147975078,-2.12539589072429,-0.51282259406837
0.482887683687855,-0.906485963031906,-0.199025032970465,0.609749843620211,0.0471666630636579,0.400891862868636,1.00873379027825,0.460646417495262,0.800649820876686,0.684818879478194,0.236155098969366,-0.51282259406837
-0.128011442283538,-0.906485963031906,-0.199025032970465,-1.21949968724042,0.0471666630636579,0.400891862868636,-0.504366895139125,0.460646417495262,-0.489286001646864,0.684818879478194,0.236155098969366,-0.51282259406837
1.07720439604641,0.407918683364357,-0.199025032970465,0.609749843620211,0.0471666630636579,-2.40535117721182,-0.504366895139125,1.9961344758128,-0.489286001646864,-0.782650147975078,0.236155098969366,-0.51282259406837
0.790880568294822,1.72232332976062,1.24390645606541,0.609749843620211,0.0471666630636579,-2.40535117721182,1.00873379027825,1.9961344758128,2.09058564340024,0.684818879478194,1.41693059381619,-0.51282259406837
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.23013506606279,1.72232332976062,1.24390645606541,0.609749843620211,0.0471666630636579,-2.40535117721182,-0.504366895139125,0.460646417495262,0.800649820876686,0.684818879478194,1.41693059381619,-0.51282259406837
-0.0364759205228007,0.407918683364357,1.24390645606541,0.609749843620211,-1.32066656578242,0.400891862868636,1.00873379027825,-1.07484164082228,-0.489286001646864,0.684818879478194,-0.944620395877461,-0.51282259406837
0.193599124136144,0.407918683364357,-1.64195652200634,0.609749843620211,0.0471666630636579,0.400891862868636,-0.504366895139125,0.460646417495262,-0.489286001646864,0.684818879478194,0.236155098969366,-0.51282259406837
