"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q23f_num"
NA,NA,NA,NA
0.764474463873848,0.817344928465917,-1.6899772827853,0.364266078873177
-0.979868178945067,-0.675197984384888,-1.6899772827853,-0.941020703755706
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.14253446710426,-2.16774089723569,-0.814446883270026,-0.941020703755706
NA,NA,NA,NA
1.94409761159711,0.817344928465917,0.0610835162452521,1.66955286150206
-0.223863373071858,-2.16774089723569,0.0610835162452521,0.364266078873177
-0.473182727920891,-0.675197984384888,0.93661391576053,0.364266078873177
-1.4105249097079,-0.675197984384888,0.93661391576053,0.364266078873177
0.642924734799999,0.817344928465917,-0.814446883270026,0.364266078873177
-1.35824393671016,0.817344928465917,-0.814446883270026,0.364266078873177
-0.402666621014045,-0.675197984384888,-0.814446883270026,-2.24630748638459
-0.648300156812602,0.817344928465917,-0.814446883270026,0.364266078873177
0.072172360082341,-0.675197984384888,-1.6899772827853,0.364266078873177
-0.50783186251983,-0.675197984384888,-0.814446883270026,0.364266078873177
-0.527023266862691,0.817344928465917,-1.6899772827853,-0.941020703755706
1.593384631177,0.817344928465917,-0.814446883270026,0.364266078873177
-0.714994025107002,0.817344928465917,0.93661391576053,-2.24630748638459
NA,NA,NA,NA
-1.3944259169332,-0.675197984384888,-1.6899772827853,-0.941020703755706
-0.786273724283533,-0.675197984384888,0.0610835162452521,0.364266078873177
NA,NA,NA,NA
-0.629883616588145,-0.675197984384888,0.93661391576053,-0.941020703755706
NA,NA,NA,NA
-1.38249227482677,NA,0.0610835162452521,1.66955286150206
NA,NA,NA,NA
-0.167428270933835,-2.16774089723569,0.93661391576053,0.364266078873177
1.46181520984531,-0.675197984384888,0.93661391576053,0.364266078873177
0.208323410513275,0.817344928465917,-1.6899772827853,0.364266078873177
0.0293921717352816,0.817344928465917,0.93661391576053,0.364266078873177
-0.612258823094798,0.817344928465917,-0.814446883270026,-0.941020703755706
0.942765849114317,0.817344928465917,0.93661391576053,0.364266078873177
-0.450610674735435,0.817344928465917,0.93661391576053,0.364266078873177
-0.669737376371519,-0.675197984384888,0.0610835162452521,0.364266078873177
0.30614227493622,0.817344928465917,0.0610835162452521,-0.941020703755706
-0.795818111866872,-0.675197984384888,0.0610835162452521,-0.941020703755706
NA,NA,NA,NA
NA,NA,NA,NA
0.655530561527902,-2.16774089723569,0.93661391576053,-0.941020703755706
-1.28700079556084,0.817344928465917,-1.6899772827853,-2.24630748638459
0.620133283130516,-0.675197984384888,0.93661391576053,0.364266078873177
-0.91383524858379,-0.675197984384888,0.0610835162452521,0.364266078873177
1.22849921317948,0.817344928465917,0.93661391576053,1.66955286150206
-0.742541492445993,-0.675197984384888,0.93661391576053,-0.941020703755706
1.38551651874296,0.817344928465917,0.93661391576053,0.364266078873177
0.56004610200705,0.817344928465917,0.93661391576053,1.66955286150206
0.958101249619323,0.817344928465917,0.93661391576053,-0.941020703755706
NA,NA,NA,NA
NA,NA,NA,NA
1.1161647991233,0.817344928465917,0.93661391576053,0.364266078873177
1.10954407246223,0.817344928465917,0.93661391576053,0.364266078873177
NA,NA,NA,NA
2.43374465686517,0.817344928465917,0.0610835162452521,1.66955286150206
0.188566677668401,0.817344928465917,0.93661391576053,0.364266078873177
