"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.788371257159327,0.537043480534034,-1.6698513515105,-1.40097167732794,-1.3187053473974,-1.59267852272303,-0.723858253871882,-0.276698142358208,0.392817143987654,-1.38881596644554,-0.84911706281904,-0.385639661754271
-1.42899137997335,-0.976442691880061,-0.504838780689221,-1.40097167732794,-1.3187053473974,-1.59267852272303,-2.32668724458819,-1.9922266249791,-0.960219685303154,-0.122542585274606,-0.84911706281904,-0.385639661754271
-2.02676194082979,-2.48992886429416,-0.504838780689221,-1.40097167732794,-1.3187053473974,-0.585065579775806,-0.723858253871882,-1.9922266249791,0.392817143987654,-1.38881596644554,-0.84911706281904,-0.385639661754271
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.32629790256183,-0.976442691880061,-0.504838780689221,-1.40097167732794,-0.249484795453562,0.422547363171415,-2.32668724458819,-0.276698142358208,-0.960219685303154,-0.122542585274606,-0.84911706281904,2.50665780140276
-0.837617495369224,0.537043480534034,-0.504838780689221,1.08074957965298,-1.3187053473974,-0.585065579775806,0.878970736844428,-0.276698142358208,-0.960219685303154,-0.122542585274606,-0.84911706281904,2.50665780140276
0.207067004098153,0.537043480534034,-0.504838780689221,1.08074957965298,1.88895630843411,1.43016030611864,0.878970736844428,-0.276698142358208,0.392817143987654,-0.122542585274606,-0.84911706281904,2.50665780140276
0.250368107172583,0.537043480534034,-0.504838780689221,1.08074957965298,-0.249484795453562,0.422547363171415,0.878970736844428,-0.276698142358208,0.392817143987654,-0.122542585274606,-0.84911706281904,-0.385639661754271
0.497446269260575,0.537043480534034,-0.504838780689221,-0.160111048837479,-0.249484795453562,0.422547363171415,0.878970736844428,1.43883034026268,0.392817143987654,-0.122542585274606,-0.84911706281904,-0.385639661754271
0.978947952091787,0.537043480534034,0.660173790132059,-0.160111048837479,-0.249484795453562,0.422547363171415,-0.723858253871882,-0.276698142358208,0.392817143987654,-0.122542585274606,-0.84911706281904,-0.385639661754271
-0.441907901588503,-2.48992886429416,-0.504838780689221,1.08074957965298,-0.249484795453562,0.422547363171415,0.878970736844428,-0.276698142358208,-0.960219685303154,1.14373079589633,0.905724867006976,-0.385639661754271
0.258048537934176,0.537043480534034,-0.504838780689221,1.08074957965298,0.819735756490274,0.422547363171415,0.878970736844428,1.43883034026268,-0.960219685303154,1.14373079589633,0.905724867006976,-0.385639661754271
0.603521765264428,0.537043480534034,1.82518636095334,-0.160111048837479,0.819735756490274,0.422547363171415,-0.723858253871882,-0.276698142358208,-0.960219685303154,-0.122542585274606,0.905724867006976,-0.385639661754271
0.307800901803076,0.537043480534034,-0.504838780689221,-0.160111048837479,0.819735756490274,0.422547363171415,0.878970736844428,-0.276698142358208,-2.31325651459396,-0.122542585274606,-0.84911706281904,-0.385639661754271
-0.0926659839117116,-2.48992886429416,-0.504838780689221,1.08074957965298,1.88895630843411,1.43016030611864,-0.723858253871882,-0.276698142358208,0.392817143987654,-0.122542585274606,-0.84911706281904,-0.385639661754271
0.671596510077221,0.537043480534034,0.660173790132059,1.08074957965298,-0.249484795453562,-0.585065579775806,0.878970736844428,1.43883034026268,0.392817143987654,1.14373079589633,0.905724867006976,-0.385639661754271
-0.837905229292845,-0.976442691880061,-0.504838780689221,-2.64183230581841,-1.3187053473974,-1.59267852272303,-0.723858253871882,-1.9922266249791,0.392817143987654,-1.38881596644554,-0.84911706281904,-0.385639661754271
0.825450032597299,0.537043480534034,-0.504838780689221,1.08074957965298,1.88895630843411,1.43016030611864,0.878970736844428,1.43883034026268,1.74585397327846,1.14373079589633,0.905724867006976,-0.385639661754271
