"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num"
-1.06402866114009,-0.921855113245487,-1.41545189635886,-0.258342453222111,-1.38881596644554
-0.0302073111139413,-0.230463778311372,-1.41545189635886,-0.258342453222111,-0.122542585274606
-1.82360339084277,-0.921855113245487,-0.196590541160953,-0.258342453222111,-1.38881596644554
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.534890132679941,1.15231889155686,-1.41545189635886,-1.59311179486969,-0.122542585274606
0.268714126160727,-0.921855113245487,-0.196590541160953,-0.258342453222111,-0.122542585274606
-0.670017114699434,-0.921855113245487,1.02227081403696,-0.258342453222111,-0.122542585274606
-0.459468800051626,1.15231889155686,1.02227081403696,-0.258342453222111,-0.122542585274606
0.19631150337921,-0.921855113245487,-1.41545189635886,-0.258342453222111,-0.122542585274606
1.344221524067,1.15231889155686,-0.196590541160953,1.07642688842546,-0.122542585274606
0.655145080035076,-0.921855113245487,1.02227081403696,1.07642688842546,1.14373079589633
-0.287535289904302,-0.921855113245487,1.02227081403696,1.07642688842546,1.14373079589633
0.354831717413911,-0.921855113245487,-0.196590541160953,-1.59311179486969,-0.122542585274606
0.124012636697321,-0.921855113245487,1.02227081403696,-0.258342453222111,-0.122542585274606
-0.862578953912342,1.15231889155686,1.02227081403696,1.07642688842546,-0.122542585274606
0.735037305310391,1.15231889155686,-0.196590541160953,-0.258342453222111,1.14373079589633
1.26692957001635,1.15231889155686,-1.41545189635886,-0.258342453222111,-1.38881596644554
0.0634302126572096,1.15231889155686,1.02227081403696,1.07642688842546,1.14373079589633
-1.94605637961051,1.15231889155686,1.02227081403696,-0.258342453222111,-0.122542585274606
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.53383186923298,1.15231889155686,-1.41545189635886,1.07642688842546,-0.122542585274606
-1.37268400845973,NA,1.02227081403696,-1.59311179486969,-1.38881596644554
0.777207005694576,1.15231889155686,-1.41545189635886,1.07642688842546,-0.122542585274606
1.01650855452667,0.460927556622743,1.02227081403696,1.07642688842546,1.14373079589633
-0.771658223492612,-0.921855113245487,-0.196590541160953,-0.258342453222111,-2.65508934761647
-0.462659678526602,-0.921855113245487,1.02227081403696,1.07642688842546,1.14373079589633
-1.66680073580388,-0.921855113245487,-0.196590541160953,-2.92788113651726,-1.38881596644554
1.68895686268072,-0.230463778311372,-0.196590541160953,1.07642688842546,1.14373079589633
NA,NA,NA,NA,NA
-0.54414337329048,1.15231889155686,1.02227081403696,-0.258342453222111,-0.122542585274606
-0.912279724958962,-0.921855113245487,1.02227081403696,-0.258342453222111,1.14373079589633
0.56384448177026,-0.921855113245487,-0.196590541160953,-0.258342453222111,-0.122542585274606
1.03618391537522,-0.921855113245487,-0.196590541160953,1.07642688842546,1.14373079589633
NA,NA,NA,NA,NA
0.713665148109687,1.15231889155686,-1.41545189635886,-0.258342453222111,1.14373079589633
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
