"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q23h_num"
0.739227252698986,-0.518181737328343,-0.4285879906783
-0.692886286328875,0.538909006821477,-0.4285879906783
0.45790959545834,0.538909006821477,1.25279566505965
-1.03876195018306,-0.518181737328343,-0.4285879906783
3.05877395028971,-0.518181737328343,1.25279566505965
0.502162743513448,-0.518181737328343,1.25279566505965
-0.0706525089063257,-1.57527248147816,-0.4285879906783
-0.0664288058138622,1.5959997509713,1.25279566505965
0.0504516554754958,-0.518181737328343,-0.4285879906783
0.0461202511653014,0.538909006821477,1.25279566505965
1.71708351503145,-0.518181737328343,1.25279566505965
0.41102293748418,-0.518181737328343,-0.4285879906783
-1.16584870206425,-1.57527248147816,-2.10997164641625
-0.51122047059607,1.5959997509713,-0.4285879906783
-0.474147617798149,1.5959997509713,-0.4285879906783
-0.321423116590802,0.538909006821477,-0.4285879906783
1.7656393171015,0.538909006821477,1.25279566505965
0.587818928448207,-0.518181737328343,-2.10997164641625
0.937440886359549,-0.518181737328343,-0.4285879906783
0.601996441877704,0.538909006821477,1.25279566505965
-0.998682261778149,1.5959997509713,-0.4285879906783
NA,NA,NA
-0.564862655876274,0.538909006821477,1.25279566505965
-0.39174954990423,-0.518181737328343,-0.4285879906783
-0.699538907700984,1.5959997509713,-0.4285879906783
-1.87387265407009,1.5959997509713,1.25279566505965
-0.605468819345311,1.5959997509713,-0.4285879906783
0.280351411261143,0.538909006821477,-0.4285879906783
-1.59648077150864,-0.518181737328343,-0.4285879906783
-1.02840013398064,0.538909006821477,-0.4285879906783
0.31774852371817,-0.518181737328343,-0.4285879906783
-0.430212735297402,0.538909006821477,-0.4285879906783
0.125049637681751,-0.518181737328343,-0.4285879906783
-2.15320170283953,-1.57527248147816,-0.4285879906783
NA,NA,NA
1.16002395959758,-0.518181737328343,-0.4285879906783
-1.39092532287557,1.5959997509713,-0.4285879906783
0.985784925272019,-0.518181737328343,1.25279566505965
0.291025541728209,-0.518181737328343,1.25279566505965
-0.0949370034565691,-0.518181737328343,-2.10997164641625
-0.189178202095153,-1.57527248147816,-0.4285879906783
1.79110597755226,-0.518181737328343,1.25279566505965
0.459431562875261,-1.57527248147816,-0.4285879906783
-1.09396679856989,-0.518181737328343,-0.4285879906783
-0.439401976166887,-1.57527248147816,-0.4285879906783
1.25616999909357,-0.518181737328343,-0.4285879906783
-0.899659801268374,0.538909006821477,-2.10997164641625
0.765054051807245,NA,NA
-0.281844770825138,0.538909006821477,-0.4285879906783
1.30149163913424,-1.57527248147816,1.25279566505965
0.247770283667789,0.538909006821477,1.25279566505965
0.00120304193468245,-0.518181737328343,1.25279566505965
0.121115492663431,0.538909006821477,1.25279566505965
-0.905219997050982,1.5959997509713,-0.4285879906783
NA,NA,NA
NA,NA,NA
