"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q23f_num"
NA,NA,NA
-1.57619683091261,NA,1.08465228909328
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.466605727801476,0.665719023448946,-1.08465228909328
0.751680910217296,-0.665719023448946,0
NA,NA,NA
0.562904911584609,-0.665719023448946,1.08465228909328
0.270390606976564,0.665719023448946,0
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.1795266300632,0.665719023448946,-2.16930457818656
-0.517407933557469,-1.99715707034684,0
0.199861011612101,-1.99715707034684,1.08465228909328
NA,NA,NA
NA,NA,NA
0.493582290387086,0.665719023448946,0
0.880200467675958,0.665719023448946,0
0.0245482848937253,0.665719023448946,0
0.838863983121345,0.665719023448946,1.08465228909328
-1.53704830018431,0.665719023448946,-1.08465228909328
0.254406938129137,-0.665719023448946,0
-0.146054479539487,0.665719023448946,0
0.54792021288375,-1.99715707034684,1.08465228909328
-0.591586257566613,0.665719023448946,1.08465228909328
0.446061971419875,0.665719023448946,0
0.369461524246361,0.665719023448946,1.08465228909328
2.30071002658074,0.665719023448946,1.08465228909328
NA,NA,NA
1.65983519469097,0.665719023448946,0
-0.50111473456901,0.665719023448946,-2.16930457818656
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.76636322464018,0.665719023448946,-1.08465228909328
-0.0651256793724411,-0.665719023448946,1.08465228909328
NA,NA,NA
-0.245564317815784,0.665719023448946,1.08465228909328
-1.08442214640962,0.665719023448946,0
-0.286275178783564,0.665719023448946,0
0.324744908434686,-0.665719023448946,-1.08465228909328
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.48595622490113,0.665719023448946,0
-0.943302362313441,0.665719023448946,0
NA,NA,NA
NA,NA,NA
0.250818802851706,-1.99715707034684,0
NA,NA,NA
-0.412781999212891,0.665719023448946,0
0.0816031225605279,NA,NA
NA,0.665719023448946,-2.16930457818656
NA,NA,NA
NA,NA,NA
-1.89531021732199,0.665719023448946,0
1.12667981122758,-1.99715707034684,0
NA,NA,NA
0.697608303455868,-1.99715707034684,1.08465228909328
-0.487982235634831,0.665719023448946,-1.08465228909328
1.06177236030945,-0.665719023448946,0
2.08306187446165,-0.665719023448946,1.08465228909328
NA,NA,NA
1.04118192542418,0.665719023448946,1.08465228909328
-1.07927496254508,-0.665719023448946,-2.16930457818656
