"PROFICIENCIA_LP_SAEB","TX_RESP_Q22g_num"
-0.0457215151901295,-0.0853912563829966
NA,NA
-1.7997909838672,-0.0853912563829966
0.796252529125916,1.28086884574495
-0.361309782689025,1.28086884574495
-0.169955481860224,-1.45165135851094
-1.12712263177855,1.28086884574495
-0.0905086520630129,-0.0853912563829966
0.862440441575724,1.28086884574495
NA,NA
NA,NA
0.0432911532611148,-0.0853912563829966
-1.09530551903029,-1.45165135851094
-1.55295507711731,-1.45165135851094
NA,NA
-0.249752642382393,-0.0853912563829966
1.13319844855371,-0.0853912563829966
-0.813482226589716,-1.45165135851094
-1.0623522429457,1.28086884574495
-1.98338611949354,-1.45165135851094
0.121620133576159,-0.0853912563829966
0.0761215347752744,-0.0853912563829966
0.737348404314008,-0.0853912563829966
-1.75553203341823,-1.45165135851094
NA,NA
1.1609699604823,-1.45165135851094
-0.507063095402017,1.28086884574495
0.895189976032887,-0.0853912563829966
0.688866016912487,-0.0853912563829966
0.718272803401236,-0.0853912563829966
-1.36514726588435,1.28086884574495
NA,NA
-0.567590618161405,-0.0853912563829966
-0.319056942780675,-1.45165135851094
-0.648564913398726,-0.0853912563829966
0.42227433348933,1.28086884574495
-1.01607966858005,-1.45165135851094
-0.890331169651039,-0.0853912563829966
0.93326573104048,-0.0853912563829966
-0.442738989367577,-0.0853912563829966
-1.32025124375682,-1.45165135851094
0.79735204518785,1.28086884574495
1.34297404089717,1.28086884574495
NA,NA
0.680898805544231,-0.0853912563829966
0.305503086290687,-1.45165135851094
1.24882597990781,-0.0853912563829966
1.38884668451621,-0.0853912563829966
0.973355109964753,1.28086884574495
-1.09656457693703,1.28086884574495
NA,NA
0.870663127296157,-0.0853912563829966
0.585898074202294,1.28086884574495
NA,NA
0.466009362920585,1.28086884574495
-2.25837728776758,-0.0853912563829966
NA,NA
0.779660549021427,-0.0853912563829966
1.46267086759806,1.28086884574495
-0.632725366601076,-1.45165135851094
NA,NA
2.13046360603914,1.28086884574495
0.374086219983555,-0.0853912563829966
-1.36252243665149,-1.45165135851094
0.357262479620083,1.28086884574495
-1.28509785941378,-1.45165135851094
0.795345973779398,1.28086884574495
0.0891831868688926,-0.0853912563829966
1.04326306317099,-0.0853912563829966
0.507565865483473,-0.0853912563829966
0.0900067624553139,-0.0853912563829966
0.711201386033576,1.28086884574495
-1.2373926759808,-0.0853912563829966
0.543702367257747,-1.45165135851094
0.92282890817972,-0.0853912563829966
NA,NA
NA,NA
