"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",226,44,19.47
"TX_RESP_Q21c_num",226,43,19.03
"TX_RESP_Q21e_num",226,43,19.03
"TX_RESP_Q21d_num",226,42,18.58
"TX_RESP_Q10d_num",226,41,18.14
"TX_RESP_Q10c_num",226,40,17.7
"TX_RESP_Q10e_num",226,40,17.7
"TX_RESP_Q10f_num",226,40,17.7
"TX_RESP_Q21a_num",226,40,17.7
"TX_RESP_Q19_num",226,40,17.7
"TX_RESP_Q20_num",226,40,17.7
"TX_RESP_Q10a_num",226,37,16.37
"TX_RESP_Q10b_num",226,36,15.93
"TX_RESP_Q22c_num",226,36,15.93
"TX_RESP_Q22f_num",226,36,15.93
"TX_RESP_Q23d_num",226,36,15.93
"TX_RESP_Q23f_num",226,35,15.49
"TX_RESP_Q22g_num",226,34,15.04
"TX_RESP_Q23b_num",226,34,15.04
"TX_RESP_Q22b_num",226,33,14.6
"TX_RESP_Q22e_num",226,33,14.6
"TX_RESP_Q22h_num",226,33,14.6
"TX_RESP_Q23c_num",226,33,14.6
"TX_RESP_Q23e_num",226,33,14.6
"TX_RESP_Q23g_num",226,33,14.6
"TX_RESP_Q23h_num",226,33,14.6
"TX_RESP_Q23i_num",226,33,14.6
"TX_RESP_Q22a_num",226,32,14.16
"TX_RESP_Q22d_num",226,32,14.16
"TX_RESP_Q23a_num",226,32,14.16
"TX_RESP_Q01",226,0,0
"TX_RESP_Q02",226,0,0
"TX_RESP_Q03",226,0,0
"TX_RESP_Q04",226,0,0
"TX_RESP_Q05a",226,0,0
"TX_RESP_Q05b",226,0,0
"TX_RESP_Q05c",226,0,0
"TX_RESP_Q06",226,0,0
"TX_RESP_Q07a",226,0,0
"TX_RESP_Q07b",226,0,0
"TX_RESP_Q07c",226,0,0
"TX_RESP_Q07d",226,0,0
"TX_RESP_Q07e",226,0,0
"TX_RESP_Q08",226,0,0
"TX_RESP_Q09",226,0,0
"TX_RESP_Q10a",226,0,0
"TX_RESP_Q10b",226,0,0
"TX_RESP_Q10c",226,0,0
"TX_RESP_Q10d",226,0,0
"TX_RESP_Q10e",226,0,0
"TX_RESP_Q10f",226,0,0
"TX_RESP_Q11a",226,0,0
"TX_RESP_Q11b",226,0,0
"TX_RESP_Q11c",226,0,0
"TX_RESP_Q12a",226,0,0
"TX_RESP_Q12b",226,0,0
"TX_RESP_Q12c",226,0,0
"TX_RESP_Q12d",226,0,0
"TX_RESP_Q12e",226,0,0
"TX_RESP_Q12f",226,0,0
"TX_RESP_Q12g",226,0,0
"TX_RESP_Q13a",226,0,0
"TX_RESP_Q13b",226,0,0
"TX_RESP_Q13c",226,0,0
"TX_RESP_Q13d",226,0,0
"TX_RESP_Q13e",226,0,0
"TX_RESP_Q13f",226,0,0
"TX_RESP_Q13g",226,0,0
"TX_RESP_Q13h",226,0,0
"TX_RESP_Q13i",226,0,0
"TX_RESP_Q14",226,0,0
"TX_RESP_Q15a",226,0,0
"TX_RESP_Q15b",226,0,0
"TX_RESP_Q16",226,0,0
"TX_RESP_Q17",226,0,0
"TX_RESP_Q18",226,0,0
"TX_RESP_Q19",226,0,0
"TX_RESP_Q20",226,0,0
"TX_RESP_Q21a",226,0,0
"TX_RESP_Q21b",226,0,0
"TX_RESP_Q21c",226,0,0
"TX_RESP_Q21d",226,0,0
"TX_RESP_Q21e",226,0,0
"TX_RESP_Q22a",226,0,0
"TX_RESP_Q22b",226,0,0
"TX_RESP_Q22c",226,0,0
"TX_RESP_Q22d",226,0,0
"TX_RESP_Q22e",226,0,0
"TX_RESP_Q22f",226,0,0
"TX_RESP_Q22g",226,0,0
"TX_RESP_Q22h",226,0,0
"TX_RESP_Q23a",226,0,0
"TX_RESP_Q23b",226,0,0
"TX_RESP_Q23c",226,0,0
"TX_RESP_Q23d",226,0,0
"TX_RESP_Q23e",226,0,0
"TX_RESP_Q23f",226,0,0
"TX_RESP_Q23g",226,0,0
"TX_RESP_Q23h",226,0,0
"TX_RESP_Q23i",226,0,0
"TX_RESP_Q24",226,0,0
"TX_RESP_Q25",226,0,0
