"PROFICIENCIA_LP_SAEB","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
0.866082996045461,0.788626803014097,-0.129352894584677
0.890486437209934,-0.32472868359404,1.11243489342822
1.60363403624632,0.788626803014097,1.11243489342822
1.17090143885684,0.788626803014097,1.11243489342822
NA,NA,NA
-0.936526839535581,-1.43808417020218,-1.37114068259757
-0.0643687806036633,-0.32472868359404,-0.129352894584677
0.522848272222033,-0.32472868359404,-1.37114068259757
NA,NA,NA
-0.553695381771663,-1.43808417020218,-0.129352894584677
0.79690814787839,1.90198228962223,1.11243489342822
-1.24854847160282,-0.32472868359404,-1.37114068259757
-0.215180708570776,-0.32472868359404,1.11243489342822
NA,NA,NA
-0.229270808142836,0.788626803014097,-0.129352894584677
0.0609041284840778,-1.43808417020218,1.11243489342822
0.633193813309384,0.788626803014097,1.11243489342822
-1.24300729588822,-1.43808417020218,-0.129352894584677
-0.67904734428792,-1.43808417020218,1.11243489342822
NA,NA,NA
-0.344893393873195,-1.43808417020218,-1.37114068259757
1.30983862217996,1.90198228962223,1.11243489342822
-0.179853022834122,-0.32472868359404,-1.37114068259757
-0.374586468221689,0.788626803014097,1.11243489342822
1.26215293532087,0.788626803014097,-0.129352894584677
-1.78395806877284,0.788626803014097,-0.129352894584677
NA,NA,NA
0.317600264262705,-0.32472868359404,1.11243489342822
-1.60609789935565,-0.32472868359404,-1.37114068259757
0.100139740884159,-0.32472868359404,-0.129352894584677
0.900411686475891,-0.32472868359404,1.11243489342822
-1.3938838950388,0.788626803014097,-0.129352894584677
NA,NA,NA
NA,NA,NA
-0.299651253707566,-0.32472868359404,-0.129352894584677
0.619933807349537,-0.32472868359404,-1.37114068259757
0.344864108937175,0.788626803014097,-1.37114068259757
NA,NA,NA
NA,NA,NA
-0.519174438882034,0.788626803014097,-0.129352894584677
NA,NA,NA
-0.742371977842443,-0.32472868359404,-0.129352894584677
0.716221568150166,-0.32472868359404,1.11243489342822
1.27244648094335,0.788626803014097,-0.129352894584677
NA,NA,NA
0.201810570542362,1.90198228962223,-0.129352894584677
0.275633590719577,-0.32472868359404,-0.129352894584677
2.01413543327706,1.90198228962223,-0.129352894584677
1.0991500816085,-1.43808417020218,1.11243489342822
0.798615069245994,0.788626803014097,1.11243489342822
0.318340509609422,-0.32472868359404,-0.129352894584677
0.911210143476376,-0.32472868359404,1.11243489342822
NA,NA,NA
-0.624501652673079,-1.43808417020218,1.11243489342822
0.47643644135214,-0.32472868359404,-1.37114068259757
-1.25801374992992,-0.32472868359404,-0.129352894584677
-2.60371932613048,-1.43808417020218,-1.37114068259757
NA,NA,NA
NA,NA,NA
-1.68648085391082,-0.32472868359404,-2.61292847061047
-0.00119149168199339,1.90198228962223,-0.129352894584677
NA,NA,NA
-0.895877201329571,-0.32472868359404,-0.129352894584677
NA,NA,NA
NA,NA,NA
