"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
0.507294637838504,-0.801783725737273,-0.377964473009227,0.377964473009227,1.22474487139159,0.944911182523068,0.221403721385024,-0.56980288229819,0.58554004376912,1.27021469765991,-0.377964473009227,0.801783725737273,1.4638501094228,1.24211800681624,1.24211800681624,1.4638501094228
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.47377597012369,1.0690449676497,0.944911182523068,-2.26778683805536,0,-0.377964473009227,1.54982604969517,-0.56980288229819,0.58554004376912,1.27021469765991,-0.377964473009227,-1.0690449676497,1.4638501094228,-0.207019667802706,-0.207019667802706,-0.58554004376912
-1.377088295302,-0.801783725737273,-0.377964473009227,0.377964473009227,-1.22474487139159,-0.377964473009227,NA,-0.56980288229819,0.58554004376912,-0.952661023244934,2.26778683805536,0.801783725737273,-0.58554004376912,-0.207019667802706,1.24211800681624,1.4638501094228
0.794719409456342,1.0690449676497,-0.377964473009227,0.377964473009227,0,0.944911182523068,0.221403721385024,-0.56980288229819,0.58554004376912,-0.952661023244934,-0.377964473009227,-1.0690449676497,-0.58554004376912,1.24211800681624,-1.65615734242165,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0329876843059537,1.0690449676497,0.944911182523068,0.377964473009227,1.22474487139159,0.944911182523068,0.221403721385024,-0.56980288229819,0.58554004376912,0.158776837207489,-0.377964473009227,0.801783725737273,-0.58554004376912,-1.65615734242165,-0.207019667802706,-0.58554004376912
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.62438443332638,-0.801783725737273,0.944911182523068,0.377964473009227,0,-0.377964473009227,-1.10701860692512,1.02564518813674,-1.4638501094228,0.158776837207489,-0.377964473009227,-1.0690449676497,-0.58554004376912,-0.207019667802706,-0.207019667802706,-0.58554004376912
-0.807304973096114,-0.801783725737273,-1.70084012854152,0.377964473009227,-1.22474487139159,-1.70084012854152,-1.10701860692512,1.82336922335421,-1.4638501094228,-0.952661023244934,-0.377964473009227,0.801783725737273,-0.58554004376912,-0.207019667802706,-0.207019667802706,-0.58554004376912
