"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-1.19890921761948,NA,NA,NA,NA,NA,NA,NA,NA
-1.54812934823866,0.761024552260763,1.02784134593742,-0.467332443566195,0.816569837947804,0.288201119275695,0.250739378305922,-0.613982544480193,-0.796039120504015
0.624618395806886,-1.54659828362671,-1.11920502113186,1.79554044107012,-1.3929720764992,-1.9213407951713,0.250739378305922,-0.613982544480193,-0.796039120504015
1.10362357181171,0.761024552260763,-1.11920502113186,-0.467332443566195,-1.3929720764992,-0.816569837947804,-0.902661761901319,-0.613982544480193,-0.796039120504015
0.796591069609945,-1.54659828362671,-1.11920502113186,0.664103998751961,-0.288201119275695,-0.816569837947804,-0.902661761901319,-0.613982544480193,-0.796039120504015
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.950091280886655,0.761024552260763,-1.11920502113186,1.79554044107012,0.816569837947804,1.3929720764992,1.40414051851316,1.68845199732053,1.53900896630776
0.520235081711607,-0.392786865682975,-1.11920502113186,-0.467332443566195,0.816569837947804,1.3929720764992,1.40414051851316,-0.613982544480193,1.53900896630776
0.0764633265077779,0.761024552260763,1.02784134593742,0.664103998751961,0.816569837947804,1.3929720764992,1.40414051851316,0.537234726420169,0.371484922901874
0.0929402062286378,-1.54659828362671,-1.11920502113186,-0.467332443566195,-0.288201119275695,-0.816569837947804,-0.902661761901319,0.537234726420169,-0.796039120504015
0.255333146279706,0.761024552260763,1.02784134593742,-1.59876888588435,-2.4977430337227,-1.9213407951713,-2.05606290210856,NA,-0.796039120504015
0.584458451416721,0.761024552260763,1.02784134593742,0.664103998751961,-0.288201119275695,-0.816569837947804,0.250739378305922,-0.613982544480193,-1.9635631639099
-0.5484495824942,-0.392786865682975,-0.0456818375972187,-0.467332443566195,0.816569837947804,0.288201119275695,-0.902661761901319,-1.76519981538055,0.371484922901874
-2.2005477187993,0.761024552260763,1.02784134593742,-1.59876888588435,0.816569837947804,1.3929720764992,1.40414051851316,1.68845199732053,1.53900896630776
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.228457628051135,-1.54659828362671,-1.11920502113186,-0.467332443566195,0.816569837947804,-0.816569837947804,-0.902661761901319,-1.76519981538055,-0.796039120504015
-0.453757709224996,-1.54659828362671,-1.11920502113186,-1.59876888588435,NA,NA,NA,NA,NA
0.613365191710418,-0.392786865682975,-0.0456818375972187,0.664103998751961,-0.288201119275695,-0.816569837947804,-0.902661761901319,-0.613982544480193,0.371484922901874
-0.0434650689414637,0.761024552260763,1.02784134593742,-0.467332443566195,0.816569837947804,0.288201119275695,1.40414051851316,1.68845199732053,1.53900896630776
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.36155583149818,-1.54659828362671,-1.11920502113186,0.664103998751961,-1.3929720764992,0.288201119275695,-0.902661761901319,-0.613982544480193,-0.796039120504015
1.21046482985805,-1.54659828362671,1.02784134593742,NA,-0.288201119275695,-1.9213407951713,-0.902661761901319,-0.613982544480193,-0.796039120504015
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.57015304244554,-1.54659828362671,-0.0456818375972187,0.664103998751961,-0.288201119275695,-0.816569837947804,-2.05606290210856,-0.613982544480193,-1.9635631639099
0.104267105065365,-0.392786865682975,-1.11920502113186,-0.467332443566195,-1.3929720764992,-0.816569837947804,0.250739378305922,1.68845199732053,0.371484922901874
-0.492752884083136,0.761024552260763,1.02784134593742,-0.467332443566195,0.816569837947804,0.288201119275695,0.250739378305922,-0.613982544480193,-0.796039120504015
NA,0.761024552260763,-0.0456818375972187,-1.59876888588435,0.816569837947804,0.288201119275695,-0.902661761901319,0.537234726420169,0.371484922901874
-0.0331377520998241,0.761024552260763,-1.11920502113186,-0.467332443566195,0.816569837947804,1.3929720764992,1.40414051851316,1.68845199732053,1.53900896630776
1.32856759776052,-1.54659828362671,1.02784134593742,-0.467332443566195,-1.3929720764992,-1.9213407951713,-0.902661761901319,-1.76519981538055,0.371484922901874
-1.30815014985884,-1.54659828362671,1.02784134593742,0.664103998751961,0.816569837947804,-0.816569837947804,0.250739378305922,0.537234726420169,0.371484922901874
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.382794075328288,0.761024552260763,1.02784134593742,1.79554044107012,-1.3929720764992,-0.816569837947804,0.250739378305922,-0.613982544480193,0.371484922901874
0.371871799410992,0.761024552260763,-0.0456818375972187,-1.59876888588435,-1.3929720764992,0.288201119275695,0.250739378305922,0.537234726420169,NA
-1.56694767554131,-0.392786865682975,-1.11920502113186,0.664103998751961,0.816569837947804,0.288201119275695,0.250739378305922,-0.613982544480193,0.371484922901874
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0736975516876395,0.761024552260763,-0.0456818375972187,-0.467332443566195,-0.288201119275695,-0.816569837947804,-0.902661761901319,-0.613982544480193,-0.796039120504015
-0.952737676304844,0.761024552260763,1.02784134593742,-1.59876888588435,0.816569837947804,1.3929720764992,1.40414051851316,1.68845199732053,1.53900896630776
-0.533276534452822,0.761024552260763,1.02784134593742,0.664103998751961,0.816569837947804,1.3929720764992,1.40414051851316,0.537234726420169,1.53900896630776
2.0392451769614,0.761024552260763,-1.11920502113186,0.664103998751961,-1.3929720764992,-0.816569837947804,-0.902661761901319,-0.613982544480193,-0.796039120504015
1.57904644131488,-1.54659828362671,-1.11920502113186,0.664103998751961,-1.3929720764992,0.288201119275695,0.250739378305922,-0.613982544480193,-0.796039120504015
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
