"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-1.17803926375991,0.563918357472361,0,0.884282131006867,0.991561030552797,-1.46761806960554,-0.0716256161379083,0.503236279740197,1.47196014438797,1.16856588110701,0.755928946018455,0.306431854644603,0.658280588604383,1.72378321474267,1.11269728052837,-0.370138274054947,-0.15049280256442,-0.267261241912424,0.370138274054947,0.116006710736137,1.292837411057
-0.067117124694102,0.563918357472361,0,0.884282131006867,-0.165260171758799,-0.0978412046403697,0.931133009792805,0.503236279740197,0,1.16856588110701,-0.566946709513841,0.306431854644603,0.658280588604383,0.215472901842834,-0.185449546754729,1.3571736715348,-0.15049280256442,-0.267261241912424,-1.3571736715348,0.116006710736137,1.292837411057
0.414767520083864,-1.01505304345025,-1.2747548783982,-0.66321159825515,-1.3220813740704,-1.46761806960554,-0.0716256161379083,0.503236279740197,0,-1.01275709695941,-0.566946709513841,1.73644717631942,0.658280588604383,0.215472901842834,-0.185449546754729,-0.370138274054947,-0.15049280256442,-0.267261241912424,-1.3571736715348,0.116006710736137,-0.718243006142779
1.14992491758171,-1.01505304345025,0,-0.66321159825515,-0.165260171758799,-1.46761806960554,-1.07438424206862,0.503236279740197,0,-1.01275709695941,-0.566946709513841,-1.12358346703021,-0.658280588604383,-1.292837411057,-0.185449546754729,-0.370138274054947,-0.15049280256442,-0.267261241912424,0.370138274054947,-1.50808723956978,-0.718243006142779
2.19101623644688,0.563918357472361,0,0.884282131006867,-0.165260171758799,-0.0978412046403697,-1.07438424206862,0.503236279740197,-1.47196014438797,0.0779043920738006,-0.566946709513841,-1.12358346703021,-0.658280588604383,-1.292837411057,-1.48359637403783,-0.370138274054947,-0.15049280256442,-0.267261241912424,0.370138274054947,0.116006710736137,-0.718243006142779
0.955915255145815,0.563918357472361,0,-0.66321159825515,0.991561030552797,-0.0978412046403697,-0.0716256161379083,0.503236279740197,0,-1.01275709695941,-0.566946709513841,-1.12358346703021,-0.658280588604383,0.215472901842834,-0.185449546754729,-2.0974502196447,-2.25739203846629,-2.13808993529939,-1.3571736715348,-1.50808723956978,-0.718243006142779
-0.823549271795554,-1.01505304345025,-1.2747548783982,-2.21070532751717,-1.3220813740704,-0.0978412046403697,-1.07438424206862,0.503236279740197,0,0.0779043920738006,2.07880460155075,0.306431854644603,0.658280588604383,0.215472901842834,1.11269728052837,1.3571736715348,1.95640643333745,1.60356745147455,2.0974502196447,1.74010066104206,1.292837411057
-0.220879020920205,0.563918357472361,1.2747548783982,0.884282131006867,0.991561030552797,1.2719356603248,0.931133009792805,0.503236279740197,0,0.0779043920738006,-0.566946709513841,-1.12358346703021,-0.658280588604383,-1.292837411057,-1.48359637403783,-0.370138274054947,-0.15049280256442,1.60356745147455,0.370138274054947,0.116006710736137,1.292837411057
-0.0401061137187573,-1.01505304345025,-1.2747548783982,-0.66321159825515,-1.3220813740704,1.2719356603248,0.931133009792805,0.503236279740197,-1.47196014438797,-1.01275709695941,-0.566946709513841,-1.12358346703021,-1.97484176581315,-1.292837411057,1.11269728052837,-0.370138274054947,-0.15049280256442,-0.267261241912424,0.370138274054947,0.116006710736137,-0.718243006142779
-0.512733304892778,-1.01505304345025,-1.2747548783982,-0.66321159825515,-1.3220813740704,-0.0978412046403697,0.931133009792805,0.503236279740197,0,-1.01275709695941,-0.566946709513841,0.306431854644603,-0.658280588604383,0.215472901842834,-1.48359637403783,-0.370138274054947,-0.15049280256442,-0.267261241912424,0.370138274054947,0.116006710736137,-0.718243006142779
-0.553086304468664,0.563918357472361,1.2747548783982,0.884282131006867,0.991561030552797,-0.0978412046403697,0.931133009792805,-1.84519969238072,1.47196014438797,1.16856588110701,0.755928946018455,0.306431854644603,0.658280588604383,0.215472901842834,-0.185449546754729,1.3571736715348,1.95640643333745,-0.267261241912424,0.370138274054947,1.74010066104206,1.292837411057
0.837550053386071,-1.01505304345025,0,-0.66321159825515,-0.165260171758799,-0.0978412046403697,-2.07714286799934,0.503236279740197,-1.47196014438797,-1.01275709695941,-0.566946709513841,0.306431854644603,-0.658280588604383,0.215472901842834,-0.185449546754729,-0.370138274054947,-0.15049280256442,-0.267261241912424,-1.3571736715348,0.116006710736137,-0.718243006142779
-0.875610014038461,2.14288975839497,1.2747548783982,0.884282131006867,0.991561030552797,1.2719356603248,-0.0716256161379083,-1.84519969238072,0,1.16856588110701,-0.566946709513841,0.306431854644603,0.658280588604383,0.215472901842834,1.11269728052837,-0.370138274054947,-0.15049280256442,1.60356745147455,0.370138274054947,-1.50808723956978,-0.718243006142779
-1.27805356435591,0.563918357472361,1.2747548783982,0.884282131006867,0.991561030552797,1.2719356603248,0.931133009792805,-1.84519969238072,1.47196014438797,1.16856588110701,2.07880460155075,1.73644717631942,1.97484176581315,1.72378321474267,1.11269728052837,1.3571736715348,-0.15049280256442,-0.267261241912424,0.370138274054947,0.116006710736137,-0.718243006142779
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
