"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num","TX_RESP_Q23i_num"
1.09311004841101,-2.28112023090191,1.48724988677267,-2.29017364079258,-1.06070419554501,-2.20817185514985,-0.68131811468765,0.542373097158697,-0.832495122113185,-0.716616179577929,-0.368180684043216
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.46455499374168,0.698302111500584,1.48724988677267,-0.161279833858632,-1.06070419554501,-1.053128115533,-1.7342642919322,-1.34165976665572,-1.84998916025152,-1.93486368486041,-2.87180933553708
0.415376058140267,-0.791409059700662,1.48724988677267,-0.161279833858632,-0.0860030428820277,0.101915624083839,-0.68131811468765,0.542373097158697,-0.832495122113185,0.50163132570455,-0.368180684043216
-1.86563280428956,0.698302111500584,0.708214231796511,NA,-0.0860030428820277,-1.053128115533,1.42457423980145,-1.34165976665572,NA,0.50163132570455,-0.368180684043216
0.0446816882109021,0.698302111500584,-0.070821423179651,0.903167069608342,0.888698109780952,1.25695936370068,-0.68131811468765,-0.399643334748514,0.184998916025152,1.71987883098703,0.883633641703718
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.52321622250217,0.698302111500584,-0.849857078155813,-1.22572673732561,0.888698109780952,1.25695936370068,1.42457423980145,1.48438952906591,1.20249295416349,1.71987883098703,0.883633641703718
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.84277018174114,-0.791409059700662,1.48724988677267,-0.161279833858632,-0.0860030428820277,0.101915624083839,0.3716280625569,-1.34165976665572,-0.832495122113185,-0.716616179577929,-0.368180684043216
1.11538089439525,0.698302111500584,-0.070821423179651,-1.22572673732561,-0.0860030428820277,-1.053128115533,0.3716280625569,0.542373097158697,0.184998916025152,-0.716616179577929,-0.368180684043216
0.248372573978973,-2.28112023090191,-0.849857078155813,0.903167069608342,-1.06070419554501,-1.053128115533,-0.68131811468765,-0.399643334748514,-0.832495122113185,-0.716616179577929,-0.368180684043216
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.308478002522268,-0.791409059700662,-0.849857078155813,-1.22572673732561,-2.03540534820799,0.101915624083839,0.3716280625569,1.48438952906591,1.20249295416349,1.71987883098703,0.883633641703718
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.619577211078489,0.698302111500584,-0.849857078155813,0.903167069608342,-1.06070419554501,0.101915624083839,0.3716280625569,0.542373097158697,1.20249295416349,-0.716616179577929,0.883633641703718
1.39764272939568,-0.791409059700662,0.708214231796511,0.903167069608342,0.888698109780952,0.101915624083839,-0.68131811468765,-0.399643334748514,1.20249295416349,-0.716616179577929,-0.368180684043216
-0.943605720755338,0.698302111500584,-0.849857078155813,0.903167069608342,0.888698109780952,1.25695936370068,-0.68131811468765,1.48438952906591,-0.832495122113185,0.50163132570455,0.883633641703718
-0.212101084828345,0.698302111500584,-0.070821423179651,0.903167069608342,-0.0860030428820277,0.101915624083839,0.3716280625569,0.542373097158697,-0.832495122113185,-0.716616179577929,-0.368180684043216
-0.960065986248602,0.698302111500584,-0.849857078155813,0.903167069608342,0.888698109780952,-1.053128115533,1.42457423980145,-0.399643334748514,1.20249295416349,-0.716616179577929,-0.368180684043216
