"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
1.30662833426992,0.258198889747162,-0.258198889747161,0.159908649721357,1.38351880861277,-0.974176374094105,-0.559680274024751,-0.509753356878094,-1.3228756555323,-1.52488929313634,1.18321595661992,-2.16989808780108,-1.49115036524313,-0.258198889747161
0.186869791141676,0.258198889747162,1.03279555898864,-1.03940622318882,-1.44640602718608,1.01845711837111,-1.75899514693493,-1.60208197875972,-1.3228756555323,-1.52488929313634,-0.295803989154981,-0.91803380637738,-1.49115036524313,-0.258198889747161
-0.820791478771002,0.258198889747162,-1.54919333848297,0.159908649721357,0.440210530013156,-0.974176374094105,-0.559680274024751,1.67490388688516,1.3228756555323,1.16609181239838,1.18321595661992,0.33383047504632,0.165683373915903,-0.258198889747161
-0.22107401988144,0.258198889747162,-1.54919333848297,0.159908649721357,0.440210530013156,-0.974176374094105,-0.559680274024751,0.582575265003535,0,-0.179398740368981,-0.295803989154981,0.33383047504632,0.165683373915903,-0.258198889747161
1.7143183925337,0.258198889747162,-0.258198889747161,0.159908649721357,0.440210530013156,-0.974176374094105,0.639634598885429,-0.509753356878094,-1.3228756555323,-0.179398740368981,-0.295803989154981,-0.91803380637738,-0.662733495663611,-0.258198889747161
0.369115784750952,0.258198889747162,-0.258198889747161,0.159908649721357,-0.503097748586463,1.01845711837111,-0.559680274024751,-0.509753356878094,0,1.16609181239838,1.18321595661992,1.58569475647002,0.994100243495417,-0.258198889747161
-0.184794645293358,0.258198889747162,-0.258198889747161,-1.03940622318882,-0.503097748586463,-0.309965209939033,-0.559680274024751,-1.60208197875972,-1.3228756555323,-0.179398740368981,-1.77482393492989,0.33383047504632,-0.662733495663611,-0.258198889747161
-0.428510775913547,0.258198889747162,1.03279555898864,0.159908649721357,-0.503097748586463,1.01845711837111,0.639634598885429,-0.509753356878094,1.3228756555323,-0.179398740368981,1.18321595661992,0.33383047504632,0.994100243495417,-0.258198889747161
-1.1171208987182,0.258198889747162,-0.258198889747161,-1.03940622318882,-1.44640602718608,1.01845711837111,1.83894947179561,0.582575265003535,0,1.16609181239838,-0.295803989154981,0.33383047504632,-1.49115036524313,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.29396110208831,-3.61478445646026,-1.54919333848297,-1.03940622318882,-0.503097748586463,1.01845711837111,-0.559680274024751,1.67490388688516,0,-0.179398740368981,-1.77482393492989,1.58569475647002,0.994100243495417,3.61478445646026
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.889693369844202,0.258198889747162,-0.258198889747161,-1.03940622318882,-1.44640602718608,-0.974176374094105,1.83894947179561,0.582575265003535,0,1.16609181239838,-0.295803989154981,0.33383047504632,0.994100243495417,-0.258198889747161
-1.23190112435709,0.258198889747162,1.03279555898864,0.159908649721357,0.440210530013156,1.01845711837111,0.639634598885429,0.582575265003535,1.3228756555323,-0.179398740368981,-0.295803989154981,-0.91803380637738,0.994100243495417,-0.258198889747161
1.32342446643202,0.258198889747162,1.03279555898864,0.159908649721357,0.440210530013156,-0.974176374094105,-0.559680274024751,-0.509753356878094,0,-1.52488929313634,1.18321595661992,-0.91803380637738,-0.662733495663611,-0.258198889747161
0.179726123144759,0.258198889747162,1.03279555898864,2.55853839554172,1.38351880861277,1.01845711837111,0.639634598885429,0.582575265003535,0,-0.179398740368981,-0.295803989154981,0.33383047504632,0.165683373915903,-0.258198889747161
1.10776452259413,0.258198889747162,1.03279555898864,1.35922352263154,1.38351880861277,-0.974176374094105,-0.559680274024751,-0.509753356878094,1.3228756555323,1.16609181239838,-0.295803989154981,0.33383047504632,0.994100243495417,-0.258198889747161
