"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.91615734966477,-1.00293686388585,-1.52920290951251,-0.726483157256779,-0.574579710720481,-0.198955606438556,1.08972473588517,0.929320377284585,-0.523778269325543,1.11168372658981,0.795822425754222,1.54110350074224,0.881630720467888,2.92403830344269
-0.217476567803943,0.668624575923897,0.382300727378129,-2.17944947177034,1.88790476379587,0.795822425754221,1.08972473588517,0.929320377284585,1.38086998276734,1.11168372658981,0.795822425754222,0,0.881630720467888,2.92403830344269
0.0945541728904754,-1.00293686388585,0.382300727378129,-0.726483157256779,0.246248447451635,-0.198955606438556,-1.08972473588517,-0.929320377284585,-0.523778269325543,-1.00580908596221,-1.85691899342652,0,-0.587753813645258,-0.324893144826966
-1.56061053601479,-2.67449830369559,-3.44070654640316,-2.17944947177034,0.246248447451635,0.795822425754221,1.08972473588517,0.929320377284585,1.38086998276734,1.11168372658981,0.795822425754222,1.54110350074224,0.881630720467888,-0.324893144826966
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.537806245488898,-1.00293686388585,0.382300727378129,-0.726483157256779,-0.574579710720481,-2.18851167082411,-1.08972473588517,-1.85864075456917,-0.523778269325543,-2.06455549223821,-1.85691899342652,0,-0.587753813645258,-0.324893144826966
0.0248949428651483,0.668624575923897,0.382300727378129,-0.726483157256779,1.88790476379587,-0.198955606438556,-1.08972473588517,0,0.428545856720899,0.0529373203138002,0.795822425754222,-1.54110350074224,0.881630720467888,-0.324893144826966
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.93015898260183,0.668624575923897,0.382300727378129,0.726483157256779,-0.574579710720481,-2.18851167082411,-1.08972473588517,-0.929320377284585,-1.47610239537198,0.0529373203138002,-0.530548283836147,-1.54110350074224,-2.05713834775841,-0.324893144826966
0.4548219118642,0.668624575923897,0.382300727378129,0.726483157256779,-0.574579710720481,-0.198955606438556,0,-0.929320377284585,-0.523778269325543,-1.00580908596221,-0.530548283836147,0,0.881630720467888,-0.324893144826966
-0.851316277550208,0.668624575923897,0.382300727378129,0.726483157256779,1.88790476379587,0.795822425754221,1.08972473588517,0.929320377284585,1.38086998276734,1.11168372658981,0.795822425754222,1.54110350074224,0.881630720467888,-0.324893144826966
0.827185358614464,0.668624575923897,0.382300727378129,0.726483157256779,-0.574579710720481,0.795822425754221,1.08972473588517,0.929320377284585,1.38086998276734,1.11168372658981,0.795822425754222,1.54110350074224,0.881630720467888,-0.324893144826966
1.88939001979779,0.668624575923897,0.382300727378129,0.726483157256779,-0.574579710720481,-1.19373363863133,-1.08972473588517,-0.929320377284585,-0.523778269325543,-1.00580908596221,-1.85691899342652,0,-0.587753813645258,-0.324893144826966
-0.183622270329306,-1.00293686388585,0.382300727378129,0.726483157256779,-0.574579710720481,0.795822425754221,1.08972473588517,0.929320377284585,1.38086998276734,1.11168372658981,0.795822425754222,-1.54110350074224,-0.587753813645258,-0.324893144826966
-1.3160227852444,0.668624575923897,0.382300727378129,0.726483157256779,-0.574579710720481,0.795822425754221,1.08972473588517,0.929320377284585,1.38086998276734,1.11168372658981,0.795822425754222,0,-0.587753813645258,-0.324893144826966
0.274475783596842,0.668624575923897,0.382300727378129,0.726483157256779,-0.574579710720481,0.795822425754221,-1.08972473588517,0.929320377284585,-0.523778269325543,0.0529373203138002,0.795822425754222,0,0.881630720467888,-0.324893144826966
-1.43546036438065,0.668624575923897,0.382300727378129,0.726483157256779,1.88790476379587,0.795822425754221,0,-0.929320377284585,-1.47610239537198,0.0529373203138002,0.795822425754222,0,0.881630720467888,-0.324893144826966
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.755833491758985,-1.00293686388585,-1.52920290951251,-0.726483157256779,-0.574579710720481,-1.19373363863133,-1.08972473588517,-0.929320377284585,-0.523778269325543,-1.00580908596221,-0.530548283836147,0,-0.587753813645258,-0.324893144826966
0.890044562579493,0.668624575923897,0.382300727378129,-0.726483157256779,-0.574579710720481,0.795822425754221,1.08972473588517,0.929320377284585,-0.523778269325543,0.0529373203138002,-0.530548283836147,0,-0.587753813645258,-0.324893144826966
0.443869157260345,0.668624575923897,0.382300727378129,0.726483157256779,-0.574579710720481,0.795822425754221,0,0.929320377284585,-0.523778269325543,-1.00580908596221,-0.530548283836147,-1.54110350074224,-2.05713834775841,-0.324893144826966
0.658220869000875,0.668624575923897,0.382300727378129,0.726483157256779,-0.574579710720481,-0.198955606438556,-1.08972473588517,-0.929320377284585,-0.523778269325543,0.0529373203138002,0.795822425754222,0,0.881630720467888,-0.324893144826966
0.77502314364652,-1.00293686388585,0.382300727378129,0.726483157256779,-0.574579710720481,-0.198955606438556,0,-0.929320377284585,-0.523778269325543,-1.00580908596221,-0.530548283836147,0,-0.587753813645258,-0.324893144826966
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
