"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.757513715136948,0,1.04446593573419,0.449466574975494,-0.688395100442577,1.08980882931709,0.912870929175277,0.619687452821947,0.109369659814952,-0.610704816552459,0.786566506207116,0.833476259898716,0.301511344577763,1.55699788832305,-0.12974982402692,-1.08980882931709,0.539359889970594,-0.16854996561581,1.35680105059994,-0.449466574975495
0.432466194109841,1.58113883008419,-0.870388279778489,0.449466574975494,0.39336862882433,-1.57416830901357,-1.82574185835055,-1.32790168461846,0.109369659814952,0.229014306207172,-0.449466574975495,-1.20391015318703,0.301511344577763,-0.583874208121143,-0.12974982402692,0.242179739848241,0.539359889970594,-0.16854996561581,-0.301511344577763,-0.449466574975495
-0.556210990527597,0,1.04446593573419,0.449466574975494,1.47513235809124,-0.242179739848241,-0.912870929175277,0.619687452821947,-1.09369659814952,-1.45042393931209,-0.449466574975495,-1.20391015318703,0.301511344577763,-0.583874208121143,-0.12974982402692,-1.08980882931709,-0.943879807448539,-0.16854996561581,-0.301511344577763,-0.449466574975495
1.80162261467583,0,-0.870388279778489,-2.02259958738973,0.39336862882433,-0.242179739848241,0,-0.354107115898256,-1.09369659814952,-0.610704816552459,0.786566506207116,0.833476259898716,1.95982373975546,1.55699788832305,1.29749824026921,1.57416830901357,0.539359889970594,1.68549965615811,1.35680105059994,-0.449466574975495
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.27337338633068,-1.58113883008419,1.04446593573419,0.449466574975494,-0.688395100442577,1.08980882931709,0.912870929175277,0.619687452821947,0.109369659814952,1.0687334289668,0.786566506207116,0.833476259898716,-1.35680105059994,-0.583874208121143,-0.12974982402692,0.242179739848241,-0.943879807448539,-0.16854996561581,-0.301511344577763,-0.449466574975495
1.47810157974237,1.58113883008419,1.04446593573419,0.449466574975494,1.47513235809124,-0.242179739848241,0.912870929175277,0.619687452821947,0.109369659814952,0.229014306207172,0.786566506207116,0.833476259898716,0.301511344577763,1.55699788832305,1.29749824026921,1.57416830901357,2.02259958738973,1.68549965615811,1.35680105059994,-0.449466574975495
-0.72124568848899,-1.58113883008419,-0.870388279778489,0.449466574975494,0.39336862882433,1.08980882931709,0.912870929175277,0.619687452821947,1.31243591777942,1.0687334289668,0.786566506207116,0.833476259898716,-1.35680105059994,-0.583874208121143,-1.55699788832305,-1.08980882931709,-0.943879807448539,-2.02259958738973,-1.95982373975546,2.02259958738973
-0.632507086111331,0,1.04446593573419,0.449466574975494,-0.688395100442577,1.08980882931709,0.912870929175277,0.619687452821947,1.31243591777942,1.0687334289668,0.786566506207116,0.833476259898716,0.301511344577763,-0.583874208121143,-0.12974982402692,0.242179739848241,0.539359889970594,-0.16854996561581,-0.301511344577763,2.02259958738973
0.736513703955119,0,-0.870388279778489,0.449466574975494,0.39336862882433,-1.57416830901357,-0.912870929175277,-2.30169625333866,-1.09369659814952,-1.45042393931209,-1.68549965615811,-1.20391015318703,0.301511344577763,-0.583874208121143,-1.55699788832305,-1.08980882931709,0.539359889970594,-0.16854996561581,-0.301511344577763,-0.449466574975495
0.124224644361669,0,-0.870388279778489,-2.02259958738973,-1.77015882970948,-0.242179739848241,0,-0.354107115898256,-1.09369659814952,-0.610704816552459,-1.68549965615811,-1.20391015318703,-1.35680105059994,-0.583874208121143,-0.12974982402692,0.242179739848241,-0.943879807448539,-0.16854996561581,-0.301511344577763,-0.449466574975495
-0.63207787024929,0,-0.870388279778489,0.449466574975494,-0.688395100442577,-0.242179739848241,-0.912870929175277,0.619687452821947,1.31243591777942,1.0687334289668,-0.449466574975495,-0.185216946644159,0.301511344577763,-0.583874208121143,1.29749824026921,0.242179739848241,-0.943879807448539,-0.16854996561581,-0.301511344577763,-0.449466574975495
