"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
-0.827979218250599,0.870388279778489,0,1.04446593573419,-1.96812544990437,-0.176166065854411,1.08980882931709,0.912870929175277,0.619687452821947,0.786566506207116,0.833476259898716,2.02259958738973,-1.08980882931709,-0.449466574975495
1.08980687933294,0.870388279778489,1.58113883008419,-0.870388279778489,-0.42174116783665,-0.176166065854411,-1.57416830901357,-1.82574185835055,-1.32790168461846,-0.449466574975495,-1.20391015318703,-0.449466574975494,0.242179739848241,-0.449466574975495
-0.755970972721076,-1.04446593573419,0,1.04446593573419,-0.42174116783665,1.5854945926897,-0.242179739848241,-0.912870929175277,0.619687452821947,-0.449466574975495,-1.20391015318703,-0.449466574975494,-1.08980882931709,-0.449466574975495
-0.429715285458894,0.870388279778489,0,-0.870388279778489,-0.42174116783665,-0.176166065854411,-0.242179739848241,0,-0.354107115898256,0.786566506207116,0.833476259898716,2.02259958738973,1.57416830901357,-0.449466574975495
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.499655026159652,-1.04446593573419,-1.58113883008419,1.04446593573419,-0.42174116783665,-0.176166065854411,1.08980882931709,0.912870929175277,0.619687452821947,0.786566506207116,0.833476259898716,-0.449466574975494,0.242179739848241,-0.449466574975495
1.37981420269011,-1.04446593573419,1.58113883008419,1.04446593573419,1.12464311423107,-0.176166065854411,-0.242179739848241,0.912870929175277,0.619687452821947,0.786566506207116,0.833476259898716,-0.449466574975494,1.57416830901357,-0.449466574975495
0.0200156299285435,0.870388279778489,-1.58113883008419,-0.870388279778489,1.12464311423107,-0.176166065854411,1.08980882931709,0.912870929175277,0.619687452821947,0.786566506207116,0.833476259898716,-0.449466574975494,-1.08980882931709,2.02259958738973
-1.86468464263455,0.870388279778489,0,1.04446593573419,1.12464311423107,NA,1.08980882931709,0.912870929175277,0.619687452821947,0.786566506207116,0.833476259898716,-0.449466574975494,0.242179739848241,2.02259958738973
0.127590373055193,0.870388279778489,0,-0.870388279778489,-0.42174116783665,-0.176166065854411,-1.57416830901357,-0.912870929175277,-2.30169625333866,-1.68549965615811,-1.20391015318703,-0.449466574975494,-1.08980882931709,-0.449466574975495
1.17465356139885,-1.04446593573419,0,-0.870388279778489,1.12464311423107,-1.93782672439852,-0.242179739848241,0,-0.354107115898256,-1.68549965615811,-1.20391015318703,-0.449466574975494,0.242179739848241,-0.449466574975495
0.586124498819125,-1.04446593573419,0,-0.870388279778489,-0.42174116783665,1.5854945926897,-0.242179739848241,-0.912870929175277,0.619687452821947,-0.449466574975495,-0.185216946644159,-0.449466574975494,0.242179739848241,-0.449466574975495
