"PROFICIENCIA_MT_SAEB","TX_RESP_Q23h_num"
0.0905469309257381,NA
NA,NA
-0.970907809987014,-1.13536993076407
-0.816251456969928,0.0740458650498307
-0.116102677871835,1.28346166086374
0.0944837838517471,1.28346166086374
1.91134380802626,0.0740458650498307
-1.09836083119174,0.0740458650498307
0.432734111579376,-2.34478572657798
-1.16172241140652,0.0740458650498307
0.227272809290929,-1.13536993076407
-0.87854045446579,-2.34478572657798
NA,NA
0.931388716763324,0.0740458650498307
NA,NA
-0.567337728608823,0.0740458650498307
0.709407988512063,0.0740458650498307
-0.417738439449883,0.0740458650498307
0.705371661876714,-1.13536993076407
NA,NA
1.2246555706201,0.0740458650498307
-0.284999150865372,0.0740458650498307
1.07750855408214,1.28346166086374
-0.82259519836248,0.0740458650498307
NA,NA
0.332273558042352,1.28346166086374
NA,NA
NA,NA
-1.28268789734831,0.0740458650498307
-0.0478397443952747,0.0740458650498307
0.805342410892778,0.0740458650498307
NA,NA
NA,NA
-0.364429275334754,0.0740458650498307
0.968202249676918,1.28346166086374
-1.27240300836552,0.0740458650498307
-0.737232208057271,1.28346166086374
-0.764930741738878,0.0740458650498307
-0.799664999423518,0.0740458650498307
-1.48413233440778,0.0740458650498307
0.0260716591565117,0.0740458650498307
-0.011757155595586,1.28346166086374
NA,NA
-1.32696532455059,-2.34478572657798
NA,NA
NA,NA
1.77301335024693,-1.13536993076407
1.85181527367326,1.28346166086374
1.68669346232236,1.28346166086374
NA,NA
-0.153249221371306,0.0740458650498307
-0.83674667801684,-1.13536993076407
-0.208512186876656,0.0740458650498307
0.52948595171864,1.28346166086374
NA,NA
0.23446207721287,0.0740458650498307
-0.946192462282886,-1.13536993076407
-0.718296182270061,-2.34478572657798
NA,NA
-0.111218638684311,1.28346166086374
3.06733813402085,0.0740458650498307
NA,NA
1.02203364109342,0.0740458650498307
-0.860631607897722,0.0740458650498307
NA,NA
-0.0145770862963023,0.0740458650498307
-0.625422791492338,0.0740458650498307
