"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
0.493001982501755,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.489464848958631,NA,1.11656578852524,1.04312054478742,-0.403527645651128
0.0385958602076787,NA,NA,-0.301955947175307,NA
0.109678275719381,-0.0224204462990592,-0.893252630820191,1.04312054478742,-0.403527645651128
0.253154308585586,1.68153347242945,-0.893252630820191,1.04312054478742,-0.403527645651128
1.18218903932863,1.68153347242945,-0.893252630820191,-0.301955947175307,NA
1.5626461929928,-0.874397405663312,-0.223313157705048,-0.301955947175307,-0.403527645651128
-0.72055200016886,-0.0224204462990592,1.11656578852524,-0.301955947175307,1.78705100216928
0.194072387713101,NA,NA,1.04312054478742,NA
-1.85052041055864,-0.874397405663312,-0.893252630820191,1.04312054478742,1.78705100216928
-0.145373969641296,NA,NA,-1.64703243913804,NA
NA,NA,NA,NA,NA
0.89815378510712,NA,NA,1.04312054478742,NA
NA,NA,NA,NA,NA
0.918751123796791,0.829556513065194,-0.893252630820191,-1.64703243913804,-0.403527645651128
0.881013301041226,0.829556513065194,-0.893252630820191,-0.301955947175307,-0.403527645651128
0.630650101157354,0.829556513065194,-0.893252630820191,1.04312054478742,-0.403527645651128
-0.171315224835503,-0.874397405663312,-0.893252630820191,-0.301955947175307,-0.403527645651128
NA,NA,NA,NA,NA
0.767818575401272,-0.0224204462990592,1.11656578852524,-0.301955947175307,-0.403527645651128
-1.49600735346046,-0.874397405663312,1.11656578852524,-0.301955947175307,-0.403527645651128
1.3046139481835,0.829556513065194,1.11656578852524,-0.301955947175307,-0.403527645651128
-1.94665507077455,NA,NA,1.04312054478742,NA
NA,NA,NA,NA,NA
-0.295757898673324,-0.874397405663312,-0.893252630820191,1.04312054478742,1.78705100216928
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.0914462878053385,NA,NA,-0.301955947175307,NA
1.73058854841966,-0.874397405663312,-0.893252630820191,-0.301955947175307,-0.403527645651128
-0.781338639842776,-0.874397405663312,1.11656578852524,1.04312054478742,-0.403527645651128
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.693106998224425,0.829556513065194,-0.893252630820191,-1.64703243913804,-0.403527645651128
-0.392214285591893,NA,NA,1.04312054478742,NA
-0.160299904177301,NA,NA,1.04312054478742,NA
-1.11092723576425,-0.0224204462990592,1.11656578852524,-0.301955947175307,-0.403527645651128
-0.904725757095693,-0.0224204462990592,1.11656578852524,-0.301955947175307,-0.403527645651128
0.176779668681759,-0.874397405663312,-0.893252630820191,-1.64703243913804,3.97762964998969
-1.60965881006439,1.68153347242945,-0.893252630820191,1.04312054478742,-0.403527645651128
-0.830878738970902,-0.874397405663312,1.11656578852524,-0.301955947175307,-0.403527645651128
0.0589806173659769,-0.0224204462990592,1.11656578852524,-1.64703243913804,-0.403527645651128
NA,NA,NA,NA,NA
0.0077343396490796,-0.874397405663312,-0.893252630820191,-1.64703243913804,-0.403527645651128
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.83780756576519,-0.874397405663312,1.11656578852524,1.04312054478742,-0.403527645651128
1.5571974324761,-0.874397405663312,-0.893252630820191,-1.64703243913804,-0.403527645651128
0.267382282299702,1.68153347242945,-0.893252630820191,1.04312054478742,-0.403527645651128
NA,NA,NA,NA,NA
-1.61348470414122,-0.874397405663312,1.11656578852524,1.04312054478742,-0.403527645651128
0.696608324226805,-0.874397405663312,1.11656578852524,1.04312054478742,-0.403527645651128
0.90112088107836,1.68153347242945,-0.893252630820191,1.04312054478742,-0.403527645651128
-0.508087460324253,-0.0224204462990592,1.11656578852524,1.04312054478742,1.78705100216928
NA,NA,NA,NA,NA
0.476402923133176,1.68153347242945,1.11656578852524,-0.301955947175307,-0.403527645651128
-2.17508965805003,-0.874397405663312,1.11656578852524,-0.301955947175307,1.78705100216928
-0.440325435387677,-0.0224204462990592,1.11656578852524,-0.301955947175307,-0.403527645651128
NA,NA,NA,NA,NA
-0.497077900612518,-0.874397405663312,-0.893252630820191,-0.301955947175307,-0.403527645651128
1.36532303665499,NA,NA,-1.64703243913804,NA
NA,NA,NA,NA,NA
1.31533053378965,1.68153347242945,-0.893252630820191,-0.301955947175307,-0.403527645651128
0.547225392227852,NA,NA,1.04312054478742,NA
NA,NA,NA,NA,NA
0.455825708654693,-0.874397405663312,-0.893252630820191,-1.64703243913804,-0.403527645651128
0.402171016435642,-0.874397405663312,-0.893252630820191,-0.301955947175307,-0.403527645651128
