"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num"
-0.664654307730133,1.21515040974365,-0.159679634250826
NA,NA,NA
NA,NA,NA
-1.0535274026923,-0.893492948340923,1.00504240381402
-1.42777202808449,2.26947208878594,1.00504240381402
-1.00791010714861,-0.893492948340923,-1.32440167231567
0.884008560902747,0.160828730701366,-2.48912371038052
-1.15416398545348,-0.893492948340923,1.00504240381402
-0.688456589113345,-0.893492948340923,-0.159679634250826
-0.709507915653754,-0.893492948340923,1.00504240381402
NA,NA,NA
NA,NA,NA
-0.664776075570069,-0.893492948340923,-0.159679634250826
0.77957122249981,2.26947208878594,1.00504240381402
-0.535686449846185,-0.893492948340923,-0.159679634250826
0.436658263956362,-0.893492948340923,1.00504240381402
-0.905269695723208,-0.893492948340923,-1.32440167231567
0.589485130919669,0.160828730701366,-0.159679634250826
-0.87600567090904,-0.893492948340923,1.00504240381402
-0.139917619053512,1.21515040974365,1.00504240381402
-0.944183964623417,-0.893492948340923,1.00504240381402
2.99624789235264,-0.893492948340923,-0.159679634250826
1.99291551589603,0.160828730701366,-1.32440167231567
0.516131206953218,NA,-0.159679634250826
-0.527873341294865,-0.893492948340923,-1.32440167231567
NA,NA,NA
0.16514387941744,1.21515040974365,1.00504240381402
0.214616310508482,NA,1.00504240381402
-1.05213241322776,0.160828730701366,1.00504240381402
0.56229113823316,0.160828730701366,-0.159679634250826
-0.878262489869162,1.21515040974365,-0.159679634250826
0.648143218533054,-0.893492948340923,1.00504240381402
-0.369024349251953,0.160828730701366,1.00504240381402
0.378617285687775,0.160828730701366,-0.159679634250826
-1.17961661553895,-0.893492948340923,1.00504240381402
2.75719535027325,0.160828730701366,-1.32440167231567
-0.263753566352774,0.160828730701366,-0.159679634250826
1.90012398009824,-0.893492948340923,-0.159679634250826
-1.64096408021085,-0.893492948340923,1.00504240381402
0.730590579500894,0.160828730701366,1.00504240381402
0.620433790638725,0.160828730701366,-0.159679634250826
-0.773371181838196,-0.893492948340923,1.00504240381402
0.453991578608674,0.160828730701366,-0.159679634250826
-1.49560511198202,-0.893492948340923,1.00504240381402
0.631921149108223,0.160828730701366,-0.159679634250826
0.334202270421602,NA,1.00504240381402
0.0679817517132202,1.21515040974365,-0.159679634250826
0.807122227409749,-0.893492948340923,-2.48912371038052
