"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.872122203546276,-3.75,-0.70616585358254,0.519034249085875,-2.1650635094611,-0.519034249085875,-0.517549169506766,2.68439105478088,-0.277350098112614
0.892182316498955,0.25,-1.8360312193146,-1.14187534798892,-0.433012701892219,-0.519034249085875,-1.5526475085203,-0.48807110086925,3.32820117735137
0.0470004150363976,0.25,1.55356487788159,0.519034249085875,1.29903810567666,1.14187534798892,-0.517549169506766,NA,NA
0.060806259494341,0.25,0.423699512149524,0.519034249085875,-0.433012701892219,-0.519034249085875,-0.517549169506766,-0.48807110086925,-0.277350098112614
0.161654280333396,0.25,0.423699512149524,-1.14187534798892,-0.433012701892219,-0.519034249085875,-1.5526475085203,-0.48807110086925,-0.277350098112614
-0.349451637609455,0.25,-0.70616585358254,0.519034249085875,-0.433012701892219,1.14187534798892,-0.517549169506766,1.09815997695581,-0.277350098112614
-0.130660924952185,0.25,-0.70616585358254,-1.14187534798892,-0.433012701892219,-0.519034249085875,-0.517549169506766,-0.48807110086925,-0.277350098112614
-2.82291332887828,0.25,-0.70616585358254,0.519034249085875,-0.433012701892219,-0.519034249085875,1.5526475085203,NA,NA
0.136700012373285,0.25,0.423699512149524,0.519034249085875,1.29903810567666,1.14187534798892,1.5526475085203,1.09815997695581,-0.277350098112614
-0.747158779522506,0.25,0.423699512149524,0.519034249085875,-0.433012701892219,1.14187534798892,1.5526475085203,-0.48807110086925,-0.277350098112614
-0.0185799525542474,0.25,-0.70616585358254,0.519034249085875,-0.433012701892219,-0.519034249085875,0.517549169506766,-0.48807110086925,-0.277350098112614
-0.429350127718231,0.25,-0.70616585358254,0.519034249085875,1.29903810567666,1.14187534798892,0.517549169506766,-0.48807110086925,-0.277350098112614
0.522102261402065,0.25,0.423699512149524,0.519034249085875,-0.433012701892219,1.14187534798892,-0.517549169506766,-0.48807110086925,-0.277350098112614
1.10188911579508,0.25,-0.70616585358254,-2.80278494506372,-0.433012701892219,-0.519034249085875,0.517549169506766,-0.48807110086925,-0.277350098112614
1.39550805579769,0.25,1.55356487788159,0.519034249085875,1.29903810567666,-2.17994384616067,-0.517549169506766,NA,NA
1.05239423804996,0.25,1.55356487788159,0.519034249085875,1.29903810567666,-0.519034249085875,0.517549169506766,-0.48807110086925,-0.277350098112614
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
