"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num"
0.474559453529138,0.217132222355669,0.870628489550794,-0.533031375520095,0.0316286034601075
0.362970834910436,1.62849166766752,-2.08193769240407,-0.533031375520095,0.0316286034601075
-0.0251308677930459,0.217132222355669,0.870628489550794,-0.533031375520095,0.0316286034601075
0.0729228417789902,-1.19422722295618,-0.605654601426639,-1.6271484094824,0.0316286034601075
-0.452745685174704,-1.19422722295618,-2.08193769240407,-0.533031375520095,-1.20188693148409
NA,NA,NA,NA,NA
-0.426054460257689,0.217132222355669,0.870628489550794,1.65520269240451,1.2651441384043
-0.971138590604321,1.62849166766752,0.870628489550794,-0.533031375520095,0.0316286034601075
0.597583389507802,-1.19422722295618,-0.605654601426639,-0.533031375520095,-1.20188693148409
-1.82279131259366,0.217132222355669,0.870628489550794,0.561085658442205,0.0316286034601075
2.69284931049396,-1.19422722295618,-0.605654601426639,-0.533031375520095,0.0316286034601075
1.54002973387399,-1.19422722295618,-0.605654601426639,-1.6271484094824,-1.20188693148409
0.0660747882342618,0.217132222355669,0.870628489550794,0.561085658442205,-1.20188693148409
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.966593145599117,-1.19422722295618,0.870628489550794,1.65520269240451,1.2651441384043
-0.297371968699038,1.62849166766752,-2.08193769240407,1.65520269240451,1.2651441384043
NA,NA,NA,NA,NA
-0.499057899962293,-1.19422722295618,0.870628489550794,0.561085658442205,1.2651441384043
-0.768036193506426,1.62849166766752,0.870628489550794,1.65520269240451,1.2651441384043
1.83101882528202,0.217132222355669,-0.605654601426639,-0.533031375520095,0.0316286034601075
0.726649260610957,0.217132222355669,-0.605654601426639,0.561085658442205,-1.20188693148409
NA,NA,NA,NA,NA
-0.435625508577454,-1.19422722295618,0.870628489550794,-0.533031375520095,0.0316286034601075
-0.534711086479865,1.62849166766752,0.870628489550794,1.65520269240451,1.2651441384043
-0.20916877579269,0.217132222355669,0.870628489550794,-0.533031375520095,0.0316286034601075
-0.220200435646511,0.217132222355669,-0.605654601426639,-1.6271484094824,-1.20188693148409
-0.410700645830003,0.217132222355669,-0.605654601426639,0.561085658442205,0.0316286034601075
1.17211515865292,0.217132222355669,0.870628489550794,0.561085658442205,1.2651441384043
-0.747538571755751,0.217132222355669,0.870628489550794,-0.533031375520095,-1.20188693148409
NA,NA,NA,NA,NA
-1.07331618372172,-1.19422722295618,-0.605654601426639,0.561085658442205,0.0316286034601075
-1.37148057523139,0.217132222355669,0.870628489550794,0.561085658442205,0.0316286034601075
0.520087024450174,0.217132222355669,0.870628489550794,0.561085658442205,1.2651441384043
NA,NA,NA,NA,NA
-1.27740504275538,0.217132222355669,0.870628489550794,-0.533031375520095,1.2651441384043
0.415895844699393,0.217132222355669,-0.605654601426639,-1.6271484094824,-1.20188693148409
0.828691895239718,-1.19422722295618,-2.08193769240407,0.561085658442205,-1.20188693148409
-0.0213903424244723,0.217132222355669,0.870628489550794,-0.533031375520095,0.0316286034601075
-0.713157319847816,-1.19422722295618,-0.605654601426639,0.561085658442205,1.2651441384043
0.979257405725914,-1.19422722295618,-0.605654601426639,-0.533031375520095,-1.20188693148409
0.698228703774664,-1.19422722295618,-0.605654601426639,-1.6271484094824,-1.20188693148409
NA,NA,NA,NA,NA
-0.971465815793514,1.62849166766752,0.870628489550794,1.65520269240451,1.2651441384043
NA,NA,NA,NA,NA
-0.243630049793712,1.62849166766752,-0.605654601426639,0.561085658442205,-1.20188693148409
1.46627985577745,0.217132222355669,-0.605654601426639,-0.533031375520095,-1.20188693148409
NA,NA,NA,NA,NA
-1.91969013989944,0.217132222355669,0.870628489550794,-0.533031375520095,1.2651441384043
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
