"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.598754449350739,0.393397896234721,0.393397896234721,0.248993381013931,-0.591312395989083,1.20267558860591,0.0779043920738006,0.0779043920738006,-0.963624111659432,0,0.312640945658523,-0.467426352442802,-0.526234811584218
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.893076087572212,-2.36038737740833,-2.36038737740833,-0.829977936713103,-0.591312395989083,-0.668153104781061,0.0779043920738006,0.0779043920738006,-0.963624111659432,1.2747548783982,0.312640945658523,-0.467426352442802,1.75411603861406
1.18081729143902,0.393397896234721,0.393397896234721,NA,NA,-0.668153104781061,0.0779043920738006,0.0779043920738006,-0.963624111659432,0,-0.781602364146308,1.16856588110701,NA
-0.559502242094735,0.393397896234721,0.393397896234721,1.32796469874096,0.946099833582532,1.20267558860591,1.16856588110701,1.16856588110701,0.963624111659432,0,0.312640945658523,-0.467426352442802,-0.526234811584218
-0.216104899926673,-2.36038737740833,-2.36038737740833,0.248993381013931,0.177393718796725,0.267261241912424,-2.10341858599261,0.0779043920738006,0.963624111659432,0,0.312640945658523,-0.467426352442802,-0.526234811584218
-1.65400471479041,0.393397896234721,0.393397896234721,-0.829977936713103,-1.36001851077489,1.20267558860591,1.16856588110701,1.16856588110701,0.963624111659432,0,0.312640945658523,-0.467426352442802,1.75411603861406
0.322354200371142,0.393397896234721,0.393397896234721,0.248993381013931,0.946099833582532,-1.60356745147455,0.0779043920738006,1.16856588110701,-0.963624111659432,0,0.312640945658523,-0.467426352442802,1.75411603861406
-0.759980971118569,0.393397896234721,0.393397896234721,-0.829977936713103,0.946099833582532,1.20267558860591,1.16856588110701,1.16856588110701,0.963624111659432,1.2747548783982,1.40688425546335,1.16856588110701,-0.526234811584218
0.38363901081985,0.393397896234721,0.393397896234721,0.248993381013931,-0.591312395989083,0.267261241912424,-1.01275709695941,-1.01275709695941,-0.963624111659432,0,0.312640945658523,-0.467426352442802,-0.526234811584218
-0.205722125227258,0.393397896234721,0.393397896234721,-0.829977936713103,-1.36001851077489,0.267261241912424,0.0779043920738006,0.0779043920738006,0.963624111659432,0,1.40688425546335,1.16856588110701,-0.526234811584218
0.271394498587186,0.393397896234721,0.393397896234721,-1.90894925444014,0.946099833582532,-0.668153104781061,-1.01275709695941,-2.10341858599261,0.963624111659432,-2.54950975679639,-1.87584567395114,-0.467426352442802,-0.526234811584218
-0.311357557985179,0.393397896234721,0.393397896234721,0.248993381013931,-1.36001851077489,-1.60356745147455,0.0779043920738006,0.0779043920738006,0.963624111659432,1.2747548783982,-1.87584567395114,-2.10341858599261,-0.526234811584218
0.600688678386459,0.393397896234721,0.393397896234721,1.32796469874096,0.946099833582532,-0.668153104781061,1.16856588110701,-1.01275709695941,-0.963624111659432,-1.2747548783982,0.312640945658523,1.16856588110701,-0.526234811584218
2.43960936846211,0.393397896234721,0.393397896234721,1.32796469874096,0.946099833582532,0.267261241912424,-1.01275709695941,-1.01275709695941,-0.963624111659432,0,-0.781602364146308,1.16856588110701,-0.526234811584218
