"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.703465790171091,-0.20835271227699,0.483045891539648,1.16840666266212,0.354235268547085,0.969887836143006,-0.991561030552797,1.04673405118638,0.540061724867322,-0.0947330933431345,-0.20835271227699,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1100769729291,1.35429262980044,0.483045891539648,2.42027094408582,1.34609402047892,0.969887836143006,NA,1.04673405118638,-2.70030862433661,1.32626330680388,1.35429262980044,3.61478445646026
-0.465164915040154,1.35429262980044,0.483045891539648,-0.0834576187615803,-1.62948223531659,-0.84865185662513,-2.14838223286439,-0.697822700790917,0.540061724867322,-0.0947330933431345,-1.77099805435442,-0.258198889747161
-0.987252255586651,-0.20835271227699,-1.93218356615859,-1.33532190018528,0.354235268547085,0.0606179897589381,0.165260171758799,0.17445567519773,0.540061724867322,-0.0947330933431345,-0.20835271227699,-0.258198889747161
0.949622346635945,-0.20835271227699,0.483045891539648,-1.33532190018528,0.354235268547085,0.969887836143006,0.165260171758799,1.04673405118638,0.540061724867322,-0.0947330933431345,-0.20835271227699,-0.258198889747161
-0.654780934463298,1.35429262980044,0.483045891539648,-0.0834576187615803,-0.637623483384753,0.0606179897589381,0.165260171758799,0.17445567519773,0.540061724867322,-0.0947330933431345,-0.20835271227699,-0.258198889747161
-1.22362294774793,-1.77099805435442,0.483045891539648,-0.0834576187615803,NA,0.969887836143006,1.3220813740704,1.04673405118638,0.540061724867322,-0.0947330933431345,1.35429262980044,-0.258198889747161
1.94700434611376,1.35429262980044,0.483045891539648,1.16840666266212,0.354235268547085,0.969887836143006,0.165260171758799,0.17445567519773,0.540061724867322,1.32626330680388,1.35429262980044,-0.258198889747161
-1.51997095783179,-0.20835271227699,-1.93218356615859,-1.33532190018528,0.354235268547085,-1.7579217030092,0.165260171758799,-1.57010107677956,0.540061724867322,-0.0947330933431345,-1.77099805435442,-0.258198889747161
0.688001559731309,-0.20835271227699,0.483045891539648,-0.0834576187615803,1.34609402047892,0.0606179897589381,0.165260171758799,0.17445567519773,0.540061724867322,-0.0947330933431345,-0.20835271227699,-0.258198889747161
-0.961656961848068,-0.20835271227699,0.483045891539648,-0.0834576187615803,-1.62948223531659,-1.7579217030092,1.3220813740704,-1.57010107677956,0.540061724867322,-0.0947330933431345,-0.20835271227699,-0.258198889747161
-0.157744480188345,-0.20835271227699,-1.93218356615859,-0.0834576187615803,-0.637623483384753,-0.84865185662513,-0.991561030552797,-0.697822700790917,0.540061724867322,-0.0947330933431345,-0.20835271227699,-0.258198889747161
-0.00687499158008069,-1.77099805435442,0.483045891539648,-0.0834576187615803,-0.637623483384753,-0.84865185662513,-0.991561030552797,-1.57010107677956,-1.08012344973464,-0.0947330933431345,-0.20835271227699,-0.258198889747161
0.819678000766757,-0.20835271227699,0.483045891539648,-0.0834576187615803,-0.637623483384753,0.0606179897589381,0.165260171758799,0.17445567519773,-1.08012344973464,1.32626330680388,1.35429262980044,-0.258198889747161
-0.24078057206165,-0.20835271227699,0.483045891539648,-0.0834576187615803,1.34609402047892,0.969887836143006,1.3220813740704,1.04673405118638,-1.08012344973464,-2.93672589363716,-0.20835271227699,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
