"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.697022199400284,0.790569415042095,0.968245836551854,0.559016994374947,0.605679639815436,0.465130254709532,-0.0834576187615803,-0.881917103688197,0.769037802656145,-0.33383047504632,0.980425508243839,0.155043418236511,2.59402444437286,NA
-0.80711776417668,-0.790569415042095,-0.322748612183951,-1.67705098312484,-1.00946606635906,-2.01556443707464,-0.0834576187615803,0,0.769037802656145,0.91803380637738,0.108936167582649,-1.08530392765557,-0.563918357472361,-0.267261241912424
1.10917252118263,2.37170824512628,0.968245836551854,0.559016994374947,0.605679639815436,0.465130254709532,-0.0834576187615803,0,0.769037802656145,0.91803380637738,0.980425508243839,-1.08530392765557,1.01505304345025,-0.267261241912424
-0.876555564790543,-0.790569415042095,-1.61374306091976,-1.67705098312484,0.605679639815436,0.465130254709532,-1.33532190018528,-0.881917103688197,0.769037802656145,0.91803380637738,-0.762553173078541,0.155043418236511,-0.563918357472361,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.12925638455275,0.790569415042095,0.968245836551854,0.559016994374947,0.605679639815436,0.465130254709532,1.16840666266212,1.76383420737639,0.769037802656145,0.91803380637738,0.108936167582649,1.39539076412859,1.01505304345025,-0.267261241912424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.89993247863866,-0.790569415042095,-0.322748612183951,0.559016994374947,-1.00946606635906,0.465130254709532,-1.33532190018528,-0.881917103688197,0.769037802656145,-0.33383047504632,-1.63404251373973,0.155043418236511,-0.563918357472361,-0.267261241912424
-0.23409391001649,-0.790569415042095,0.968245836551854,0.559016994374947,-1.00946606635906,-2.01556443707464,-1.33532190018528,-0.881917103688197,0.769037802656145,-1.58569475647002,0.980425508243839,0.155043418236511,-0.563918357472361,-0.267261241912424
-0.71829886493134,-0.790569415042095,-0.322748612183951,0.559016994374947,0.605679639815436,0.465130254709532,1.16840666266212,0.881917103688197,-0.672908077324126,-0.33383047504632,0.980425508243839,1.39539076412859,-0.563918357472361,-0.267261241912424
-0.978886199754712,-0.790569415042095,-1.61374306091976,-1.67705098312484,-1.00946606635906,-2.01556443707464,1.16840666266212,0.881917103688197,0.769037802656145,-1.58569475647002,-1.63404251373973,0.155043418236511,-0.563918357472361,-0.267261241912424
0.0275831925932391,0.790569415042095,-1.61374306091976,0.559016994374947,0.605679639815436,0.465130254709532,NA,NA,NA,NA,0.108936167582649,0.155043418236511,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.448585437310801,0.790569415042095,0.968245836551854,0.559016994374947,0.605679639815436,0.465130254709532,1.16840666266212,-0.881917103688197,0.769037802656145,0.91803380637738,0.980425508243839,0.155043418236511,-0.563918357472361,-0.267261241912424
-1.36345979222218,-0.790569415042095,0.968245836551854,0.559016994374947,0.605679639815436,0.465130254709532,-1.33532190018528,-0.881917103688197,-0.672908077324126,-1.58569475647002,-1.63404251373973,1.39539076412859,NA,3.47439614486152
-0.399853249634675,-0.790569415042095,-0.322748612183951,0.559016994374947,0.605679639815436,0.465130254709532,-0.0834576187615803,-0.881917103688197,-1.39388101731426,-0.33383047504632,0.108936167582649,0.155043418236511,-0.563918357472361,-0.267261241912424
1.59146060865715,0.790569415042095,0.968245836551854,0.559016994374947,0.605679639815436,0.465130254709532,1.16840666266212,0.881917103688197,-1.39388101731426,-0.33383047504632,0.980425508243839,-2.32565127354766,-0.563918357472361,-0.267261241912424
0.332162215223302,0.790569415042095,-0.322748612183951,-1.67705098312484,-2.62461177253356,0.465130254709532,-0.0834576187615803,0,-1.39388101731426,0.91803380637738,-0.762553173078541,0.155043418236511,-0.563918357472361,-0.267261241912424
1.84012613986673,-0.790569415042095,-0.322748612183951,0.559016994374947,0.605679639815436,0.465130254709532,-0.0834576187615803,1.76383420737639,-1.39388101731426,0.91803380637738,0.108936167582649,-1.08530392765557,1.01505304345025,-0.267261241912424
