"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num"
-0.48856509583567,-2.04767184100579,1.11535218748754,1.0654469582394,1.03609455583557,-1.03609455583557,0.291647914188641,0.189790893328406
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,-1.0465878298474,-0.176108240129612,0.197304992266556,-0.163593877237196,0.163593877237196,-0.77772777116971,-0.854059019977829
-1.35106281435229,-0.0455038186890175,1.11535218748754,1.0654469582394,1.03609455583557,1.36328231030997,1.36102359954699,1.23364080663464
-1.37690114496583,-0.0455038186890175,-0.176108240129612,1.0654469582394,-0.163593877237196,1.36328231030997,1.36102359954699,0.189790893328406
NA,NA,NA,NA,NA,NA,NA,NA
-0.47201001080941,-1.0465878298474,1.11535218748754,1.0654469582394,1.03609455583557,1.36328231030997,1.36102359954699,0.189790893328406
NA,NA,NA,NA,NA,NA,NA,NA
-0.27931029288623,NA,NA,NA,NA,NA,NA,NA
-0.628430716760281,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,0.955580192469368,1.11535218748754,1.0654469582394,1.03609455583557,-1.03609455583557,-0.77772777116971,-0.854059019977829
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.12240430728618,0.955580192469368,-0.176108240129612,1.0654469582394,-0.163593877237196,1.36328231030997,1.36102359954699,1.23364080663464
-0.732062443922596,-0.0455038186890175,-0.176108240129612,0.197304992266556,-0.163593877237196,0.163593877237196,0.291647914188641,-0.854059019977829
1.03276575401965,0.955580192469368,-1.46756866774677,-1.53897893967914,-2.56297074338274,-1.03609455583557,-0.77772777116971,-1.89790893328406
-0.164767631912682,-1.0465878298474,-0.176108240129612,0.197304992266556,-0.163593877237196,0.163593877237196,0.291647914188641,0.189790893328406
-0.356082954436079,-0.0455038186890175,-1.46756866774677,-1.53897893967914,-0.163593877237196,0.163593877237196,-0.77772777116971,0.189790893328406
-1.11451501675015,-0.0455038186890175,1.11535218748754,-1.53897893967914,-1.36328231030997,0.163593877237196,-0.77772777116971,-0.854059019977829
1.60073774302254,0.955580192469368,-0.176108240129612,-1.53897893967914,-0.163593877237196,-1.03609455583557,-0.77772777116971,1.23364080663464
-0.675746033283536,-1.0465878298474,-0.176108240129612,-0.67083697370629,-0.163593877237196,0.163593877237196,-0.77772777116971,-1.89790893328406
NA,NA,NA,NA,NA,NA,NA,NA
-0.884174461777743,-2.04767184100579,1.11535218748754,1.0654469582394,1.03609455583557,1.36328231030997,1.36102359954699,1.23364080663464
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.822288317129506,0.955580192469368,1.11535218748754,-0.67083697370629,1.03609455583557,-1.03609455583557,-0.77772777116971,0.189790893328406
1.85401367227144,-0.0455038186890175,-0.176108240129612,0.197304992266556,-0.163593877237196,1.36328231030997,1.36102359954699,1.23364080663464
1.18846416476753,-0.0455038186890175,-0.176108240129612,-0.67083697370629,-1.36328231030997,-1.03609455583557,-0.77772777116971,0.189790893328406
NA,NA,NA,NA,NA,NA,NA,NA
0.538489167209365,0.955580192469368,1.11535218748754,1.0654469582394,1.03609455583557,0.163593877237196,0.291647914188641,0.189790893328406
0.0777102375750036,0.955580192469368,-1.46756866774677,-0.67083697370629,-1.36328231030997,-1.03609455583557,-0.77772777116971,-0.854059019977829
-0.957097402522905,0.955580192469368,-1.46756866774677,0.197304992266556,1.03609455583557,-1.03609455583557,0.291647914188641,-0.854059019977829
1.24385265693419,0.955580192469368,-1.46756866774677,-0.67083697370629,-0.163593877237196,-1.03609455583557,-1.84710345652806,1.23364080663464
NA,NA,NA,NA,NA,NA,NA,NA
