"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num"
NA,NA,NA
-0.911695892893375,-1.49563635439072,-0.089452187771158
-1.12729160378624,-1.49563635439072,-1.27022106635044
NA,NA,NA
-1.77072120146509,-1.49563635439072,-1.27022106635044
0.475734160014496,1.25310072935439,1.09131669080813
-0.237567576729336,-1.49563635439072,-1.27022106635044
-0.827949275902034,-0.121267812518167,1.09131669080813
0.378565166668841,-0.121267812518167,-0.089452187771158
1.11695976755793,-1.49563635439072,-1.27022106635044
-0.28492208881788,-1.49563635439072,1.09131669080813
-0.400278264751366,1.25310072935439,1.09131669080813
-0.982167522102335,-0.121267812518167,-1.27022106635044
NA,NA,NA
-0.725463634040097,-0.121267812518167,1.09131669080813
NA,NA,NA
-0.867456251623327,-0.121267812518167,-0.089452187771158
-0.0288897158008236,1.25310072935439,-0.089452187771158
0.214054922109164,-0.121267812518167,-0.089452187771158
-2.07524278548909,-0.121267812518167,-1.27022106635044
0.826881117138283,-0.121267812518167,2.27208556938741
0.890270894415702,1.25310072935439,-0.089452187771158
NA,NA,NA
NA,NA,NA
-0.804361231376704,1.25310072935439,2.27208556938741
-1.37670309630736,-1.49563635439072,-1.27022106635044
0.00316641361929663,-1.49563635439072,-0.089452187771158
0.36486687922968,1.25310072935439,1.09131669080813
0.331078793297876,-0.121267812518167,-0.089452187771158
0.2732383727487,-0.121267812518167,-0.089452187771158
-1.20624903750406,-0.121267812518167,1.09131669080813
2.10522017497779,1.25310072935439,2.27208556938741
0.713651375344934,1.25310072935439,-0.089452187771158
0.485859943969063,-1.49563635439072,-1.27022106635044
1.21363122390796,1.25310072935439,-0.089452187771158
0.144836558362219,1.25310072935439,1.09131669080813
0.112767134203281,1.25310072935439,-0.089452187771158
0.606654673731943,-0.121267812518167,-0.089452187771158
1.19486116457142,1.25310072935439,1.09131669080813
0.848231924624628,-0.121267812518167,NA
1.55861050832666,-0.121267812518167,1.09131669080813
0.985326748360037,1.25310072935439,-0.089452187771158
0.703205351100751,1.25310072935439,1.09131669080813
-0.928166646259033,-0.121267812518167,1.09131669080813
NA,NA,NA
0.96011644400306,1.25310072935439,-0.089452187771158
0.180375446751654,1.25310072935439,-0.089452187771158
0.604869518151924,-0.121267812518167,1.09131669080813
NA,NA,NA
NA,NA,NA
0.332919340270786,1.25310072935439,1.09131669080813
NA,NA,NA
NA,NA,NA
2.57238705943549,-0.121267812518167,1.09131669080813
0.15953878965618,-1.49563635439072,-1.27022106635044
-1.49152961467354,-0.121267812518167,-0.089452187771158
-0.476493160789823,-0.121267812518167,-1.27022106635044
-0.0853372660738762,-0.121267812518167,-1.27022106635044
0.181433675780532,-1.49563635439072,-0.089452187771158
1.63350122022071,-0.121267812518167,-0.089452187771158
0.263545844420223,1.25310072935439,-0.089452187771158
NA,NA,NA
-1.59908479588217,-0.121267812518167,NA
-0.761758230782862,-0.121267812518167,-1.27022106635044
-0.452429723758191,-0.121267812518167,-1.27022106635044
-1.46901973122878,1.25310072935439,-1.27022106635044
-1.28232096984583,-0.121267812518167,-1.27022106635044
-1.28672012047923,NA,NA
-0.815182887303391,-0.121267812518167,-1.27022106635044
-0.326137750229661,-0.121267812518167,-0.089452187771158
NA,NA,NA
0.0358153757574432,-0.121267812518167,-0.089452187771158
0.482989969882533,-0.121267812518167,1.09131669080813
1.91183182685413,1.25310072935439,-0.089452187771158
NA,NA,NA
NA,NA,NA
1.2079267350761,1.25310072935439,-0.089452187771158
NA,NA,NA
-0.547855698404039,-1.49563635439072,-1.27022106635044
NA,NA,NA
NA,NA,NA
-0.0704123227634029,-0.121267812518167,-0.089452187771158
0.70514119379607,-1.49563635439072,1.09131669080813
NA,NA,NA
1.07518452033169,-1.49563635439072,-0.089452187771158
-1.04595067078939,-0.121267812518167,-0.089452187771158
NA,NA,NA
0.00494267922267956,-0.121267812518167,-0.089452187771158
-1.59483414003952,-1.49563635439072,-1.27022106635044
NA,NA,NA
NA,NA,NA
