"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num"
-0.0774164121200891,-0.658280588604383,0.267261241912425,-1.46761806960554,1.01813769273646,0.248993381013931,0.267261241912425,1.04083299973307,0.393397896234721,0.393397896234721
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.793837763139275,1.97484176581315,0.267261241912425,-0.0978412046403697,-0.0925579720669508,-0.829977936713103,-0.979957887012223,-1.04083299973307,0.393397896234721,0.393397896234721
0.25310637136972,0.658280588604383,0.267261241912425,1.2719356603248,-0.0925579720669508,-0.829977936713103,-0.979957887012223,-1.04083299973307,0.393397896234721,-0.983494740586804
-1.7184885914624,-0.658280588604383,0.267261241912425,-0.0978412046403697,1.01813769273646,1.32796469874096,1.51448037083707,1.04083299973307,-2.36038737740833,-0.983494740586804
1.60357105461213,1.97484176581315,-3.47439614486152,1.2719356603248,-0.0925579720669508,-1.90894925444014,-0.979957887012223,-1.04083299973307,0.393397896234721,0.393397896234721
1.51954047362142,0.658280588604383,0.267261241912425,-0.0978412046403697,-1.20325363687036,-0.829977936713103,-0.979957887012223,-1.04083299973307,0.393397896234721,-0.983494740586804
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.56150261363601,-0.658280588604383,0.267261241912425,-0.0978412046403697,-0.0925579720669508,0.248993381013931,0.267261241912425,-1.04083299973307,0.393397896234721,0.393397896234721
-1.09293946993255,-0.658280588604383,0.267261241912425,-0.0978412046403697,1.01813769273646,1.32796469874096,1.51448037083707,1.04083299973307,0.393397896234721,0.393397896234721
0.736687537053244,-0.658280588604383,0.267261241912425,-0.0978412046403697,-0.0925579720669508,0.248993381013931,0.267261241912425,1.04083299973307,0.393397896234721,0.393397896234721
0.257405479044411,-0.658280588604383,0.267261241912425,1.2719356603248,NA,0.248993381013931,-0.979957887012223,0,0.393397896234721,1.77029053305625
-1.16370670495241,-0.658280588604383,0.267261241912425,-1.46761806960554,-2.31394930167377,NA,0.267261241912425,1.04083299973307,0.393397896234721,-0.983494740586804
-0.928507194272767,0.658280588604383,0.267261241912425,-0.0978412046403697,NA,-0.829977936713103,-0.979957887012223,-1.04083299973307,-2.36038737740833,-0.983494740586804
0.0168486294071035,-0.658280588604383,0.267261241912425,-1.46761806960554,1.01813769273646,0.248993381013931,0.267261241912425,0,0.393397896234721,-0.983494740586804
0.361563678128914,-0.658280588604383,0.267261241912425,1.2719356603248,-0.0925579720669508,1.32796469874096,1.51448037083707,1.04083299973307,0.393397896234721,1.77029053305625
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
