"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
-0.513876554936305,-0.658280588604383,0.267261241912425,-1.46761806960554,-0.556596612684486,0.0806259369670167,1.01813769273646,1.40688425546335,0.248993381013931,0.267261241912425,1.04083299973307,0.393397896234721,0.393397896234721,2.10341858599261
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.925091346154486,1.97484176581315,0.267261241912425,-0.0978412046403697,-0.556596612684486,-0.967511243604198,-0.0925579720669508,-0.781602364146308,-0.829977936713103,-0.979957887012223,-1.04083299973307,0.393397896234721,0.393397896234721,-1.16856588110701
0.397997234267827,0.658280588604383,0.267261241912425,1.2719356603248,-0.556596612684486,-0.967511243604198,-0.0925579720669508,-0.781602364146308,-0.829977936713103,-0.979957887012223,-1.04083299973307,0.393397896234721,-0.983494740586804,0.467426352442802
-1.33421901999044,-0.658280588604383,0.267261241912425,-0.0978412046403697,-0.556596612684486,0.0806259369670167,1.01813769273646,-0.781602364146308,1.32796469874096,1.51448037083707,1.04083299973307,-2.36038737740833,-0.983494740586804,0.467426352442802
1.80273897736125,1.97484176581315,-3.47439614486152,1.2719356603248,-0.556596612684486,-0.967511243604198,-0.0925579720669508,-0.781602364146308,-1.90894925444014,-0.979957887012223,-1.04083299973307,0.393397896234721,0.393397896234721,-1.16856588110701
0.563835088685195,0.658280588604383,0.267261241912425,-0.0978412046403697,0.477082810872417,1.12876311753823,-1.20325363687036,0.312640945658523,-0.829977936713103,-0.979957887012223,-1.04083299973307,0.393397896234721,-0.983494740586804,0.467426352442802
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.442088711727843,-0.658280588604383,0.267261241912425,-0.0978412046403697,-0.556596612684486,-2.01564842417541,-0.0925579720669508,0.312640945658523,0.248993381013931,0.267261241912425,-1.04083299973307,0.393397896234721,0.393397896234721,-1.16856588110701
-0.227340396607726,-0.658280588604383,0.267261241912425,-0.0978412046403697,-0.556596612684486,0.0806259369670167,1.01813769273646,1.40688425546335,1.32796469874096,1.51448037083707,1.04083299973307,0.393397896234721,0.393397896234721,0.467426352442802
0.151084191169706,-0.658280588604383,0.267261241912425,-0.0978412046403697,-0.556596612684486,0.0806259369670167,-0.0925579720669508,1.40688425546335,0.248993381013931,0.267261241912425,1.04083299973307,0.393397896234721,0.393397896234721,0.467426352442802
0.520756971528797,-0.658280588604383,0.267261241912425,1.2719356603248,NA,NA,NA,-0.781602364146308,0.248993381013931,-0.979957887012223,0,0.393397896234721,1.77029053305625,0.467426352442802
-1.53483787677865,-0.658280588604383,0.267261241912425,-1.46761806960554,0.477082810872417,1.12876311753823,-2.31394930167377,1.40688425546335,NA,0.267261241912425,1.04083299973307,0.393397896234721,-0.983494740586804,0.467426352442802
-1.73308190639724,0.658280588604383,0.267261241912425,-0.0978412046403697,1.51076223442932,1.12876311753823,NA,-0.781602364146308,-0.829977936713103,-0.979957887012223,-1.04083299973307,-2.36038737740833,-0.983494740586804,-1.16856588110701
-0.134904839318494,-0.658280588604383,0.267261241912425,-1.46761806960554,2.54444165798622,1.12876311753823,1.01813769273646,-0.781602364146308,0.248993381013931,0.267261241912425,0,0.393397896234721,-0.983494740586804,0.467426352442802
0.674668073133756,-0.658280588604383,0.267261241912425,1.2719356603248,-0.556596612684486,0.0806259369670167,-0.0925579720669508,-0.781602364146308,1.32796469874096,1.51448037083707,1.04083299973307,0.393397896234721,1.77029053305625,-1.16856588110701
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
