"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.143544357129963,0.571651797613399,-0.644627365358698,-1.64472508550418,-1.67071520679767,-1.78971918958334,0.0572953278710966,-1.95761540260495,-1.5476680174815
-0.146332185064403,0.571651797613399,-0.644627365358698,-0.417707958223285,-0.498720957253036,-1.78971918958334,1.37508786890631,-1.95761540260495,1.17622769328594
NA,NA,NA,NA,NA,NA,NA,NA,NA
6.70978418024587,0.571651797613399,0.590908418245473,0.809309169057614,-0.498720957253036,0.213061808283732,0.0572953278710966,1.30507693506996,-0.18572016209778
-0.147595632359163,1.91503352200489,0.590908418245473,-0.417707958223285,1.84526754183623,1.21445230721727,0.0572953278710966,1.30507693506996,1.17622769328594
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.143767296171681,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,0.213061808283732,-1.26049721316412,0.217512822511661,-0.18572016209778
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.145768418660755,-0.771729926778089,NA,0.809309169057614,-0.498720957253036,-0.788328690649806,1.37508786890631,0.217512822511661,-0.18572016209778
-0.146714313633591,-0.771729926778089,0.590908418245473,-0.417707958223285,-1.67071520679767,-0.788328690649806,0.0572953278710966,-0.870051290046643,-0.18572016209778
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.146246146094606,1.91503352200489,1.82644420184964,2.03632629633851,1.84526754183623,1.21445230721727,1.37508786890631,1.30507693506996,1.17622769328594
-0.147064602147163,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,0.0572953278710966,-0.870051290046643,-0.18572016209778
-0.145032097707191,0.571651797613399,-0.644627365358698,-0.417707958223285,-0.498720957253036,-1.78971918958334,-1.26049721316412,-1.95761540260495,1.17622769328594
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.147413568811794,1.91503352200489,1.82644420184964,2.03632629633851,1.84526754183623,1.21445230721727,1.37508786890631,1.30507693506996,1.17622769328594
-0.146610123520712,-0.771729926778089,-0.644627365358698,-1.64472508550418,-0.498720957253036,-0.788328690649806,1.37508786890631,0.217512822511661,-0.18572016209778
-0.147228529977454,0.571651797613399,0.590908418245473,0.809309169057614,0.673273292291599,1.21445230721727,1.37508786890631,1.30507693506996,NA
-0.145427700820653,-0.771729926778089,1.82644420184964,2.03632629633851,1.84526754183623,1.21445230721727,0.0572953278710966,-0.870051290046643,1.17622769328594
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.147479224767334,0.571651797613399,1.82644420184964,2.03632629633851,1.84526754183623,1.21445230721727,1.37508786890631,1.30507693506996,1.17622769328594
-0.148150313938467,0.571651797613399,0.590908418245473,0.809309169057614,0.673273292291599,0.213061808283732,NA,NA,NA
-0.144956527114693,0.571651797613399,0.590908418245473,0.809309169057614,-0.498720957253036,0.213061808283732,0.0572953278710966,1.30507693506996,NA
-0.146324938790135,0.571651797613399,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,0.0572953278710966,-1.95761540260495,-0.18572016209778
-0.145468853983071,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-1.78971918958334,0.0572953278710966,-1.95761540260495,-1.5476680174815
-0.146619148208837,1.91503352200489,1.82644420184964,0.809309169057614,1.84526754183623,0.213061808283732,0.0572953278710966,0.217512822511661,-0.18572016209778
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.146321247803781,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,0.213061808283732,-1.26049721316412,0.217512822511661,-0.18572016209778
-0.148065348489747,1.91503352200489,1.82644420184964,2.03632629633851,1.84526754183623,1.21445230721727,1.37508786890631,0.217512822511661,1.17622769328594
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.147377238781221,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,0.0572953278710966,0.217512822511661,-2.90961587286522
