"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num"
0.327873239725648,-1.0978875820671,0.234834109156931,0,-0.0834576187615803,-0.449223554371097,-0.788810637746615,-0.683130051063973,-0.440210530013156,-1.23065812775233,-0.212511859251621,0,0.30175637618633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0833061262797522,-1.0978875820671,-0.704502327470793,0.75955452531275,-0.0834576187615803,0.39307061007471,-0.788810637746615,-0.683130051063973,-0.440210530013156,-0.428055000957331,-0.212511859251621,1,0.30175637618633
1.18715070874384,-1.0978875820671,1.17417054578466,0.75955452531275,-1.33532190018528,-1.2915177188169,0.197202659436654,-0.683130051063973,-1.38351880861277,-1.23065812775233,-0.212511859251621,-1,1.43334278688507
1.69791153519666,0.07319250547114,0.234834109156931,0.75955452531275,-0.0834576187615803,-0.449223554371097,-0.788810637746615,-0.683130051063973,-0.440210530013156,-0.428055000957331,-1.27507115550972,0,-0.829830034512407
-0.486056246417124,-1.0978875820671,-0.704502327470793,0.75955452531275,-1.33532190018528,-1.2915177188169,-0.788810637746615,-0.683130051063973,-0.440210530013156,-1.23065812775233,-0.212511859251621,0,-0.829830034512407
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.290226635054057,0.07319250547114,1.17417054578466,0.75955452531275,-0.0834576187615803,0.39307061007471,-0.788810637746615,-0.683130051063973,-0.440210530013156,-0.428055000957331,-0.212511859251621,1,0.30175637618633
-0.443639868559825,1.24427259300938,1.17417054578466,-1.5191090506255,1.16840666266212,1.23536477452052,0.197202659436654,0.341565025531987,-0.440210530013156,0.374548125837665,0.850047437006483,1,0.30175637618633
0.2941259796953,1.24427259300938,1.17417054578466,-1.5191090506255,-1.33532190018528,-1.2915177188169,1.18321595661992,0.341565025531987,-0.440210530013156,1.17715125263266,0.850047437006483,0,1.43334278688507
-0.646428744876772,1.24427259300938,1.17417054578466,-1.5191090506255,1.16840666266212,0.39307061007471,1.18321595661992,1.36626010212795,1.44640602718608,1.17715125263266,0.850047437006483,-1,0.30175637618633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.47840585033381,1.24427259300938,-0.704502327470793,-0.75955452531275,-0.0834576187615803,1.23536477452052,1.18321595661992,1.36626010212795,1.44640602718608,1.17715125263266,0.850047437006483,1,0.30175637618633
-1.68330622402447,1.24427259300938,-0.704502327470793,-1.5191090506255,1.16840666266212,1.23536477452052,1.18321595661992,1.36626010212795,1.44640602718608,1.17715125263266,0.850047437006483,2,0.30175637618633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.02926373867718,-1.0978875820671,0.234834109156931,0.75955452531275,-1.33532190018528,-0.449223554371097,-0.788810637746615,-0.683130051063973,-0.440210530013156,-0.428055000957331,-1.27507115550972,-1,0.30175637618633
1.05567017860457,0.07319250547114,0.234834109156931,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.971688579759982,0.07319250547114,-1.64383876409852,0.75955452531275,1.16840666266212,1.23536477452052,1.18321595661992,1.36626010212795,1.44640602718608,1.17715125263266,0.850047437006483,-1,-1.96141644521114
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.801014287317643,-1.0978875820671,-0.704502327470793,0.75955452531275,-0.0834576187615803,0.39307061007471,0.197202659436654,0.341565025531987,0.503097748586463,0.374548125837665,0.850047437006483,-1,0.30175637618633
-0.890404662763161,0.07319250547114,-1.64383876409852,0.75955452531275,1.16840666266212,-1.2915177188169,-1.77482393492988,-1.70782512765993,-1.38351880861277,-1.23065812775233,-2.33763045176783,-1,-1.96141644521114
