"PROFICIENCIA_MT_SAEB","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.235224219183067,-0.184447591226294,-0.329140294302192
0.100944466453677,-1.62313880279139,-0.329140294302192
0.473040224047192,1.2542436203388,-0.329140294302192
NA,NA,NA
NA,NA,NA
-1.08006064209767,-0.184447591226294,2.96226264871972
-0.643947740804757,-0.184447591226294,-0.329140294302192
0.314762033720067,-0.184447591226294,-0.329140294302192
-1.0830746740793,-0.184447591226294,-0.329140294302192
0.872684845646748,1.2542436203388,-0.329140294302192
NA,NA,NA
1.07332711421563,-0.184447591226294,-0.329140294302192
0.213585503413199,1.2542436203388,-0.329140294302192
0.0848396461308888,-0.184447591226294,-0.329140294302192
0.358332573516492,-0.184447591226294,-0.329140294302192
1.1547740981885,-1.62313880279139,-0.329140294302192
0.172650028234217,-0.184447591226294,-0.329140294302192
0.293794685049901,-0.184447591226294,-0.329140294302192
-0.333655272640694,-1.62313880279139,-0.329140294302192
-1.44184242898077,-3.06183001435648,2.96226264871972
-2.07143536443466,NA,-0.329140294302192
1.63233092701212,1.2542436203388,-0.329140294302192
-0.650572889337603,1.2542436203388,-0.329140294302192
1.79294835912492,-0.184447591226294,-0.329140294302192
-1.48606729600374,NA,NA
NA,-0.184447591226294,2.96226264871972
NA,NA,NA
0.533848388787117,1.2542436203388,-0.329140294302192
0.885335326494958,-0.184447591226294,-0.329140294302192
0.712076949911826,1.2542436203388,-0.329140294302192
-0.882072510901983,-0.184447591226294,2.96226264871972
0.439899506099034,-0.184447591226294,-0.329140294302192
0.188429050767669,-1.62313880279139,-0.329140294302192
0.249425333365745,1.2542436203388,-0.329140294302192
-0.144421609501743,-0.184447591226294,-0.329140294302192
0.152653268202068,-0.184447591226294,-0.329140294302192
2.25550046564102,1.2542436203388,-0.329140294302192
-1.38042764329337,-0.184447591226294,-0.329140294302192
-1.31320971557813,-0.184447591226294,-0.329140294302192
-0.23836093142224,-0.184447591226294,-0.329140294302192
0.708974310102036,1.2542436203388,-0.329140294302192
1.29179321448551,-0.184447591226294,-0.329140294302192
-1.66898663311526,-0.184447591226294,-0.329140294302192
-0.812963819447968,1.2542436203388,-0.329140294302192
-0.489626927787592,-0.184447591226294,-0.329140294302192
