"PROFICIENCIA_LP_SAEB","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.15542249384681,-0.184447591226294,-0.329140294302192
0.951883683191811,1.2542436203388,-0.329140294302192
0.182806036505206,-0.184447591226294,-0.329140294302192
NA,NA,NA
NA,NA,NA
-2.75795750125061,-1.62313880279139,2.96226264871972
-0.701514510991566,-0.184447591226294,-0.329140294302192
-0.31259482552026,-0.184447591226294,-0.329140294302192
-0.367067089846532,-1.62313880279139,-0.329140294302192
0.756547884693557,-0.184447591226294,-0.329140294302192
NA,NA,NA
0.888905909227325,-0.184447591226294,-0.329140294302192
0.370613517976494,1.2542436203388,-0.329140294302192
0.658178995674762,-0.184447591226294,-0.329140294302192
1.20959455016912,-0.184447591226294,-0.329140294302192
-1.24272183956831,-1.62313880279139,-0.329140294302192
-0.807059469731171,-0.184447591226294,-0.329140294302192
0.464973079428703,1.2542436203388,-0.329140294302192
-0.19074926848682,-0.184447591226294,-0.329140294302192
-2.00318634608541,-3.06183001435648,2.96226264871972
-1.59514687310721,NA,-0.329140294302192
1.52137511312281,1.2542436203388,-0.329140294302192
-0.556765720682487,1.2542436203388,-0.329140294302192
-0.893072705125477,1.2542436203388,-0.329140294302192
-1.34679459446693,NA,NA
NA,-0.184447591226294,2.96226264871972
NA,NA,NA
1.37809500057061,1.2542436203388,-0.329140294302192
-0.286062593208259,-0.184447591226294,-0.329140294302192
0.725748878191885,1.2542436203388,-0.329140294302192
-0.18065808307194,-0.184447591226294,2.96226264871972
0.862324545393938,-0.184447591226294,-0.329140294302192
1.02824105586872,-1.62313880279139,-0.329140294302192
0.887594057247538,-0.184447591226294,-0.329140294302192
0.543571533456141,-0.184447591226294,-0.329140294302192
1.0061769031628,-0.184447591226294,-0.329140294302192
1.59550665582505,1.2542436203388,-0.329140294302192
-0.823260594218414,-0.184447591226294,-0.329140294302192
-1.29551129087308,-0.184447591226294,-0.329140294302192
0.0138070487898811,1.2542436203388,-0.329140294302192
-0.110136804429045,-0.184447591226294,-0.329140294302192
0.280475104035214,-0.184447591226294,-0.329140294302192
0.236847672498987,-0.184447591226294,-0.329140294302192
-0.507322077128686,1.2542436203388,-0.329140294302192
0.569737456608483,-0.184447591226294,-0.329140294302192
