"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.28719553893149,0.301511344577763,-1.77340439408589,0.951350820120785,1.26131244777378,-0.809173593712687,-0.583874208121143,-1.55699788832305,-2.42711950486767,0.253546276418555,1.26131244777378,1.26131244777378,-0.554188873151841
0.875493533415637,0.301511344577763,0.665026647782209,0.253693552032209,0.270281238808668,-0.809173593712687,1.55699788832305,0.583874208121143,0.539359889970594,0.253546276418555,-0.720749970156447,-0.720749970156447,-0.554188873151841
-1.09539583631305,0.301511344577763,0.665026647782209,-0.443963716056366,-0.720749970156447,1.13284303119776,-0.583874208121143,0.583874208121143,0.539359889970594,0.253546276418555,-0.720749970156447,-0.720749970156447,1.88424216871626
-1.74157149624012,0.301511344577763,-0.554188873151841,-1.14162098414494,-0.720749970156447,1.13284303119776,1.55699788832305,0.583874208121143,0.539359889970594,-1.01418510567422,-0.720749970156447,-0.720749970156447,-0.554188873151841
-1.25752214716215,-3.01511344577764,0.665026647782209,-1.14162098414494,-1.71178117912156,1.13284303119776,1.55699788832305,0.583874208121143,0.539359889970594,NA,-0.720749970156447,-0.720749970156447,0.665026647782209
0.712293800437413,NA,NA,NA,NA,-0.809173593712687,NA,NA,NA,NA,NA,NA,NA
1.02014434657299,0.301511344577763,-1.77340439408589,0.951350820120785,0.270281238808668,-0.809173593712687,-0.583874208121143,0.583874208121143,0.539359889970594,1.52127765851133,1.26131244777378,1.26131244777378,-0.554188873151841
-0.80840533328916,0.301511344577763,0.665026647782209,0.951350820120785,0.270281238808668,1.13284303119776,-0.583874208121143,0.583874208121143,0.539359889970594,0.253546276418555,-0.720749970156447,-0.720749970156447,1.88424216871626
-0.126200537328506,0.301511344577763,0.665026647782209,0.951350820120785,1.26131244777378,-0.809173593712687,-0.583874208121143,-1.55699788832305,-0.943879807448539,-2.28191648776699,1.26131244777378,1.26131244777378,-0.554188873151841
0.189418432718803,0.301511344577763,0.665026647782209,-1.14162098414494,-0.720749970156447,-0.809173593712687,-0.583874208121143,0.583874208121143,0.539359889970594,0.253546276418555,-0.720749970156447,-0.720749970156447,-0.554188873151841
0.295011854146064,0.301511344577763,0.665026647782209,0.951350820120785,-0.720749970156447,-0.809173593712687,-0.583874208121143,-1.55699788832305,-0.943879807448539,0.253546276418555,-0.720749970156447,-0.720749970156447,-0.554188873151841
0.649537844110589,0.301511344577763,-0.554188873151841,-1.14162098414494,1.26131244777378,1.13284303119776,-0.583874208121143,0.583874208121143,0.539359889970594,0.253546276418555,1.26131244777378,1.26131244777378,-0.554188873151841
