"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q22a_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.835593335182199,0.301511344577763,-1.77340439408589,-0.809173593712687,-0.936281675898539,-0.583874208121143,-1.55699788832305,-2.42711950486767,0.253546276418555,1.26131244777378,1.26131244777378,-0.554188873151841
-0.617283069996508,0.301511344577763,0.665026647782209,-0.809173593712687,-0.936281675898539,1.55699788832305,0.583874208121143,0.539359889970594,0.253546276418555,-0.720749970156447,-0.720749970156447,-0.554188873151841
-0.936005667131911,0.301511344577763,0.665026647782209,1.13284303119776,-0.936281675898539,-0.583874208121143,0.583874208121143,0.539359889970594,0.253546276418555,-0.720749970156447,-0.720749970156447,1.88424216871626
-0.574819118081894,0.301511344577763,-0.554188873151841,1.13284303119776,1.35240686518678,1.55699788832305,0.583874208121143,0.539359889970594,-1.01418510567422,-0.720749970156447,-0.720749970156447,-0.554188873151841
-1.615858393442,-3.01511344577764,0.665026647782209,1.13284303119776,0.20806259464412,1.55699788832305,0.583874208121143,0.539359889970594,NA,-0.720749970156447,-0.720749970156447,0.665026647782209
0.399482615937004,NA,NA,-0.809173593712687,NA,NA,NA,NA,NA,NA,NA,NA
1.0635980449762,0.301511344577763,-1.77340439408589,-0.809173593712687,1.35240686518678,-0.583874208121143,0.583874208121143,0.539359889970594,1.52127765851133,1.26131244777378,1.26131244777378,-0.554188873151841
-1.09391672753578,0.301511344577763,0.665026647782209,1.13284303119776,-0.936281675898539,-0.583874208121143,0.583874208121143,0.539359889970594,0.253546276418555,-0.720749970156447,-0.720749970156447,1.88424216871626
-0.56655677965209,0.301511344577763,0.665026647782209,-0.809173593712687,-0.936281675898539,-0.583874208121143,-1.55699788832305,-0.943879807448539,-2.28191648776699,1.26131244777378,1.26131244777378,-0.554188873151841
0.973211930488923,0.301511344577763,0.665026647782209,-0.809173593712687,0.20806259464412,-0.583874208121143,0.583874208121143,0.539359889970594,0.253546276418555,-0.720749970156447,-0.720749970156447,-0.554188873151841
1.25826842820861,0.301511344577763,0.665026647782209,-0.809173593712687,0.20806259464412,-0.583874208121143,-1.55699788832305,-0.943879807448539,0.253546276418555,-0.720749970156447,-0.720749970156447,-0.554188873151841
0.87428540104725,0.301511344577763,-0.554188873151841,1.13284303119776,1.35240686518678,-0.583874208121143,0.583874208121143,0.539359889970594,0.253546276418555,1.26131244777378,1.26131244777378,-0.554188873151841
